135,12.819,97.95838,Unknown,[M-H]-,adduct linked to 593_[2M-H]-,0.625,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,36.24,201119_Std_4uMStdsMix1InH2O_100neg1,97.95838:234459 98.96173:1430107 99.96509:0,,-2,309,298,328,343,-2,391,-2
136,11.146,98.00581,Unknown,[M-H]-,found in higher mz's MsMs_264,0.75,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,26.09,201110_Std_4uMStdsMix1InH2O_20neg1,98.00587:398441 99.00922:0 100.01258:45098,52.67007:3781 54.54568:3587 57.97444:30532 70.02861:4551 70.58086:3241 74.82668:3391 77.96838:8819 79.97276:10002 84.88313:3434 97.93018:10021 97.98332:5291 98.00585:155650 98.02356:83982 98.02711:3604 98.03484:7163,268,-2,-2,247,269,278,349,337
137,21.552,98.02354,Unknown,[M+K-2H]-,adduct linked to 63_[M+Na-2H]-; found in higher mz's MsMs_265,1,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,20.24,201110_Std_4uMStdsMix1InH2O_20neg1,98.0236:884999 99.02695:1584426 100.03031:747471,58.73964:3825 62.80138:3162 66.20126:3374 68.01268:4212 70.02854:10613 77.13734:3503 79.18319:3535 97.94692:11323 97.95834:17696 97.96304:4523 97.99972:9239 98.01094:10515 98.02355:487099 98.03475:22677 98.04249:4765,438,430,382,426,479,625,520,475
138,8.281,98.02357,Unknown,[M+FA-H]-,adduct linked to 88_[M+Cl]-,0.5,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,8.7,201110_Std_4uMStdsMix1InH2O_50neg1,98.02356:230533 99.02691:403711 100.03027:154445,57.33261:3333 59.16817:3907 70.02864:5609 74.69411:3654 76.78886:3495 77.72742:3058 77.96831:9748 78.31482:3437 79.97256:10642 81.74583:3877 87.86604:3130 88.8964:4069 95.97906:4286 96.54363:3381 97.10104:3750 97.98333:6330 98.02363:64199 98.03462:4129,-2,145,-2,-2,170,152,-2,216
139,15.653,98.02359,Unknown,[M-H]-,adduct linked to 57_[M-H2O-H]-,0.25,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,12.17,201110_Std_4uMStdsMix1InH2O_50neg2,98.02356:376197 99.02691:645465 100.03027:232028,51.4902:3564 53.52514:3365 55.92166:3444 56.35514:3084 59.50345:3628 60.69563:4313 63.1222:3195 70.0285:9013 77.9683:5938 79.97244:4037 82.91441:3381 89.00182:4121 90.28773:3348 97.95832:37360 97.963:6469 98.01993:7448 98.02354:119785 98.03458:17573 98.0428:5244,-2,-2,-2,-2,377,388,-2,-2
140,17.944,98.94785,Unknown,[M-H]-,,0.5,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,13.42,201110_Std_4uMStdsMix1InH2O_20neg2,98.94785:153292 99.9512:0 100.95456:0,,397,362,-2,361,-2,536,-2,-2
141,14.728,98.94786,Unknown,[M-H]-,,0.375,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,14.25,201110_Std_4uMStdsMix1InH2O_20neg2,98.94786:147536 99.95121:0 100.95457:92431,55.87284:3857 57.85429:3557 58.02866:4018 59.20555:2986 69.05988:4019 70.32291:3304 81.95184:16693 82.9529:13389 83.2579:3593 86.38179:3903 98.94785:599835 98.95459:362505 98.96291:65851 99.00742:9670 99.01873:103834 99.02673:4672 99.05508:5812,381,343,-2,-2,-2,406,-2,-2
142,19.817,98.94788,Unknown,[2M+FA-H]-,adduct linked to 75_[M+Hac-H]-,0.625,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,17.78,201110_Std_4uMStdsMix1InH2O_20neg2,98.94788:163541 99.95123:0 100.95459:36143,,407,393,335,367,413,-2,-2,-2
143,14,98.94791,Unknown,[M-H]-,,0.25,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,47.2,201110_Std_4uMStdsMix1InH2O_20neg1,98.94791:369391 99.95126:0 100.95462:118396,57.0333:4092 57.04457:5445 58.02868:5761 60.46513:3626 71.01261:3601 74.35809:3872 79.42311:3556 80.96996:4593 81.952:12141 82.953:14437 83.58984:3648 98.94795:593830 98.9547:445754 98.96303:79356 98.96684:5244 99.00757:7876 99.01886:109901 99.0554:7195,368,-2,-2,-2,-2,374,-2,-2
144,16.227,98.94793,Unknown,[M-H]-,,0.375,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,19.86,201110_Std_4uMStdsMix1InH2O_50neg2,98.94793:147007 99.95128:0 100.95464:87788,,387,-2,317,-2,-2,504,-2,-2
145,18.041,98.94798,Unknown,[M-H]-,,0.625,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,15.91,201110_Std_4uMStdsMix1InH2O_35neg1,98.94798:183196 99.95133:0 100.95469:38174,,393,373,326,369,-2,538,-2,-2
146,12.782,98.95473,Unknown,[M-H]-,,1,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,23.66,201119_Std_4uMStdsMix1InH2O_100neg1,98.95473:1220306 99.95808:0 100.96144:0,,333,311,294,324,344,355,393,388
147,16.92,98.95475,Unknown,[M-H]-,,0.25,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,6.79,201110_Std_4uMStdsMix1InH2O_50neg1,98.95475:374028 99.9581:0 100.96146:0,,-2,-2,-2,378,320,-2,-2,-2
148,12.035,98.95476,Unknown,[M-H2O-H]-,adduct linked to 592_[M+Br]-,0.875,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,13.09,201110_Std_4uMStdsMix1InH2O_20neg1,98.95476:1166776 99.95811:0 100.96147:0,,351,319,301,331,352,-2,220,284
149,7.165,98.96573,Unknown,[M+FA-H]-,adduct linked to 309_[M+Br]-,0.625,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,17.48,201110_Std_4uMStdsMix1InH2O_20neg1,98.96568:620032 99.96903:0 100.97239:0,52.74519:3155 57.04462:4819 71.01263:3283 74.04186:3203 78.96574:9483 87.19653:4713 98.93265:3370 98.94785:11553 98.95469:12476 98.9808:4925 99.01881:35808 99.02698:3918,142,139,-2,128,154,119,-2,-2
150,2.248,99.00763,Unknown,[M-H]-,found in higher mz's MsMs_389,1,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,223.07,201110_Std_4uMStdsMix1InH2O_20neg1,99.00764:5250738 100.01099:269672 101.01435:137648,57.03337:6895 57.04457:6366 58.73454:3250 60.73479:3167 60.8123:3400 65.36839:3197 71.0126:8333 71.14123:3407 78.9656:5363 83.14567:3682 95.09008:3980 98.94787:15865 98.95481:3819 98.98064:4013 99.00766:17255 99.01887:45608 99.02631:4801,33,36,33,34,32,28,22,5
151,21.549,99.01883,Unknown,[2M+FA-H]-,adduct linked to 11_[M+K-2H]-,1,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,34.25,201110_Std_4uMStdsMix1InH2O_35neg1,99.01883:1276976 100.02218:156305 101.02554:610738,50.72314:3314 57.03338:19989 57.04457:30246 58.02864:22340 63.73243:3705 66.71712:3517 71.01262:10341 78.44975:3568 81.95208:7046 96.93551:3604 98.95476:91250 98.96309:19873 99.00753:20041 99.01884:293597 99.02667:26913 99.03022:5822 99.04388:14634,450,431,354,427,471,626,521,494
152,21.564,99.05526,Unknown,[M+Hac-H]-,adduct linked to 74_[M+FA-H]-,0.5,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,26.03,201110_Std_4uMStdsMix1InH2O_35neg2,99.05526:482629 100.05861:0 101.06197:330670,,-2,421,361,450,-2,652,-2,-2
153,4.653,99.05546,Unknown,[M-H]-,,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,4.03,201110_Std_4uMStdsMix1InH2O_35neg2,99.05546:36733 100.05881:0 101.06217:107656,,-2,-2,-2,103,-2,-2,-2,-2
154,21.564,99.9903,Unknown,[M-H]-,,0.5,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,21.78,201119_Std_4uMStdsMix1InH2O_100neg2,99.9903:316664 100.99365:4207790 101.99701:501154,58.0286:37399 68.28495:3169 85.65247:3364,-2,-2,370,-2,-2,635,522,512
155,8.363,100.00284,Unknown,[M+FA-H]-,adduct linked to 214_[M+Hac-H]-,0.25,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,6.59,201110_Std_4uMStdsMix1InH2O_50neg2,100.00284:159442 101.00619:0 102.00955:302189,,162,-2,-2,-2,-2,153,-2,-2
156,21.586,100.03925,Unknown,[M-H]-,,0.375,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,37.79,201110_Std_4uMStdsMix1InH2O_20neg1,100.03925:1124774 101.0426:79037 102.04596:107340,52.00439:3243 53.93801:3469 57.03336:4732 58.02859:426439 59.01258:8063 60.33582:3226 65.07468:3837 74.11441:3486 75.51558:3494 84.90324:3746 93.85983:3401 96.72132:3328 99.9904:16120 100.00288:70900 100.02216:4635 100.02784:4661,470,-2,-2,-2,-2,-2,550,526
157,2.692,100.07566,Unknown,[M+Cl]-,similar chromatogram in higher mz_899; similar chromatogram in higher mz_771; similar chromatogram in higher mz_375; adduct linked to 369_[M+Br]-; similar chromatogram in higher mz_364,1,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,30.32,201110_Std_4uMStdsMix1InH2O_35neg2,100.07565:429533 101.079:0 102.08236:0,52.09718:3372 58.02863:31754 59.11917:3238 72.04432:19116 73.76244:3448 80.75363:3551 84.0442:8054 91.99015:3336 99.92471:27924 100.00282:12182 100.03938:5918 100.07568:64030,67,68,68,66,82,57,74,53
158,17.007,100.94495,Unknown,[M-H]-,found in higher mz's MsMs_161; similar chromatogram in higher mz_536; similar chromatogram in higher mz_476; similar chromatogram in higher mz_576,0.375,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,12.2,201110_Std_4uMStdsMix1InH2O_35neg1,100.94495:58805 101.9483:0 102.95166:0,,-2,-2,327,-2,406,390,-2,-2
159,19.805,100.98443,Unknown,[M-H]-,,0.25,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,10.82,201110_Std_4uMStdsMix1InH2O_50neg1,100.98446:636054 101.98781:0 102.99117:0,56.73866:3533 56.99448:12258 57.03333:30560 58.02856:10383 60.99203:4055 71.01263:3636 73.02813:5261 78.11888:3280 79.6124:2997 84.83406:3317 99.6288:3255 100.9247:6062 100.94489:7447 101.02332:28156 101.05961:60383,-2,390,-2,-2,414,-2,-2,-2
160,16.724,100.98444,Unknown,[M-H]-,adduct linked to 783_[2M+FA-H]-,0.25,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,11.15,201110_Std_4uMStdsMix1InH2O_50neg2,100.98444:828450 101.98779:0 102.99115:0,56.99455:15341 57.03333:12505 58.02857:11554 60.99186:6484 73.02823:3905 73.03933:4038 76.93243:3078 83.01215:3506 100.92469:7007 100.94487:47735 101.02318:23643,-2,363,-2,-2,-2,461,-2,-2
161,16.283,100.98444,Unknown,[M-H]-,,0.25,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,10.1,201110_Std_4uMStdsMix1InH2O_20neg2,100.98445:596026 101.9878:0 102.99116:57484,53.64955:3311 55.50462:4533 56.79386:2990 56.99457:10445 57.03332:15567 57.8324:3344 58.02859:9798 62.86036:3259 66.38644:3014 66.48067:3452 68.14536:3582 71.52805:3050 73.02827:3899 74.94006:3197 78.7698:3099 100.92464:10577 100.94494:5956 101.0232:21200 101.05956:69228,-2,378,-2,-2,-2,391,-2,-2
162,9.651,100.98451,Unknown,[M+FA-H]-,adduct linked to 322_[M+Br]-,0.125,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,13.33,201119_Std_4uMStdsMix1InH2O_100neg1,100.98451:451783 101.98786:0 102.99122:0,50.13809:3567 50.80145:3108 57.18727:3679 59.75729:2889 61.09381:3697 62.14758:3339 66.89263:3212 69.76885:3343 70.0033:3708 84.94987:4601 100.92464:6122 100.94485:6731,-2,-2,-2,-2,-2,-2,298,-2
163,21.551,100.99811,Unknown,[M+Cl]-,adduct linked to 13_[M-H]-,0.625,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,93.7,201110_Std_4uMStdsMix1InH2O_35neg1,100.99814:1532088 102.00149:51852 103.00485:279523,50.14304:3629 52.87627:4092 57.00821:8940 57.03333:19526 57.99221:53409 58.0286:21086 59.03191:6857 60.05045:3295 61.35855:3904 62.73421:3339 68.99694:4604 74.01532:3478 74.16504:3526 76.04344:3373 83.01291:3694 86.69979:3582 92.29668:3774 94.61478:3514 100.99812:653039 101.02316:20320,-2,-2,355,438,-2,627,523,495
164,21.51,101.02324,Unknown,[M-H]-,,0.5,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,8.98,201119_Std_4uMStdsMix1InH2O_100neg2,101.02326:315178 102.02661:105172 103.02997:180660,51.19227:3469 51.2883:3433 52.39529:3444 54.20202:3412 57.00808:3395 57.99221:106030 59.98878:4545 60.45838:3454 78.48647:3613 100.99812:71764,434,-2,-2,-2,461,-2,488,464
165,4.25,101.02324,Unknown,[M-H]-,,0.625,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,16.5,201110_Std_4uMStdsMix1InH2O_20neg1,101.02335:402478 102.0267:0 103.03006:0,50.54443:3724 52.50439:3178 57.0334:21735 58.02863:10836 65.70525:3522 89.94637:3383 96.04934:3619 101.02327:11970 101.05965:549195,52,255,-2,-2,48,-2,37,18
166,11.014,101.02332,Unknown,[M-H]-,found in higher mz's MsMs_376,0.875,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,33.04,201110_Std_4uMStdsMix1InH2O_20neg1,101.02332:1268908 102.02667:0 103.03003:49545,50.59745:3179 56.9945:4208 57.03336:20058 58.02856:5072 77.86636:3602 84.36337:3160 91.32106:3675 93.85725:3260 96.69788:3168 100.92474:13446 101.02329:30333 101.05965:46956,287,261,233,261,-2,285,319,302
167,2.507,101.05971,Unknown,[M-H]-,,1,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,92.72,201110_Std_4uMStdsMix1InH2O_20neg1,101.05971:2519728 102.06306:252012 103.06642:0,50.16676:3100 50.49061:3117 54.26067:2886 57.0334:4110 58.02862:6346 64.83517:4039 68.88586:4124 87.49795:4064 101.05967:132692,45,41,37,39,41,33,36,17
168,21.549,101.98212,Unknown,[M+Cl]-,adduct linked to 14_[M-H]-,0.75,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,107.83,201110_Std_4uMStdsMix1InH2O_20neg1,101.98214:785172 102.98549:0 103.98885:0,57.99221:96478 59.49851:3963 66.47218:3610 67.68689:4147 71.65942:3214 74.02361:6106 87.5546:3414 88.92758:3327 89.50397:3436 91.01226:3663 101.98203:9219 102.00151:14596,460,-2,-2,432,480,636,507,505
169,19.275,102.01852,Unknown,[M-H]-,adduct linked to 260_[M+Na-2H]-,0.25,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,10.71,201119_Std_4uMStdsMix1InH2O_100neg2,102.01852:99011 103.02187:380398 104.02523:193487,,-2,-2,-2,-2,396,-2,-2,527
170,8.466,102.05488,Unknown,[M-H]-,,0.875,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,49.7,201110_Std_4uMStdsMix1InH2O_20neg1,102.0549:825050 103.05825:0 104.06161:0,53.2338:3084 61.1325:3508 73.02827:14354 85.68482:3436 96.15666:3612 101.92307:7724 102.05491:59202,157,-2,144,158,178,190,187,155
171,11.501,102.0549,Unknown,[M-H]-,found in higher mz's MsMs_384,1,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,28.65,201110_Std_4uMStdsMix1InH2O_20neg1,102.05494:557012 103.05829:43664 104.06165:0,53.42037:3303 65.09681:3469 73.02833:18170 75.21922:3504 75.68073:3304 75.76308:3103 84.0444:4158 100.03924:4199,302,278,219,280,301,314,371,308
172,11.429,103.00256,Unknown,[M-H]-,,1,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,68.01,201110_Std_4uMStdsMix1InH2O_20neg1,103.00256:1345612 104.00591:0 105.00927:0,50.70819:3256 52.03728:3609 53.10092:3480 57.03331:9238 59.01261:60565 69.00124:3385 69.18142:3470 74.99248:16241 75.12508:3212 77.75301:3631 81.90563:3860 90.63947:3369 96.76169:3227 103.00241:3923,303,277,248,270,282,302,340,326
173,10.002,103.00256,Unknown,[M-H]-,,0.25,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,38.88,201110_Std_4uMStdsMix1InH2O_20neg1,103.00256:1262413 104.00591:118222 105.00927:0,53.17982:3859 57.03334:7871 57.94637:3211 59.01262:86804 74.99252:14795 96.24125:4262 103.03876:3976,305,-2,-2,-2,-2,154,-2,-2
174,21.58,103.01378,Unknown,[M-H]-,,0.375,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,26.63,201110_Std_4uMStdsMix1InH2O_35neg1,103.01378:521067 104.01713:73930 105.02049:93225,,-2,-2,371,-2,-2,-2,542,528
175,2.741,103.03894,Unknown,[M-H]-,,0.25,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,6.5,201119_Std_4uMStdsMix1InH2O_100neg2,103.03894:70013 104.04229:0 105.04565:31302,,-2,-2,-2,-2,-2,-2,102,91
176,19.811,103.91909,Unknown,[M-H]-,,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,27.21,201119_Std_4uMStdsMix1InH2O_100neg2,103.91909:72886 104.92244:0 105.9258:29792,,-2,-2,-2,-2,-2,-2,-2,449
177,9.012,103.99779,Unknown,[M-H]-,,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,5.44,201110_Std_4uMStdsMix1InH2O_20neg2,103.99779:52413 105.00114:0 106.0045:122972,,-2,171,-2,-2,-2,-2,-2,-2
178,11.099,104.03416,Unknown,[M-H]-,,0.875,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,26.05,201110_Std_4uMStdsMix1InH2O_50neg1,104.03418:503172 105.03753:127522 106.04089:2155443,54.39995:3729 57.5985:3995 62.75337:3346 63.15776:3418 71.7541:3279 72.00789:89959 72.01015:5303 74.02354:166949 77.90839:3265 97.70869:3614 101.55553:3548 104.03414:40320,279,-2,238,255,272,277,339,325
179,21.462,105.04468,Unknown,[M-H]-,,0.25,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,10.78,201110_Std_4uMStdsMix1InH2O_50neg1,105.04468:436586 106.04803:6530116 107.05139:2574275,54.51387:3835 55.14836:3296 64.01801:62351 64.9192:3137 74.62685:3264 74.76189:5197 78.03363:9838 86.21036:3237 90.96996:4740 91.53104:3416 100.63061:3383 104.84711:4092 105.01815:6194 105.04463:244211,-2,402,-2,-2,431,-2,-2,-2
180,21.476,106.03989,Unknown,[M-H]-,adduct linked to 471_[M+Hac-H]-,0.875,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,12.28,201110_Std_4uMStdsMix1InH2O_20neg1,106.03996:6397833 107.04331:2874933 108.04667:268522,52.18923:4344 56.87431:4600 64.01805:306625 65.0133:393322 65.99722:8532 78.32812:4928 78.59074:4904 79.02901:17968 85.71449:5240 99.1896:5551 105.93478:26510,417,398,-2,401,432,576,467,456
181,8.882,106.03992,Unknown,[M-H]-,,0.125,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,10.91,201110_Std_4uMStdsMix1InH2O_20neg1,106.03992:7995156 107.04327:2403388 108.04663:0,55.83308:4186 59.9953:54697 64.01612:7599 64.01804:133290 65.0133:160537 68.60566:3679 75.96495:3930 79.02892:4334 84.16103:3328 84.57088:3372 93.48381:3911 95.9221:3457 102.43316:3657 104.55023:3981 105.93472:19273,188,-2,-2,-2,-2,-2,-2,-2
182,21.478,107.03514,Unknown,[M-H2O-H]-,adduct linked to 494_[M+FA-H]-; found in higher mz's MsMs_449,0.625,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,10.89,201110_Std_4uMStdsMix1InH2O_50neg2,107.03514:2209634 108.03849:76535 109.04185:2237343,,-2,403,-2,402,433,577,461,-2
183,19.991,107.06022,Unknown,[M-H]-,,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,9.04,201110_Std_4uMStdsMix1InH2O_50neg2,107.06022:35341 108.06357:110811 109.06693:0,,-2,-2,-2,-2,-2,542,-2,-2
184,21.55,108.0189,Unknown,[M+Na-2H]-,adduct linked to 250_[M+Cl]-,0.25,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,17.42,201119_Std_4uMStdsMix1InH2O_100neg2,108.0189:435262 109.02225:0 110.02561:490703,,-2,-2,-2,-2,-2,-2,524,476
185,8.578,108.01919,Unknown,[M-H]-,,0.25,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,4.95,201110_Std_4uMStdsMix1InH2O_50neg2,108.01919:177014 109.02254:0 110.0259:617793,,-2,-2,-2,-2,-2,155,221,-2
186,21.48,108.05554,Unknown,[M-H]-,adduct linked to 288_[M+Na-2H]-; adduct linked to 422_[M+FA-H]-,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,5.71,201110_Std_4uMStdsMix1InH2O_50neg2,108.05554:119706 109.05889:0 110.06225:0,,-2,-2,-2,-2,-2,578,-2,-2
187,21.445,109.0396,Unknown,[M-H]-,,0.125,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,15.9,201110_Std_4uMStdsMix1InH2O_20neg2,109.0396:2186871 110.04295:498102 111.04631:352723,55.66991:4603 65.99728:6545 67.01766:5961 68.01296:22503 68.04938:5872 68.99702:4370 75.06948:3119 85.04685:3857 87.35656:4138 88.12861:3727 89.40067:3173 106.30797:4094,-2,396,-2,-2,-2,-2,-2,-2
188,21.47,109.07595,Unknown,[M-H]-,,0.25,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,7.46,201110_Std_4uMStdsMix1InH2O_50neg1,109.07595:96006 110.0793:0 111.08266:0,,-2,-2,-2,379,463,-2,-2,-2
189,15.659,109.99844,Unknown,[M-H]-,,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,10.57,201110_Std_4uMStdsMix1InH2O_50neg2,109.99844:78454 111.00179:0 112.00515:268690,,-2,-2,-2,-2,-2,425,-2,-2
190,8.099,109.99851,Unknown,[M-H]-,,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,7.1,201110_Std_4uMStdsMix1InH2O_50neg2,109.99851:50036 111.00186:0 112.00522:335106,,-2,-2,-2,-2,-2,173,-2,-2
191,2.718,110.97463,Unknown,[M-H]-,,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,14.78,201119_Std_4uMStdsMix1InH2O_100neg2,110.97463:40263 111.97798:0 112.98134:106348,,-2,-2,-2,-2,-2,-2,-2,77
192,2.732,111.00765,Unknown,[M-H2O-H]-,adduct linked to 561_[M+Hac-H]-; similar chromatogram in higher mz_489; similar chromatogram in higher mz_555; similar chromatogram in higher mz_599; similar chromatogram in higher mz_948,0.25,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,7.08,201119_Std_4uMStdsMix1InH2O_100neg1,111.00765:96948 112.011:0 113.01436:41703,,-2,-2,-2,-2,-2,-2,89,83
193,13.276,111.00767,Unknown,[M-H2O-H]-,adduct linked to 283_[M-H]-,0.75,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,50.42,201110_Std_4uMStdsMix1InH2O_20neg1,111.00767:1773145 112.01102:120511 113.01438:61401,53.3334:3102 58.02867:7921 62.64752:3229 67.01775:121988 68.01299:7703 68.32018:3261 76.27329:3239 85.02831:7488 95.4646:4123 97.55369:3599 111.00768:244078 111.01897:16253 111.05529:11656,365,332,-2,337,363,364,425,-2
194,21.56,111.01884,Unknown,[M+FA-H]-,adduct linked to 13_[M-H]-,0.5,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,10.3,201110_Std_4uMStdsMix1InH2O_50neg2,111.01884:551139 112.02219:137734 113.02555:831522,,-2,432,383,-2,-2,608,-2,477
195,7.894,111.0189,Unknown,[M+FA-H]-,adduct linked to 266_[M+Hac-H]-,0.75,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,54.99,201110_Std_4uMStdsMix1InH2O_35neg1,111.0189:10868086 112.02225:565776 113.02561:161328,51.15605:3205 57.20259:3603 61.59645:3636 67.02894:29735 68.01299:16066 75.14886:3811 80.91529:3502 98.5415:3598 100.70998:3252 101.12638:3338 101.83715:4142 111.01886:1028737 111.05521:5836,163,146,104,-2,-2,156,222,172
