mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,Fate1MT0,Fate1MT12,Fate1MT36,Fate1MT4,Fate1MT50,Fate1MT8,Fate1MTlong,Fate2MT0,Fate2MT12,Fate2MT24,Fate2MT48,Fate2MT5,Fate2MTlong,Poo,peakidx,ms_level
138.10252041222697,138.10241622310247,138.10267276208486,1079.4603271484375,1073.1082763671875,1083.110048828125,41,2,2,3,3,3,2,3,3,1,3,2,3,2,9,"c(12153, 17642, 23428, 29528, 35659, 42305, 55618, 60702, 66480, 78746, 86482, 93520, 100010, 106807, 112731, 119337, 126834, 135374, 142997, 150138, 157159, 164997, 172212, 178267, 183990, 190032, 202039, 207791, 213969, 219770, 225360, 233131, 238795, 260785, 266959, 272728, 279600, 291704, 297673, 304949, 310173, 317075, 335211, 345682, 405570, 408356, 420325)",1
138.12775833814607,138.12763272312554,138.12787295605693,418.4715270996094,417.8037109375,421.3345031738281,49,3,3,3,3,3,3,3,3,3,3,3,3,3,10,"c(2779, 8151, 13395, 19211, 25385, 31446, 38052, 44666, 51325, 56808, 62079, 68645, 74327, 82031, 88763, 95857, 102337, 108433, 114561, 122435, 130788, 138405, 145623, 152741, 160287, 168096, 174295, 179919, 185609, 192016, 197980, 203291, 209486, 215692, 220893, 228953, 234720, 243002, 251201, 256584, 262222, 268372, 275314, 282427, 287451, 293229, 300745, 306056, 312066)",1
138.1277063816058,138.12761363396066,138.1278658216577,477.24407958984375,476.0970153808594,478.32623291015625,23,2,1,2,2,2,1,3,0,1,1,2,1,0,5,"c(3534, 13560, 19385, 26108, 51544, 62302, 74564, 89022, 96023, 103140, 114762, 122687, 131104, 146086, 153198, 160724, 168551, 174504, 235149, 243288, 268481, 282614, 293651, 319751, 330318, 332809, 335212, 340710, 345683, 350571, 359393, 368320, 382196, 384789, 387522, 389956, 392135, 394272, 396361, 398715, 400846, 408357, 410724, 413404, 418126, 422569, 427370, 430040, 432442)",1
138.59459083690052,138.59449703688057,138.5946442958819,73.5262222290039,72.81236267089844,74.071929931640625,13,0,2,2,3,1,3,2,0,0,0,0,0,0,0,"c(18354, 24309, 30264, 36447, 42671, 49377, 55853, 67011, 73208, 87294, 94438, 120300, 127257, 317076, 319752, 322776, 343299, 350572, 357269, 359394, 361660, 368321, 370934, 373020, 375130, 377023, 378873, 382197, 384790, 387523, 389957, 392136, 396362, 398716, 403021, 405571, 410725, 415758, 418127, 422570, 424815, 427371, 430041, 432443)",1
139.05019852567963,139.05008862450387,139.05036906176957,61.9669189453125,59.543731689453125,62.38896560668945,43,2,3,3,3,3,3,2,3,2,3,2,2,3,9,"c(474, 12852, 18701, 24585, 30672, 36957, 43812, 49950, 55872, 60938, 67232, 73243, 80017, 87976, 95069, 101204, 107349, 113656, 120214, 143401, 151065, 158001, 165814, 178865, 184560, 191020, 196874, 202623, 208751, 215216, 220129, 234069, 247781, 255753, 261420, 268060, 273362, 286938, 292605, 299152, 305262, 311189, 319753, 366192, 400847, 405572, 420326, 435084, 435350)",1
139.05018020244373,139.05005247464928,139.05034244539667,1078.9202880859375,1073.1082763671875,1081.190048828125,25,1,1,3,2,2,0,1,2,1,3,2,3,1,3,"c(17643, 29529, 35661, 66481, 78747, 86483, 93522, 100011, 106809, 119338, 157160, 164998, 190033, 207793, 213971, 225362, 233133, 238796, 260787, 266962, 272730, 279601, 291705, 297675, 310174, 319754, 325375, 335213, 337911, 340711, 345684, 363973, 368322, 370935, 377024, 378874, 405573, 420327, 427372)",1
139.05152785603073,139.05144114291454,139.05169354991682,79.37970733642578,78.825775146484375,80.06359100341797,39,2,2,2,3,3,1,3,2,3,2,3,3,3,7,"c(318, 12430, 18410, 24388, 30300, 36533, 55924, 67105, 79552, 87372, 94502, 100881, 107492, 113532, 120403, 127361, 136194, 143402, 150510, 158048, 165856, 178554, 190694, 208615, 214850, 220009, 226330, 233851, 239702, 247379, 255486, 267727, 273489, 280452, 286572, 292397, 298671, 305177, 310875, 319755, 335214, 337912, 343300, 348258, 378875, 384791, 392137, 413405)",1
139.06141977448743,139.06121702215194,139.06156408360275,1078.923583984375,1073.1082763671875,1083.110048828125,26,1,1,3,2,2,0,2,2,1,3,2,3,1,3,"c(17644, 29530, 35662, 66482, 78748, 86484, 93523, 100012, 106810, 119339, 135376, 157161, 164999, 190034, 207794, 213972, 225363, 233134, 238797, 260788, 266963, 272731, 279602, 291706, 297676, 310175, 319756, 325376, 332810, 337913, 345685, 363974, 368323, 370936, 377025, 378876, 405574, 408358, 427373)",1
139.06956536745446,139.0694022577232,139.0697680686011,1078.91796875,1073.1082763671875,1083.110048828125,28,1,1,3,2,3,0,2,2,1,3,2,3,1,4,"c(17645, 23431, 35663, 66483, 78749, 86485, 93524, 100013, 106811, 112733, 119340, 135377, 157162, 165000, 172215, 190035, 207795, 213973, 225364, 233135, 238798, 260789, 266964, 272732, 279603, 291707, 297677, 310176, 317077, 319757, 332811, 337914, 340712, 345686, 368324, 378877, 405575, 427374)",1
139.07399386485463,139.0738918477688,139.07416299842941,1078.9268798828125,1073.1082763671875,1083.110048828125,29,1,1,3,3,3,0,2,2,1,3,2,3,1,4,"c(17646, 23432, 29531, 35664, 66484, 78750, 86486, 93525, 100014, 106812, 112734, 119341, 135378, 157163, 165001, 172216, 190036, 207796, 213974, 225365, 233136, 238799, 260790, 266965, 272733, 279604, 291708, 297678, 310177, 337915, 340713, 368325, 378878, 405576, 427375)",1
139.08658978159417,139.08647083261548,139.08672552807894,1078.9268798828125,1073.1082763671875,1083.110048828125,29,1,1,3,3,3,0,2,2,1,3,2,3,1,4,"c(17647, 23433, 29532, 35665, 66485, 78751, 86487, 93526, 100015, 106813, 112735, 119342, 135379, 157164, 165002, 172217, 190037, 207797, 213975, 225366, 233137, 238800, 260791, 266966, 272734, 279605, 291709, 297679, 310178, 317078, 319758, 332812, 335215, 337916, 340714, 345687, 363975, 368326, 370937, 405577, 408359, 420328, 427376)",1
139.09780232014828,139.0977003897226,139.09795973605765,1078.9268798828125,1073.1082763671875,1083.110048828125,29,1,1,3,3,3,0,2,2,1,3,2,3,1,4,"c(17648, 23434, 29533, 35666, 66486, 78752, 86488, 93527, 100016, 106814, 112736, 119343, 135380, 157165, 165003, 172218, 190038, 207798, 213976, 225367, 233138, 238801, 260792, 266967, 272735, 279606, 291710, 297680, 310179, 317079, 319759, 332813, 335216, 337917, 340715, 345688, 363976, 368327, 378879, 396363, 405578, 408360, 420329, 427377)",1
139.10593007736674,139.1057755749456,139.10603412960617,1078.9202880859375,1073.1082763671875,1083.110048828125,27,1,1,3,3,2,0,2,2,0,3,2,3,1,4,"c(17649, 23435, 29534, 35667, 66487, 78753, 86490, 93528, 100018, 112737, 119344, 135381, 157166, 165005, 172219, 190039, 207799, 213977, 225368, 233139, 238802, 266968, 272736, 279607, 291711, 297681, 310180, 317080, 337918, 340716, 368328, 378880, 405579, 408361, 410726, 420330, 427378)",1
139.1117454146041,139.11165188789877,139.11189760758856,378.0578308105469,376.8330993652344,381.1832275390625,49,3,3,3,3,3,3,3,3,3,3,3,3,3,10,"c(3105, 8519, 13968, 20063, 25673, 32055, 38475, 45350, 51800, 57230, 63219, 69145, 74988, 82474, 89978, 96636, 102758, 108569, 115211, 122875, 131850, 140113, 145994, 153288, 161145, 169482, 176789, 181094, 188611, 192449, 199053, 203891, 210403, 216480, 221023, 229638, 235721, 244317, 252354, 256602, 262358, 268897, 276418, 283457, 288715, 294494, 300942, 307402, 312317)",1
139.1117490957835,139.1116499133419,139.11190116127494,279.8949279785156,278.11224365234375,281.2351989746094,47,3,2,3,3,3,3,3,3,2,3,3,3,3,10,"c(3107, 8520, 13969, 20065, 25675, 32056, 38478, 45353, 51801, 57231, 69146, 74989, 82476, 89982, 96637, 102761, 108570, 115212, 122876, 130414, 140114, 145995, 153289, 161146, 169483, 176790, 181095, 188612, 192450, 199054, 203892, 210404, 216481, 221024, 228719, 235722, 242528, 256603, 262359, 268898, 276422, 283458, 288717, 294495, 300943, 307403, 312318, 343301, 408362)",1
139.1117383705078,139.11165583532258,139.11188761525725,320.6220703125,320.0047912597656,322.5486145019531,49,3,3,3,3,3,3,3,3,3,3,3,3,3,10,"c(3104, 8518, 13967, 20062, 25672, 32054, 38474, 45349, 51799, 57229, 63218, 69144, 74987, 82473, 89977, 96635, 102757, 108568, 115210, 122874, 130413, 140112, 145993, 153287, 161144, 169481, 176788, 181093, 188610, 192448, 199052, 203890, 210402, 216479, 221022, 228716, 235720, 242526, 252353, 256601, 262357, 268896, 276417, 283456, 288714, 294493, 300941, 307401, 312316)",1
139.11175825228224,139.111656091138,139.11191359403847,293.8850860595703,292.0668640136719,295.6355895996094,38,2,1,3,2,3,3,1,2,1,2,2,3,3,10,"c(3103, 13966, 20061, 32053, 38473, 45348, 51798, 69143, 74986, 82472, 89983, 96634, 102756, 108567, 115209, 140111, 145992, 153286, 161143, 169480, 176787, 181092, 188609, 192447, 199051, 203889, 216478, 221021, 228717, 235719, 242525, 268895, 276423, 283455, 288713, 300940, 307400, 312315, 319760, 328064, 340717, 343302, 363977, 366193, 394273, 408363, 410727, 413406, 424816)",1
139.1229113754798,139.1227939856438,139.12306125719016,1078.9268798828125,1073.1082763671875,1083.110048828125,29,1,1,3,3,3,0,2,2,1,3,2,3,1,4,"c(17650, 23437, 29535, 35668, 66488, 78754, 86491, 93529, 100019, 106815, 112738, 119345, 135382, 157167, 165006, 172220, 190040, 207800, 213979, 225369, 233140, 238803, 260793, 266969, 272737, 279608, 291712, 297682, 310181, 319761, 335217, 337919, 340718, 345689, 368329, 370938, 378881, 405580, 427379)",1
139.54660543434676,139.54656667810016,139.54680182578375,295.65553283691406,294.4626770019531,296.4834899902344,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"c(137651, 144880, 152041, 159551, 167418, 173847, 179488, 185209, 191610, 197593)",1
140.0212382181095,140.02113442778796,140.0212901339655,655.828857421875,652.8538818359375,658.204833984375,23,2,2,1,1,1,0,2,2,1,3,1,0,2,5,"c(9772, 15243, 21204, 58495, 70867, 91108, 104889, 124664, 133394, 141024, 155028, 176426, 181923, 193979, 205098, 217410, 245106, 264589, 270125, 277351, 289756, 308230, 314506, 317081, 328065, 330319, 332814, 335218, 337920, 343303, 348259, 350573, 354727, 359395, 361661, 370939, 375131, 377026, 384792, 394274, 398717, 400848, 403022, 408364, 410728, 420331, 424817, 427380)",1
140.0212333813854,140.02115041773857,140.0213044710644,585.1976318359375,582.82586669921875,587.00054931640625,20,1,3,1,0,2,0,2,1,1,1,0,2,2,4,"c(15231, 58498, 64265, 70874, 76469, 97809, 110417, 116713, 124644, 155036, 162612, 181915, 187366, 211596, 230882, 236831, 253520, 270106, 302761, 308236, 317082, 319762, 325377, 328066, 330320, 332815, 335219, 337921, 350574, 352531, 357270, 366194, 368330, 370940, 377027, 378882, 387524, 389958, 392138, 396364, 398718, 405581, 410729, 413407, 418128, 420332, 422571, 424818, 432444)",1
140.02124118746437,140.02111071380173,140.02132816783126,460.12042236328125,459.06915283203125,462.9904479980469,16,0,1,2,0,0,0,0,1,0,2,3,2,2,3,"c(64277, 76475, 82478, 162601, 181904, 199958, 211590, 230859, 236815, 264602, 277367, 284372, 289772, 295378, 308239, 314516, 317083, 319763, 322777, 325378, 328067, 330321, 332816, 335220, 337922, 340719, 345690, 352532, 354728, 357271, 359396, 361662, 363978, 366195, 368331, 370941, 373021, 377028, 378883, 384793, 387525, 392139, 396365, 398719, 405582, 408365, 410730, 415759, 427381)",1
140.02124948071946,140.02115596783833,140.02138224381426,522.2005615234375,518.9908447265625,525.6400146484375,21,1,0,0,1,2,0,1,1,1,1,2,2,2,7,"c(9791, 33334, 104879, 110409, 133398, 155027, 162608, 170247, 176433, 181896, 193990, 199959, 205106, 230881, 236822, 253528, 264606, 284352, 289780, 302765, 314510, 317084, 322778, 325379, 328068, 332817, 335221, 337923, 340720, 343304, 345691, 348260, 350575, 352533, 354729, 361663, 363979, 368332, 370942, 384794, 394275, 396366, 398720, 405583, 410731, 415760, 418129, 424819, 430042)",1
140.0211979790733,140.02112447043476,140.02136235573684,359.66139221191406,358.04693603515625,364.20465087890625,16,0,1,0,0,1,0,1,1,2,1,1,1,1,6,"c(70852, 110400, 133390, 141018, 147975, 155008, 187340, 193982, 199966, 217399, 230866, 253516, 258626, 264599, 284355, 302756, 317085, 319764, 322779, 325380, 328069, 330322, 332818, 335222, 337924, 340721, 343305, 348261, 350576, 352534, 354730, 357272, 361664, 363980, 375132, 377029, 378884, 382198, 392140, 394276, 398721, 403023, 405584, 415761, 418130, 422572, 424820, 430043, 432445)",1
140.02125007094997,140.02111341349854,140.0213363110172,561.41583251953125,559.626220703125,564.40045166015625,18,1,2,1,0,1,1,0,1,1,2,1,1,1,5,"c(9778, 40415, 58476, 70888, 76471, 104895, 147983, 170230, 181914, 187342, 193991, 211583, 223072, 245120, 264581, 277350, 284367, 302778, 317086, 322780, 325381, 328070, 330323, 335223, 337925, 343306, 350577, 352535, 354731, 359397, 361665, 363981, 366196, 368333, 373022, 375133, 378885, 389959, 392141, 396367, 400849, 403024, 408366, 410732, 415762, 422573, 424821, 430044, 432446)",1
140.0212386460268,140.0211507954963,140.02136681770025,624.7075500488281,623.20550537109375,626.17919921875,16,1,1,1,0,0,1,0,2,1,1,1,1,0,6,"c(9771, 40423, 70856, 76470, 155037, 162604, 176431, 181903, 193993, 199973, 205113, 217405, 223059, 245116, 277365, 284348, 317087, 322781, 325382, 328071, 330324, 335224, 337926, 340722, 343307, 350578, 352536, 354732, 357273, 359398, 361666, 363982, 366197, 368334, 370943, 377030, 384795, 394277, 400850, 403025, 408367, 410733, 413408, 415763, 422574, 424822, 427382, 430045, 432447)",1
140.02122533126465,140.02113290425413,140.02138332025572,575.2802429199219,572.757080078125,577.481,18,1,1,0,0,2,0,0,2,0,1,1,3,2,5,"c(9774, 64278, 104885, 110406, 141023, 162592, 170227, 181902, 199981, 211577, 217396, 223073, 230868, 236813, 264596, 295372, 302772, 314486, 317088, 322782, 325383, 328072, 330325, 332819, 335225, 337927, 340723, 345692, 348262, 350579, 352537, 354733, 361667, 363983, 366198, 370944, 373023, 378886, 384796, 387526, 392142, 405585, 408368, 410734, 415764, 418131, 420333, 422575, 430046)",1
140.02123079514456,140.0211370787301,140.02136687554164,597.08709716796875,593.53607177734375,601.2559814453125,25,1,2,0,1,1,0,2,2,2,2,2,2,2,6,"c(9781, 33344, 58493, 64273, 104896, 116708, 124656, 155023, 170241, 176425, 181897, 187367, 199982, 205104, 211586, 223058, 236837, 245115, 253532, 264604, 277361, 284368, 289757, 302779, 314497, 317089, 322783, 325384, 328073, 332820, 335226, 337928, 345693, 348263, 350580, 352538, 354734, 359399, 366199, 368335, 370945, 375134, 387527, 396368, 400851, 410735, 415765, 424823, 430047)",1
140.02124800350242,140.02115769285953,140.02138136564696,612.3463134765625,608.9727783203125,617.29791259765625,26,1,2,0,1,2,3,2,2,1,2,1,1,2,5,"c(9776, 21200, 40416, 46774, 53211, 58477, 58490, 70876, 97803, 104881, 116707, 124659, 155011, 162598, 176436, 193985, 199976, 211573, 217401, 236807, 253531, 264607, 270124, 284359, 308240, 314498, 317090, 322784, 328074, 330326, 343308, 348264, 350581, 352539, 359400, 366200, 368336, 370946, 377031, 382199, 384797, 392143, 398722, 400852, 405586, 410736, 418132, 422576, 424824, 427383)",1
140.02124492149923,140.02114695340603,140.0213720108603,636.83551025390625,633.89080810546875,639.8035888671875,19,1,1,1,0,1,1,2,1,3,2,1,0,1,4,"c(9782, 53214, 58494, 91104, 104901, 116703, 124645, 170233, 176438, 181916, 199961, 217422, 245110, 253534, 258624, 264583, 277359, 295373, 302766, 317091, 322785, 325385, 328075, 330327, 332821, 335227, 343309, 345694, 348265, 350582, 354735, 359401, 366201, 368337, 370947, 373024, 375135, 384798, 387528, 392144, 394278, 398723, 400853, 403026, 415766, 420334, 422577, 430048, 432448)",1
140.02124113581723,140.0211283602362,140.02134437103473,496.98895263671875,493.9989013671875,501.19659423828125,21,1,1,1,1,1,1,1,2,1,2,2,1,1,5,"c(15247, 33322, 46783, 70854, 91094, 110422, 124652, 147982, 162587, 170236, 176434, 181921, 205109, 217394, 236835, 258627, 270111, 277349, 289761, 295386, 308228, 317092, 319765, 325386, 328076, 332822, 337929, 340724, 343310, 348266, 350583, 354736, 357274, 361668, 366202, 368338, 373025, 384799, 387529, 389960, 394279, 398724, 400854, 405587, 408369, 413409, 420335, 427384, 432449)",1
140.0212226398394,140.0211158731517,140.02134094649344,630.31732177734375,627.38336181640625,632.70843505859375,19,0,0,0,2,3,1,1,1,0,1,1,0,2,7,"c(21196, 33336, 53226, 97810, 104888, 110418, 124668, 141021, 147980, 155017, 170250, 181922, 187343, 193994, 211576, 270114, 289751, 308235, 314504, 317093, 319766, 322786, 328077, 332823, 335228, 340725, 343311, 345695, 348267, 350584, 352540, 361669, 366203, 375136, 378887, 389961, 392145, 396369, 398725, 400855, 403027, 405588, 408370, 410737, 413410, 418133, 420336, 424825, 427385)",1
140.0212722285159,140.02116927769933,140.02136588984646,512.7671813964844,510.7200012207031,513.708740234375,12,1,0,0,1,1,1,0,0,1,3,1,0,0,3,"c(15232, 21208, 40420, 110424, 155010, 162595, 199972, 253527, 264580, 270104, 277364, 289764, 317094, 319767, 328078, 330328, 335229, 337930, 340726, 343312, 345696, 348268, 350585, 352541, 354737, 357275, 361670, 363984, 366204, 368339, 370948, 377032, 378888, 382200, 384800, 387530, 392146, 394280, 396370, 398726, 400856, 403028, 405589, 410738, 420337, 424826, 427386, 430049, 432450)",1
140.02123449767328,140.02115434832345,140.0213257820097,786.48712158203125,783.47918701171875,789.50103759765625,17,1,1,0,2,1,2,1,0,0,2,0,3,1,3,"c(9785, 21203, 33329, 46792, 53225, 70885, 97813, 124647, 155014, 162590, 170246, 223078, 230877, 236810, 264593, 277370, 302767, 317095, 322787, 328079, 332824, 340727, 343313, 348269, 350586, 352542, 357276, 359402, 361671, 366205, 368340, 370949, 378889, 382201, 384801, 387531, 389962, 392147, 394281, 396371, 405590, 408371, 410739, 415767, 420338, 422578, 424827, 430050, 432451)",1
140.02120981841492,140.02114179675226,140.02131610479216,477.8380432128906,474.8545837402344,479.6291809082031,17,1,3,0,0,1,2,1,3,0,1,2,1,0,2,"c(9779, 46773, 53221, 58485, 64264, 70881, 110408, 133408, 181911, 193975, 205103, 211585, 217417, 230874, 277348, 289749, 295385, 317096, 322788, 325387, 328080, 330329, 332825, 348270, 350587, 352543, 354738, 357277, 361672, 363985, 368341, 370950, 373026, 375137, 378890, 384802, 389963, 398727, 403029, 405591, 408372, 410740, 413411, 415768, 420339, 427387, 430051, 432452)",1
140.0212561466692,140.02111908286489,140.02134099790038,452.1161804199219,449.9367370605469,454.51531982421875,15,0,0,1,0,2,0,1,1,1,3,2,1,1,2,"c(76477, 104873, 110401, 133395, 170226, 187348, 217393, 236834, 253525, 264579, 270120, 277358, 284361, 295384, 308227, 317097, 319768, 322789, 325388, 328081, 330330, 332826, 335230, 337931, 340728, 343314, 345697, 350588, 352544, 354739, 361673, 363986, 368342, 370951, 373027, 375138, 378891, 382202, 387532, 389964, 392148, 394282, 398728, 400857, 405592, 410741, 422579, 427388, 432453)",1
140.0212513587287,140.02121172479198,140.0213358577099,620.224609375,619.6593017578125,621.44976806640625,9,1,0,0,0,2,0,0,0,1,0,0,0,3,2,"c(15228, 97819, 104900, 170242, 176437, 253533, 302762, 308244, 314511, 317098, 319769, 325389, 328082, 330331, 332827, 335231, 337932, 340729, 343315, 345698, 348271, 350589, 352545, 359403, 361674, 363987, 366206, 368343, 370952, 373028, 375139, 382203, 384803, 387533, 389965, 392149, 396372, 398729, 400858, 403030, 405593, 410742, 413412, 415769, 418134, 420340, 422580, 424828)",1
140.021253285958,140.02116486007125,140.02130986821868,757.65802001953125,755.81536865234375,759.472,11,1,3,0,1,1,0,0,2,0,0,1,0,1,1,"c(9788, 33347, 58500, 64280, 70879, 110411, 155032, 205108, 217424, 289785, 314519, 317099, 322790, 325390, 328083, 332828, 335232, 337933, 348272, 350590, 352546, 354740, 357278, 361675, 363988, 366207, 368344, 370953, 375140, 377033, 378892, 382204, 384804, 387534, 389966, 394283, 398730, 400859, 403031, 405594, 408373, 410743, 413413, 415770, 418135, 420341, 424829, 427389, 430052)",1
140.02124172197674,140.0211316528717,140.02135343438368,403.40899658203125,400.3971252441406,405.17742919921875,11,0,0,0,0,1,0,0,1,0,1,2,1,0,5,"c(97816, 155009, 162600, 176428, 187357, 199971, 217403, 223070, 270113, 284347, 289771, 317100, 319770, 322791, 325391, 328084, 330332, 332829, 335233, 337934, 340730, 343316, 345699, 348273, 350591, 352547, 357279, 359404, 361676, 363989, 366208, 368345, 370954, 377034, 382205, 387535, 392150, 394284, 400860, 403032, 405595, 408374, 410744, 413414, 418136, 424830, 427390, 430053, 432454)",1
140.02123887908238,140.02115394281893,140.0212836288065,430.7626495361328,429.8969421386719,432.35748291015625,8,1,1,0,0,0,1,1,0,0,1,0,3,0,0,"c(15241, 46788, 70853, 133391, 223071, 230870, 236827, 264611, 317101, 319771, 325392, 328085, 330333, 332830, 337935, 340731, 343317, 348274, 350592, 352548, 354741, 357280, 359405, 361677, 363990, 368346, 370955, 373029, 375141, 377035, 378893, 382206, 384805, 387536, 389967, 392151, 394285, 396373, 405596, 408375, 410745, 415771, 418137, 420342, 422581, 424831, 427391, 430054, 432455)",1
140.02127500831423,140.02121035612296,140.02135171738675,820.212890625,816.60614013671875,822.04864501953125,11,0,3,0,0,0,0,0,0,0,0,1,1,2,4,"c(58482, 64276, 70859, 155015, 176440, 187349, 199984, 230873, 289759, 302789, 314491, 317102, 319772, 322792, 325393, 328086, 330334, 332831, 335234, 337936, 348275, 350593, 352549, 354742, 357281, 359406, 361678, 363991, 366209, 368347, 370956, 375142, 377036, 382207, 387537, 392152, 394286, 396374, 398731, 403033, 405597, 408376, 410746, 413415, 415772, 418138, 420343, 424832, 430055)",1
140.0212580222624,140.0211127297557,140.02139635103308,646.336669921875,640.40545654296875,651.691650390625,37,1,3,2,1,3,2,1,2,2,1,2,3,3,6,"c(15235, 15248, 33324, 46778, 53223, 58478, 64281, 70866, 70889, 76474, 91096, 97806, 104902, 110419, 124663, 162596, 170238, 176432, 181905, 194000, 199969, 211587, 217423, 223062, 230869, 230883, 236808, 245117, 253535, 270105, 270130, 284357, 289782, 289783, 302773, 308241, 314505, 317103, 319773, 325394, 328087, 332832, 350594, 361679, 366210, 368348, 370957, 373030, 384806, 392153, 410747, 413416, 418139, 424833)",1
140.02121935479363,140.02116263037237,140.0214006591847,735.51165771484375,732.51483154296875,739.12591552734375,23,2,2,0,1,1,2,2,0,2,3,1,1,1,5,"c(9794, 15239, 33332, 40417, 46796, 58480, 70858, 110428, 116709, 124660, 155013, 181907, 187369, 193971, 199979, 223067, 245112, 253523, 264614, 270129, 277357, 295375, 302775, 317104, 325395, 328088, 337937, 343318, 348276, 350595, 352550, 354743, 357282, 366211, 368349, 370958, 375143, 377037, 378894, 392154, 394287, 396375, 400861, 403034, 410748, 420344, 422582, 430056, 432456)",1
140.02125938447938,140.02112128682538,140.0213988407059,705.1258239746094,703.89617919921875,706.91265869140625,10,1,0,0,0,0,1,0,0,2,0,1,0,0,5,"c(9783, 40427, 147981, 155038, 187352, 193996, 199988, 245111, 253521, 284360, 317105, 322793, 325396, 328089, 330335, 335235, 337938, 340732, 343319, 345700, 348277, 350596, 352551, 354744, 357283, 359407, 361680, 363992, 366212, 368350, 375144, 377038, 378895, 382208, 392155, 394288, 396376, 398732, 400862, 403035, 410749, 413417, 415773, 418140, 422583, 424834, 427392, 430057, 432457)",1
140.03421341709017,140.0340718715823,140.03437958616064,65.07275390625,62.99164581298828,65.8439712524414,49,3,3,3,3,3,3,3,3,3,3,3,3,3,10,"c(162, 7258, 12314, 18275, 24219, 30193, 36427, 43265, 50090, 55738, 61286, 67029, 73045, 79730, 87099, 94335, 100747, 107368, 113353, 120188, 127124, 136544, 143293, 150423, 158279, 166149, 172886, 178743, 184165, 190620, 196574, 202569, 208849, 214763, 220197, 226847, 234072, 239545, 247236, 255429, 261178, 268056, 273307, 280321, 286500, 292284, 298492, 305126, 311313)",1
140.04546519531317,140.0453299731607,140.0456189940856,1078.9208984375,1073.1082763671875,1083.110048828125,28,1,1,3,2,3,0,2,2,1,3,2,3,1,4,"c(17651, 23438, 29537, 66489, 78755, 86492, 93530, 100020, 106816, 112739, 119346, 135384, 157168, 165007, 172222, 190041, 207801, 213980, 225370, 233141, 238804, 260795, 266970, 272739, 279609, 291713, 297683, 310182, 319774, 330336, 332833, 337939, 345701, 368351, 378896, 405598, 427393)",1
140.05804988477485,140.05792639762447,140.05822896248603,1078.923583984375,1073.1082763671875,1083.110048828125,28,1,1,3,3,2,0,2,2,1,3,2,3,1,4,"c(17652, 23439, 29538, 35669, 66490, 78756, 86493, 93531, 100021, 112740, 119347, 135385, 157169, 165008, 172223, 190042, 207802, 213981, 225371, 233142, 238805, 260796, 266971, 272740, 279610, 291714, 297684, 310183, 319775, 337940, 340733, 345702, 368352, 370959, 378897, 405599, 420345, 427394)",1
140.0817554702345,140.08163649380108,140.0819020875681,1079.193603515625,1071.248046875,1083.110048828125,48,3,3,3,3,3,3,3,3,3,3,3,3,3,9,"c(7030, 12154, 17654, 23440, 29541, 35671, 42306, 48518, 55619, 60703, 66491, 72900, 78757, 86494, 93534, 100023, 106817, 112741, 119348, 126835, 135386, 142999, 150139, 157171, 165009, 172225, 178270, 183991, 190043, 202040, 207803, 213982, 219771, 225373, 233143, 238808, 246941, 255199, 260798, 266972, 272741, 279612, 286365, 291715, 297686, 304950, 310185, 316294)",1
140.08181296057393,140.0817309935109,140.08193811187755,1058.2765502929687,1056.9796142578125,1060.772216796875,16,0,2,1,3,1,1,0,0,1,1,1,1,0,4,"c(23442, 29543, 35673, 55621, 60704, 72902, 78760, 106821, 143001, 157175, 183995, 202044, 225376, 255201, 272744, 286368, 317106, 319776, 322794, 332834, 335236, 343320, 350597, 352552, 354745, 359408, 361681, 363993, 366213, 370960, 375145, 377039, 378898, 384807, 387538, 392156, 394289, 396377, 400863, 403036, 405600, 410750, 413418, 418141, 422584, 424835, 427395, 430058, 432458)",1
140.08180219317117,140.08173512950452,140.08194974024954,1064.4197998046875,1061.88916015625,1066.2940673828125,18,1,1,2,1,0,1,3,1,1,1,1,2,0,3,"c(7032, 29544, 42309, 66494, 78761, 86498, 119351, 126837, 135389, 150142, 172227, 178273, 219775, 225377, 233147, 260801, 266976, 297689, 319777, 322795, 325397, 330337, 335237, 337941, 340734, 345703, 352553, 354746, 357284, 359409, 368353, 373031, 375146, 382209, 384808, 387539, 389968, 392157, 394290, 403037, 405601, 408377, 415774, 418142, 420346, 422585, 427396, 430059, 432459)",1
140.081828957489,140.08174637500292,140.0819995045157,1034.584228515625,1031.43701171875,1037.3240966796875,15,1,1,1,1,1,1,1,1,1,0,0,0,1,5,"c(17655, 29542, 42307, 66493, 78758, 106818, 119349, 143000, 150141, 157172, 178271, 202041, 207805, 255200, 304951, 317107, 319778, 325398, 330338, 335238, 337942, 340735, 345704, 350598, 352554, 354747, 359410, 363994, 366214, 375147, 377040, 382210, 384809, 387540, 394291, 396378, 398733, 400864, 403038, 405602, 410751, 413419, 415775, 418143, 420347, 422586, 424836, 430060, 432460)",1
