PeakID,Title,Scans,RT left(min),RT (min),RT right (min),Precursor m/z,Height,Area,Model masses,Adduct,Isotope,Comment,Reference RT,Reference m/z,Formula,Ontology,InChIKey,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,RT similarity,Dot product,Reverse dot product,Fragment presence %,Total score,S/N,MS1 isotopes,MSMS spectrum
31,Unknown,1169,2.548065,2.655635,2.775338,114.0916,418982.875,3956251,null,[M+NH4]+,M + 0,adduct linked to 48_[M+ACN+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,17.58387,114.05524:8490 114.06645:17550 114.09164:479642 114.10287:12999 114.11106:35608 114.12797:13324 114.55863:30745 115.08691:28654 115.09505:27698 115.12326:91517 116.07081:17218 116.10734:70126 116.11845:11112 116.14363:66849 117.06615:12180 117.10255:31603 117.11375:66374 118.03238:78610 118.06538:185802 118.08651:956605 118.12292:78972 118.72009:10860 119.01614:11249 119.06871:26730 119.08176:9324 119.08987:53894,56.28371:3242 59.55498:3529 59.68046:3367 66.11146:4217 68.05022:3645 69.07055:16199 70.06586:8494 71.08624:3570 72.08147:15484 79.05495:27727 80.09645:3743 85.92066:3402 86.09708:3492 94.7897:3135 96.08134:24410 97.06533:10941 97.08459:7198 114.06654:9426 114.09168:535244 114.1028:40692 114.1111:13512
32,Unknown,1169,2.530102,2.655635,2.775338,130.0864,598428.3125,3220710.75,null,[M+H]+,M + 0,adduct linked to 43_[M+2ACN+H]+; similar chromatogram in higher mz_41; similar chromatogram in higher mz_36; similar chromatogram in higher mz_30,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,77.99364,130.05002:15695 130.06535:16513 130.08638:666938 130.09764:12892 130.14886:9653 130.15912:130720 131.08167:10680 131.08972:46115 131.16248:12626 132.05582:22848 132.07664:10049 132.10197:101025 133.06364:21740 133.08612:16699 134.09642:15076,53.22532:3102 54.52173:3461 54.94657:3449 55.59777:3726 57.07061:13652 61.32225:3793 65.49928:3318 65.80373:3486 70.06584:282764 70.15445:4114 74.0971:17006 74.14076:3622 80.976:3614 80.98566:3471 83.27501:3616 85.04007:5142 101.35959:3949 119.23064:3743 130.06544:26538 130.08643:120525 130.12289:7786 130.15923:94728
33,Unknown,1169,2.494692,2.655635,2.791055,131.0897,38428.25,177460.4844,null,[M+H]+,M + 1,isotope of 32,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,11.98042,131.08167:10680 131.08972:46115 131.16248:12626 132.05582:22848 132.07664:10049 132.10197:101025 133.06364:21740 133.08612:16699 134.09642:15076 135.10181:14143 136.02162:11299 136.06184:75298 136.07571:17763 136.08702:16641,
34,Unknown,1169,2.557048,2.655635,2.746232,148.097,59192.79688,393668.0938,null,[M+NH4]+,M + 0,adduct linked to 37_[2M+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,8.971492,147.98383:47462 148.06053:25347 148.08691:21703 148.0968:64273 148.11195:13688 149.0135:27207 149.02341:74074 149.02652:17339 149.08218:9402 150.09131:11605 150.10263:10919 151.04239:150772 151.08667:12267 151.09685:26706 152.04741:12820 152.07066:12147 152.10704:12765 152.11848:14703 152.94855:22938 153.03796:10149 153.07707:9670 153.09055:17509,
35,Unknown,1169,2.491542,2.655635,2.757718,239.0794,51232.99609,249152.25,null,[2M+H]+,M + 0,adduct linked to 50_[M+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,13.07998,239.07938:58727 239.13901:130860 239.14868:46436 240.09952:10835 240.14252:13470 240.1525:15838 240.17027:12155 240.1806:62513 240.23257:10120 241.15504:14463 242.28416:82588 243.2879:11647,
36,Unknown,1169,2.534592,2.655635,2.775338,343.2956,57550.62109,345757.8125,null,[M+H]+,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,21.93659,343.29556:70781,
37,Unknown,1170,2.586154,2.658806,2.777584,261.1209,38257.37109,253693.4688,null,[2M+H]+,M + 0,adduct linked to 34_[M+NH4]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,9.281488,261.09039:22277 261.12109:37175 265.00351:361641,
38,Unknown,1172,2.623091,2.662558,2.893577,144.9822,2293857.5,30357980,null,[M+CH3OH+H]+,M + 0,adduct linked to 40_[M+2ACN+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,53.79122,144.92755:12665 144.98219:2308827 145.07596:16410 145.09721:51233 145.9792:16639 145.98561:118161 146.09259:10291 146.09639:9172 146.98036:1096858 147.09167:26509 147.98375:42131 148.06044:27257 148.08698:14903 148.09682:60533 148.11218:23214 148.99362:13143 149.01363:24519 149.0235:85170 149.02661:20359,
39,Unknown,1172,2.623091,2.662558,2.797792,146.9804,1043156.688,9535577,null,[M-C6H10O4+H]+,M + 0,adduct linked to 53_[M+Li]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,30.02738,146.98036:1096858 147.09167:26509 147.98375:42131 148.06044:27257 148.08698:14903 148.09682:60533 148.11218:23214 148.99362:13143 149.01363:24519 149.0235:85170 149.02661:20359 150.05501:44410 150.0914:15487 150.10274:68250 150.11255:23476 150.12764:14320 151.0424:118733 151.08682:12378 151.09781:19965,
40,Unknown,1172,2.527857,2.662558,2.826454,195.0064,56030.39844,192053.7656,null,[M+2ACN+H]+,M + 0,adduct linked to 38_[M+CH3OH+H]+; found in higher mz's MsMs_41,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,21.90328,194.99783:11838 195.0063:70388 195.12279:700492 195.1857:24419 195.92133:9553 196.09657:11822 196.12608:66351 196.14449:16298 196.15567:15085 197.12833:14701 197.13988:16080 198.05273:33705 198.1234:15255 198.149:11292 199.18051:27948,
41,Unknown,1172,2.579419,2.662558,2.773093,195.1228,552288.4375,2681150,null,[M+H]+,M + 0,similar chromatogram in higher mz_45,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,90.48425,194.99783:11838 195.0063:70388 195.12279:700492 195.1857:24419 195.92133:9553 196.09657:11822 196.12608:66351 196.14449:16298 196.15567:15085 197.12833:14701 197.13988:16080 198.05273:33705 198.1234:15255 198.149:11292 199.18051:27948,51.09901:3130 56.92238:3068 64.77443:3313 64.91417:3394 78.37482:3139 79.76481:3210 89.06028:208834 89.53884:3291 90.0587:3371 96.13164:3870 107.07055:16993 107.54853:3968 120.28734:3441 130.08638:4411 133.08606:92182 151.09654:9990 175.68059:3478 177.11243:6124 195.00626:23199 195.08711:4626 195.12262:56407 195.18549:22128
42,Unknown,1172,2.5884,2.662558,2.769722,196.1259,47278.16016,216978.125,null,[M+H]+,M + 1,isotope of 41,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,14.16562,195.92133:9553 196.09657:11822 196.12608:66351 196.14449:16298 196.15567:15085 197.12833:14701 197.13988:16080 198.05273:33705 198.1234:15255 198.149:11292 199.18051:27948 200.16476:15061,
43,Unknown,1172,2.581662,2.662558,2.773093,212.1493,115704.3906,547778.75,null,[M+2ACN+H]+,M + 0,adduct linked to 32_[M+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,31.8715,212.0531:10648 212.09515:823444 212.14929:146989 212.21217:12694 213.09824:75117 213.11362:30407 213.15999:31685 214.08968:631240 215.09331:56260 215.17543:10144 216.08562:29428 216.19577:11850 217.10464:13629,
44,Unknown,1172,2.574927,2.662558,2.766265,239.139,129204.6172,946833.4375,null,[M+NH4]+,M + 0,adduct linked to 51_[M+H-H2O]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,15.52556,239.07927:70139 239.13907:131828 239.14908:40117 240.18033:59890 241.00362:17089 242.28418:75902,
45,Unknown,1172,2.594456,2.662558,2.734843,240.1805,48051.21875,198880.625,null,[M+H]+,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,27.97337,240.18033:59890 241.00362:17089 242.28418:75902 244.1908:51829 244.26364:31439,
46,Unknown,1173,2.623091,2.665951,2.784319,353.9361,285513.8125,2358351.25,null,[M+H]+,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,20.76613,353.93607:306887 354.05066:26990 354.09872:338454 354.33633:22027 355.10211:28434 355.1189:15906 355.93445:147357 357.0979:20618 357.11438:27829 357.96701:14501,
47,Unknown,1173,2.539083,2.665951,2.804528,484.9334,32819.53906,112662.8672,null,[M+H]+,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,656.3908,484.93341:40598,
48,Unknown,1175,2.616354,2.669528,2.777584,138.0914,90743.13281,624330.125,null,[M+ACN+H]+,M + 0,adduct linked to 31_[M+NH4]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,5.32092,138.05522:12516 138.06625:20653 138.09134:107346 138.10262:36674 139.01791:138152 139.05046:11655 139.08656:18724 139.09785:15732 139.12302:383096 139.17078:9007 139.98785:11956 140.08203:13447 140.10695:24417 140.12631:26442 140.14348:13968 141.00052:9995 141.05086:31567 141.06586:11280 141.10228:10253 141.11346:37209 141.1386:40123 142.12271:29196 142.13358:9043 143.08154:23353,
49,Unknown,1175,2.510628,2.669528,2.841196,255.0652,59049.49609,242166.8438,null,[M+H]+,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,29.64059,254.93767:13876 255.01947:11363 255.06485:73122 255.53375:9501 256.06619:15394 256.17566:36002 257.23285:12032 258.16925:11418 258.27924:20743,
50,Unknown,1176,2.521119,2.673099,2.844723,120.048,66508.02344,281978.3125,null,[M+H]+,M + 0,adduct linked to 35_[2M+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,11.09739,120.02818:22178 120.04807:84561 120.08118:11987 122.04372:9010 122.07153:21178 122.09667:55746 122.54735:33138 123.0406:229595 123.08076:11040 123.09184:45312 124.04148:19456 124.08716:677847 124.09549:12763 124.1123:10352 124.82501:9432 125.03806:34076,
51,Unknown,1180,2.510628,2.680783,2.848313,204.0867,114789.5313,406969.3125,null,[M+H-H2O]+,M + 0,adduct linked to 44_[M+NH4]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,27.65576,204.08673:203853 204.12341:27831 205.03519:229951 205.06438:20447 205.08998:25973 206.0193:12827 206.03873:21998 206.13872:49502 207.01782:55352 207.02245:8903 207.03114:22431 207.12424:47162 208.10818:12530 208.15436:66467 208.16971:21468 208.18123:14242 209.01302:22562,
52,Unknown,1180,2.561025,2.680783,2.777584,208.1544,39732.24609,183983.8906,null,[M-C6H10O4+H]+,M + 0,adduct linked to 54_[M+H-2H2O]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,11.39931,208.10818:12530 208.15436:66467 208.16971:21468 208.18123:14242 209.01302:22562 209.13982:12843 209.15335:17335 210.1602:83971 210.16913:12468 210.18582:9101 210.19635:20324 211.14415:58413 211.16365:11349 212.05296:317942 212.09515:807603 212.14923:100877 212.21211:17280 213.0564:30810 213.09853:73434 213.11397:42639,
53,Unknown,1180,2.548065,2.680783,2.822492,299.0619,177700.9688,632968.25,null,[M+Li]+,M + 0,adduct linked to 39_[M-C6H10O4+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,126.9409,299.06186:313351 300.06497:24042 300.20142:20543 301.05759:23302 302.2438:15093 302.30484:13908 303.04507:16586,
54,Unknown,1180,2.525611,2.680783,2.782073,318.166,364116.7813,1341493.125,null,[M+H-2H2O]+,M + 0,adduct linked to 52_[M-C6H10O4+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,202.2452,318.16599:629840 319.1694:98618 320.17065:17664 321.04373:92276 322.84738:30128 323.05643:51612,52.4463:3763 55.17106:3622 58.06593:108605 75.4467:3221 84.04501:4395 93.59509:4100 104.80334:4400 109.66505:4361 120.24083:3788 125.08694:3741 158.08141:15911 161.09219:346196 179.30305:3855 184.40726:3588 205.15274:4204 215.1396:7704 227.10237:9341 227.56914:9496 242.0872:3856 243.13417:108738 272.08249:4372 294.90643:3840 300.15509:5159 301.13907:18759 318.16623:137807 318.1875:8231 318.29944:18879
55,Unknown,1180,2.6055,2.680783,2.766265,319.1694,57133.15234,227611.9688,null,[M+H-2H2O]+,M + 1,isotope of 54,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,17.15732,319.1694:98618 320.17065:17664 321.04373:92276 322.84738:30128 323.05643:51612 324.07748:11758,
56,Unknown,1180,2.557048,2.680783,2.811265,321.0437,49980.44531,167130.5156,null,[M+H]+,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,41.59802,321.04373:92276 322.84738:30128 323.05643:51612 324.07748:11758 324.84586:43043,
57,Unknown,1184,2.525611,2.689239,2.788811,150.0551,86427.27344,385881.1875,null,[M+H-H2O]+,M + 0,adduct linked to 87_[M+Na]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,14.66706,150.05505:134087 150.10266:14252 150.11247:17234 150.1279:11048 151.01184:21611 151.04245:88166 151.09639:67559 152.04741:15782 152.07076:41851 152.08194:13635 152.10716:11749 152.11821:21064 152.77313:9779 153.07706:26452 153.09064:13512 153.10229:14156 153.13872:11887 154.09753:19598 154.13403:43580 154.99879:10522,
58,Unknown,1184,2.574927,2.689239,2.820246,186.0761,34017.72266,109792.2109,null,[M+H]+,M + 0,adduct linked to 63_[M+2ACN+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,19.30374,186.07614:57937 186.22166:22054 187.02469:21260 187.14424:24161 187.85168:14103 188.1284:33379 188.95757:13752 189.01961:39112 189.11349:22707 190.0452:134769 190.05008:25275 190.07108:192707 190.09752:50721 190.10748:80536 190.13362:9555 191.01778:22786,
59,Unknown,1184,2.548065,2.689239,2.791055,205.0353,157103.5938,573086.75,null,[M+H]+,M + 0,found in higher mz's MsMs_63; found in higher mz's MsMs_73,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,70.04017,205.03534:305438 205.06416:41758 205.09027:24454 206.03877:28999 206.13911:36018 207.01775:18402 207.03119:19853 207.12401:35110 208.10832:11247 208.15448:51440 208.18117:18676 209.15387:13748 209.16527:13274,
