PeakID,Title,Scans,RT left(min),RT (min),RT right (min),Precursor m/z,Height,Area,Model masses,Adduct,Isotope,Comment,Reference RT,Reference m/z,Formula,Ontology,InChIKey,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,RT similarity,Dot product,Reverse dot product,Fragment presence %,Total score,S/N,MS1 isotopes,MSMS spectrum
21,Unknown,1113,2.255129,2.488242,2.787958,151.0423,733123,6006504.5,null,[M+H]+,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,102.7575,151.01175:25607 151.04233:808160 151.09671:19048 152.04576:31532 152.08189:11608 153.03804:21057 153.08983:13136 153.10231:10979 153.13863:26250 154.13383:190558 155.05386:15742 155.11787:16399 155.13718:19453 155.1541:17921,50.85936:3416 52.76278:3339 52.83971:3763 53.32167:3622 55.0186:113678 56.87288:3019 70.64813:3829 86.312:3699 87.0446:338302 100.35805:3180 119.01612:17539 127.99583:10311 151.01108:4126 151.08658:10149 151.12297:10027
22,Unknown,1114,2.388592,2.490487,2.689615,144.1019,202759.6094,1494052.75,null,[M+H]+,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,16.68804,144.07658:13456 144.08084:11900 144.10187:223860 144.13824:21715 144.92752:14078 144.98212:1366620 145.09702:30357 145.1055:13348 145.98553:52546 146.11749:18859 146.98029:611361 147.98361:29408 148.08698:17534 148.09679:10797 148.99333:35225 149.01337:47704 149.02327:71132,
23,Unknown,1114,2.377178,2.490487,2.578247,196.1006,124426.9844,720617.9375,null,[M+H]+,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,33.72491,196.09712:22721 196.10063:120125 196.15427:10948 198.14885:17175 199.18047:31606 200.83173:10021,
24,Unknown,1116,2.352134,2.494979,2.613261,209.0955,82193.95313,535388.5625,null,[2M+H]+,M + 0,adduct linked to 20_[M+H-H2O]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,23.95135,209.01303:27171 209.09552:96377 209.15359:18618 209.20114:15359 210.0284:10138 210.09958:11185 210.16045:20591 210.19662:27151 211.14403:15694 212.09508:742546 212.21198:17540 213.06996:9949 213.09825:47326 213.11349:25733 214.08961:602076,
25,Unknown,1125,2.410071,2.515187,2.56662,192.1594,85617.45313,482655.6563,null,[M+H]+,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,33.76202,192.15941:100701 192.94414:13311 193.00191:42162 193.15884:15028 194.0845:58514 194.11746:76876 195.12253:45401 195.18567:12259 196.00038:10397 196.0961:24368 196.10074:99270 197.10353:13718,
26,Unknown,1153,2.481254,2.581595,2.764856,239.1487,144138.2969,1179468.75,null,[M+H]+,M + 0,adduct linked to 27_[M+NH4]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,21.02629,239.13892:81957 239.14868:142587 241.15439:16932 242.2841:74043 243.28757:26387,
27,Unknown,1155,2.490487,2.585147,2.769346,256.1753,82978.83594,643962.375,null,[M+NH4]+,M + 0,adduct linked to 26_[M+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,20.89399,256.17548:74598 258.27911:13329 260.16434:164153 261.16751:35047,
28,Unknown,1158,2.555393,2.594764,2.632755,250.9876,2617330.5,11931543,null,[M+H]+,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,4.00701,250.94116:77301 250.98763:2737799 251.22316:21995 251.9846:22618 251.99112:56230 252.93956:64603,
29,Unknown,1160,2.562131,2.601653,2.689615,354.0984,1021806.5,6933009.5,null,[M+H]+,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,27.20334,353.93576:292711 354.05072:23759 354.09839:1021258 355.10147:75587 355.11676:14963 355.93393:146574 356.93765:12119 357.09845:23396 357.96725:32327 359.05396:16420,
30,Unknown,1161,2.399536,2.603899,2.827137,266.1386,45979.97656,262421.5938,null,[M+H]+,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,27.95961,266.00674:13492 266.13858:39970 266.2225:14588 267.07281:48343 268.01416:406398 269.03455:111174 270.14807:13402 270.3154:16710,
31,Unknown,1175,2.535185,2.636474,2.745559,102.0917,317463.2188,2022417.5,null,[M+H]+,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,25.30123,102.03418:14646 102.03779:10999 102.06651:31019 102.09172:358882 102.12811:551441 103.0506:14502 103.08698:53333 103.09501:11966 103.13148:28643 103.95603:21308 104.03726:39478 104.07097:533060 104.10732:44057 105.04269:246125 105.04504:82907 105.04838:26205 105.07432:27985 106.05289:78420 106.08656:93480 107.06077:41637,
32,Unknown,1178,2.481254,2.643432,2.830404,131.0896,43050.78906,183827.7188,null,[M+H]+,M + 1,isotope of 37,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,12.15312,131.08972:59956 131.11803:26718 132.05568:26041 132.10193:90786 132.89726:10749 133.06348:32353 133.086:14722 133.11295:11809 134.07162:16209 136.06183:81195 136.08701:15747,
33,Unknown,1178,2.492733,2.643432,2.720209,195.0063,88966.17188,318510.125,null,[M+Na]+,M + 0,adduct linked to 39_[M+2ACN+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,33.69743,194.99739:11816 195.00629:95666 195.12271:464445 195.18596:19549 196.10074:13835 196.12595:28325 197.03302:13536 197.12875:14509 198.05276:20254 198.14879:21698 198.18544:18070 199.18054:33477,
34,Unknown,1178,2.546412,2.643432,2.764856,343.2952,55527.94141,335175.8125,null,[M+H]+,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,18.72442,343.29523:66511 344.22748:18845 345.20181:15966,
35,Unknown,1178,2.481254,2.643432,2.742073,438.1194,89624.52344,351726.5938,null,[M+H]+,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,26.82718,438.11942:104779 438.37851:25584 439.11945:14144 442.86835:39818 443.03177:73975,
36,Unknown,1182,2.56662,2.65113,2.776794,114.0916,350663.2188,3045311.25,null,[M+NH4]+,M + 0,adduct linked to 45_[M+ACN+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,13.96311,114.0916:372868 114.11098:125404 114.55862:30433 115.08692:23078 115.09496:28349 115.12322:349403 116.03721:14600 116.07098:15178 116.10722:139721 116.12655:23047 116.14367:41693 117.06598:20352 117.10255:19211 117.11366:98938 118.03235:62402 118.06535:214979 118.08647:1054199 118.12295:64355 119.08981:56734,50.61617:4032 56.0502:4850 58.0659:3970 69.07054:23490 70.0658:15508 71.06921:19210 72.08146:22710 72.78806:3708 74.01125:3443 79.05486:27347 86.06058:7289 86.09685:5201 90.24022:3364 96.0813:24509 97.06513:10074 97.08453:20196 114.06645:5459 114.09159:369898
37,Unknown,1182,2.548658,2.65113,2.783467,130.0863,631286.375,3420968.25,null,[M+H]+,M + 0,similar chromatogram in higher mz_34; similar chromatogram in higher mz_35,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,81.35388,130.06525:15324 130.08633:773866 130.15906:160928 131.08966:49563 131.11794:29308 132.05569:27847 132.10187:88740 133.06371:14416 133.08588:25535,55.94818:3104 57.07059:15199 69.59045:3131 70.06579:343628 74.09705:15063 75.06822:3410 76.04939:3491 77.10544:3784 86.69279:3541 87.52629:3738 88.07617:3694 101.53877:3433 107.62225:3438 110.02247:3216 124.10898:3647 127.64663:3541 129.57945:3295 130.06499:21426 130.08633:64212
38,Unknown,1182,2.488242,2.65113,2.742073,239.0792,48546.32031,245709.0156,null,[2M+H]+,M + 0,adduct linked to 40_[M+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,13.50402,239.07921:59748 239.1389:85610 239.14882:70439 240.14267:12614 240.18037:119809 241.00363:14150 241.18385:13368 241.68987:12845 242.22267:13405 242.28403:81390,
39,Unknown,1182,2.488242,2.65113,2.821239,255.0646,36101.99609,136335.7188,null,[M+2ACN+H]+,M + 0,adduct linked to 33_[M+Na]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,23.96733,254.93709:13099 255.06482:46960 256.1756:41885 257.05389:10815 257.06219:11684,
40,Unknown,1186,2.481254,2.658441,2.855095,120.0479,103732.6563,462923.2813,null,[M+H]+,M + 0,adduct linked to 38_[2M+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,15.97905,120.0479:107770 122.07148:23711 122.09657:70265 122.5473:35203 123.04045:155177 123.09177:62936 123.94088:14061 124.0413:13165 124.04392:10451 124.07583:24612 124.08704:709172 124.11224:12325 125.03802:24452,
41,Unknown,1186,2.585147,2.658441,2.760365,148.0967,52913.0625,356198.625,null,[M+H-H2O]+,M + 0,adduct linked to 48_[M+H]+; adduct linked to 49_[M+K]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,6.375502,147.98364:31932 148.06038:13342 148.08682:19662 148.09668:74984 148.99333:11811 149.01349:50613 149.02333:88950 149.08217:14783 149.10724:11646 150.05487:21897 150.09125:14436 150.10251:18657 151.01158:28674 151.04228:123785 151.08649:17826 151.09631:16453 152.1069:16631 152.11816:16970 152.94826:18068,
42,Unknown,1188,2.550901,2.662101,2.769346,195.1226,533920.875,2748058.75,null,[M+H]+,M + 0,adduct linked to 43_[M+NH4]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,80.73876,194.99753:13969 195.00615:85108 195.12263:681682 195.14912:11639 195.1855:25266 196.1257:59151 197.12741:30549 198.05293:11377 198.12355:12902 198.14902:19980 199.04872:13085 199.18044:35127,50.28427:3469 64.02406:3203 67.2338:3030 82.56558:3558 86.60136:3433 89.06023:77746 95.9486:3337 117.96004:5047 119.2524:3319 136.04755:3757 165.01633:3167 194.33733:3199 195.18578:14632
43,Unknown,1188,2.535185,2.662101,2.767102,212.149,109378.5078,555045.25,null,[M+NH4]+,M + 0,adduct linked to 42_[M+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,31.48644,212.05284:19345 212.095:856164 212.14905:121740 212.21248:24412 213.09816:56475 213.11331:39687 213.15262:12831 213.15919:10884 214.08952:706494 215.09306:75652 216.0854:27747,
44,Unknown,1188,2.56662,2.662101,2.794693,240.1804,115826.8828,729168.3125,null,[M+NH4]+,M + 0,adduct linked to 51_[M+2K-H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,45.73991,240.14301:10586 240.17003:14492 240.18039:151808 241.15428:14773 242.28404:95825 244.19054:53991 244.26343:44125 245.02773:26699,
45,Unknown,1189,2.616593,2.665409,2.780129,138.0914,93969.77344,647485.375,null,[M+ACN+H]+,M + 0,adduct linked to 36_[M+NH4]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,5.663298,138.06625:15546 138.09134:120155 138.10254:20878 139.01784:137053 139.05016:12833 139.08646:25404 139.09497:14144 139.09769:11852 139.12292:762312 139.98764:18892 140.08192:18332 140.10686:37540 140.11804:17900 140.1263:89141 140.1432:15158 141.0004:18186 141.0507:21606 141.10219:17167 141.11334:35745 141.13858:104750 141.98352:12844 142.12262:21659 143.08148:36247,
46,Unknown,1191,2.506206,2.668972,2.852851,318.1658,328566.4688,1248431.5,null,[M+H]+,M + 0,adduct linked to 47_[M+Na]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,95.75322,318.0274:27044 318.16583:442283 319.16916:60483 320.17084:13085 321.04352:66235 323.05634:34942,50.00994:3322 50.43235:3466 57.05332:3794 58.06586:241914 58.21858:3182 64.25127:3608 73.40933:3751 84.04495:146972 90.58265:3242 91.71725:3247 99.70661:3236 123.09168:18369 124.07592:12278 158.00746:3303 158.08122:11566 160.83931:3701 169.09717:13164 170.08098:4463 175.24237:3470 181.67213:3814 197.12852:11832 198.11234:9157 215.10207:4727 227.46587:8239 243.13376:5834 276.20309:3865
47,Unknown,1191,2.537431,2.668972,2.815821,340.1473,37586.68359,123539.1563,null,[M+Na]+,M + 0,adduct linked to 46_[M+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,19.34589,339.91989:11537 340.08298:525720 340.14734:39128 341.08585:23352 341.1033:247998 343.29483:49421 344.11938:43102,
48,Unknown,1195,2.613261,2.677453,2.767102,166.0974,122437.3672,886198.875,null,[M+H]+,M + 0,adduct linked to 41_[M+H-H2O]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,2.236331,166.05315:14889 166.0645:39439 166.08618:31245 166.09747:152511 166.14169:9412 167.03726:51985 167.09276:13945 167.10075:13155 167.11789:23098 167.15422:1127443 168.11328:26174 168.12332:29180 168.1575:123882 169.09709:16134 169.13348:14198 169.16982:40262 169.78351:10009 170.11746:49594 170.12856:10243,
49,Unknown,1195,2.497223,2.677453,2.764856,204.0866,117875.4766,415445.0313,null,[M+K]+,M + 0,adduct linked to 41_[M+H-H2O]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,16.21391,204.08659:179584 204.12276:10320 205.03506:175316 205.06418:26273 205.09001:13406 206.01898:19245 206.02998:14357 206.03856:20859 206.13876:40935 207.01732:46714 207.03084:19416 207.12404:23186 208.13315:10686 208.15427:62797 208.16962:11633 208.18069:25962,
50,Unknown,1195,2.5259,2.677453,2.837493,249.1444,55099.83594,176602.3281,null,[M+H]+,M + 0,similar chromatogram in higher mz_53; similar chromatogram in higher mz_54,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,40.97854,249.14424:116076 250.05089:10172 250.07182:10592 250.10371:31691 250.14767:11258 250.94119:59152 250.98769:2083688 251.18576:14305 251.22275:17580 251.98457:20052 251.99118:46435 252.93945:68840 253.12804:12532 253.17581:12932,
51,Unknown,1195,2.529604,2.677453,2.764856,299.0615,204624.2344,751925.4375,null,[M+2K-H]+,M + 0,adduct linked to 44_[M+NH4]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,148.5561,299.06152:323899 300.06491:34712 300.20129:26555 301.05713:27320 301.94516:17640 302.24283:14612 302.30502:19071 303.04474:23055,
52,Unknown,1195,2.578247,2.677453,2.776794,319.1691,46136.48828,212981.4688,null,[M+H]+,M + 1,isotope of 46,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,18.11204,319.16907:75829 320.17163:16920 321.04349:61085 323.05612:30275 324.07675:64390,
53,Unknown,1195,2.54192,2.677453,2.823485,321.0435,40377.67188,133216.625,null,[M+H]+,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,31.83249,321.04349:61085 323.05612:30275 324.07675:64390,
54,Unknown,1195,2.539675,2.677453,2.827137,344.1194,30033.21094,98034.23438,null,[M+H]+,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,24.58151,344.11945:58142 344.22733:17749,
55,Unknown,1199,2.515187,2.685909,2.773296,150.0549,79006.85938,317922.6563,null,[M+ACN+Na]+,M + 0,adduct linked to 98_[M+NH4]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,14.38917,150.02669:13172 150.05493:98584 150.06599:12934 150.10255:20715 150.1122:10425 150.91814:9237 151.04228:91294 151.05794:16613 151.08661:11769 151.09644:59337 152.0376:24059 152.0473:20255 152.07083:17214 152.08185:19519 152.10712:16261 152.11829:16383 153.07698:16026 153.09093:12731 153.1386:23891 154.0864:11265 154.0972:16747 154.12273:12744 154.13379:223432 154.92227:8465,
56,Unknown,1199,2.546412,2.685909,2.757044,206.1387,30437.61133,118192.0078,null,[M+H]+,M + 0,adduct linked to 87_[M+2Na-H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,17.86749,206.01907:24052 206.03836:16445 206.1136:13243 206.1387:45068 207.01755:54142 207.03102:15190 207.12407:29698 208.15428:61216 208.16951:16170 208.18079:21345 209.15338:17137 209.20142:10738 210.10997:12552 210.16003:84263 210.19643:41431 211.1076:16265,
57,Unknown,1199,2.553147,2.685909,2.76261,208.1543,43293.49219,164352.75,null,[M+2ACN+H]+,M + 0,adduct linked to 93_[M+Li]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,8.825607,208.15428:61216 208.16951:16170 208.18079:21345 209.15338:17137 209.20142:10738 210.10997:12552 210.16003:84263 210.19643:41431 211.1076:16265 211.144:64648 211.16916:11169 212.05287:287089 212.09503:806009 212.14914:75709 212.17575:13761 212.21204:35721 213.05629:23619 213.09818:56270 213.11345:43956,
58,Unknown,1199,2.632755,2.685909,2.783467,211.144,36724.10156,152434.0469,null,[M+NH4]+,M + 0,adduct linked to 86_[M+ACN+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,8.667041,211.1076:16265 211.144:64648 211.16916:11169 212.05287:287089 212.09503:806009 212.14914:75709 212.17575:13761 212.21204:35721 213.05629:23619 213.09818:56270 213.11345:43956 213.15944:13255 214.08958:626347 214.18074:10485 215.08783:12569 215.09297:58599 216.0854:26702,
59,Unknown,1199,2.5259,2.685909,2.833916,226.0686,58438.26953,200808.1719,null,[M+K]+,M + 0,adduct linked to 80_[M+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,19.67398,226.06839:76878 226.18016:50501 226.21069:31574 227.17542:22677 227.21173:9893 227.46507:22835 227.47142:20558 228.0267:18242 228.15895:12122 228.19577:126350 230.13997:248821 230.24777:51217,
60,Unknown,1199,2.544166,2.685909,2.830404,233.0591,39926.18359,130757.5938,null,[M+CH3OH+H]+,M + 0,adduct linked to 75_[M+2ACN+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,20.22321,233.05913:67716 233.18544:21865 233.91476:145201 234.03465:27242 234.07668:85779 235.12877:52324 235.91296:117733 237.91121:32898,
61,Unknown,1199,2.532939,2.685909,2.760365,357.1146,65804.19531,271305.3438,null,[M+H]+,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,27.97341,357.10175:83586 357.1145:77229 357.96719:25424 358.10452:11976 358.11731:12953 358.20673:29113 359.0535:18669 359.96573:11355,
62,Unknown,1200,2.571112,2.689615,2.827137,158.0447,32714.01563,113211.5234,null,[M+H]+,M + 0,adduct linked to 82_[M+CH3OH+H]+; adduct linked to 68_[M+2ACN+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,8.093218,158.02684:20631 158.04472:47405 158.09641:20262 158.11758:17615 158.15395:24840 158.16515:72920 159.02986:14103 159.05861:98137 159.07629:23599 159.11279:16455 160.18062:13318 160.72458:11095 162.00864:197948 162.1026:12601,
63,Unknown,1200,2.54192,2.689615,2.769346,177.0402,253511.8438,904208,null,[M+Li]+,M + 0,adduct linked to 85_[M+ACN+H]+; found in higher mz's MsMs_65,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,71.96797,177.04016:359492 177.05455:24056 178.0435:25231 178.08661:11079 178.12244:53205 178.98596:19018 179.00459:12628 179.03551:92114 179.06369:25243 180.04439:73237 180.10178:13124 180.10899:72111 180.11296:14196 181.03308:19543 181.10826:11444 181.1698:57939,
