PeakID,Title,Scans,RT left(min),RT (min),RT right (min),Precursor m/z,Height,Area,Model masses,Adduct,Isotope,Comment,Reference RT,Reference m/z,Formula,Ontology,InChIKey,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,RT similarity,Dot product,Reverse dot product,Fragment presence %,Total score,S/N,MS1 isotopes,MSMS spectrum
0,Unknown,934,1.893065,2.071266,2.300798,503.2271,172205.7813,1761585.625,null,[M+2ACN+H]+,M + 1,isotope of 6,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,3444.116,503.22708:123897 504.23102:33473 505.23846:37703,
1,Unknown,938,1.856788,2.078949,2.379301,444.1711,295796.3438,3078008.25,null,[M+H]+,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,218.3604,444.17105:352660 444.38004:256100 445.17459:89975 445.2337:905688 445.38318:50652 446.23672:268089 447.23965:46112 448.16486:18450 448.23346:19600,
2,Unknown,938,1.920767,2.078949,2.249533,445.1746,86340.98438,844222.4375,null,[M+H]+,M + 1,isotope of 1,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,66.44,445.17459:89975 445.2337:905688 445.38318:50652 446.23672:268089 447.23965:46112 448.16486:18450 448.23346:19600 449.23685:19359 449.33835:55007,
3,Unknown,938,1.901432,2.078949,2.291816,461.1978,83885.55469,800061.125,null,[M+ACN+H]+,M + 0,adduct linked to 26_[M+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,55.26828,461.19742:82483 461.22934:14150 462.20053:26535 462.22961:91616 463.23376:32540 463.24966:565992 463.31677:16598 464.25388:154767 465.22977:21647 465.25623:34517,
4,Unknown,938,1.864113,2.078949,2.360651,489.2289,241942.3438,2504970.75,null,[M+H]+,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,179.5308,489.22894:272521 490.23193:99841 492.23941:57711 492.3244:37959 493.34949:15114 494.17136:50400,
5,Unknown,938,1.911377,2.078949,2.271623,490.2328,81418.16406,726409.375,null,[M+H]+,M + 1,isotope of 4,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,59.10046,490.23193:99841 492.23941:57711 492.3244:37959 493.34949:15114 494.17136:50400 495.17429:25257,
6,Unknown,938,1.864113,2.078949,2.405186,502.2242,496119.1875,5332151.5,null,[M+2ACN+H]+,M + 0,adduct linked to 26_[M+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,9922.384,502.22421:565913 503.22748:189984 504.23007:35582 505.24002:25213,59.0612:292284 77.91199:3740 80.75487:3427 84.74514:3218 102.24621:3385 103.98728:4062 114.99109:3680 146.92346:3699 154.40173:3819 160.64464:3282 164.30275:3499 182.66708:3429 227.50658:5637 244.60294:3437 272.89041:3650 273.35623:3279
7,Unknown,946,1.95195,2.09432,2.253271,252.1055,35282.92188,175728.0313,null,[M+H-2H2O]+,M + 0,adduct linked to 23_[M+CH3OH+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,15.16218,251.98486:23522 251.99153:45182 252.10545:48011 252.18869:98940 252.21712:605116 253.22046:60832 254.22336:19179 255.0842:186509 256.08759:24618,
8,Unknown,947,1.945604,2.097974,2.190836,262.2173,51007.16797,290215.5625,null,[M+H]+,M + 0,adduct linked to 18_[M+Li]+; adduct linked to 11_[M+NH4]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,34.28078,262.12866:32139 262.16516:412345 262.21725:70465 263.16873:62933 264.14453:19942 264.18118:90391 265.00372:456067 265.18442:16385 265.21231:137206 266.16006:27099 266.19684:16150 266.21603:14158 266.24277:152008 267.07349:28910,
9,Unknown,947,2.013158,2.097974,2.220979,264.1808,64975.50781,492824.5625,null,[M+H]+,M + 0,adduct linked to 21_[M+CH3OH+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,39.92379,264.14453:19942 264.18118:90391 265.00372:456067 265.18442:16385 265.21231:137206 266.16006:27099 266.19684:16150 266.21603:14158 266.24277:152008 267.07349:28910 267.24619:14631 268.01462:297679 268.15454:15639 268.21207:819095 269.03516:94923,
