PeakID,Title,Scans,RT left(min),RT (min),RT right (min),Precursor m/z,Height,Area,Model masses,Adduct,Isotope,Comment,Reference RT,Reference m/z,Formula,Ontology,InChIKey,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,RT similarity,Dot product,Reverse dot product,Fragment presence %,Total score,S/N,MS1 isotopes,MSMS spectrum
10,Unknown,895,1.812737,2.063637,2.442566,476.2447,1128764.625,9971206,null,[M+2Na-H]+,M + 0,adduct linked to 17_[M+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,1078.853,476.24469:1133308 477.24808:350573 478.17667:22590 478.25058:45998 479.2435:19642,50.31471:4490 54.32035:3577 59.06117:89290 65.05719:3049 69.2424:3722 72.38927:3620 73.99684:3575 86.80659:3424 91.62151:4047 92.46023:3429 93.02983:3598 102.0824:3670 107.55242:3432 108.97636:3695 197.9518:3585 201.36955:3757 206.74348:3777 214.48383:3771 227.48483:6348 269.33026:3306 294.18289:3585
11,Unknown,897,1.973311,2.067354,2.229921,202.0863,50338.02344,430105.0625,null,[M+H]+,M + 0,adduct linked to 38_[M+CH3OH+H]+; adduct linked to 4_[M+CH3OH+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,37.96548,202.08627:63811 202.18016:54203 203.09151:176664 204.08685:29468 204.09512:14203 204.12357:21621 205.09747:24727 205.10709:9860 205.1436:134662 205.18973:12552 206.10268:14170 206.14673:16081 207.01756:161314,
12,Unknown,897,1.973311,2.067354,2.179034,218.1104,46236.51172,293648.2813,null,[M+H]+,M + 1,isotope of 2,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,15.29471,218.11043:45300 218.13881:25803 219.04727:11091 219.08643:43067 219.12276:15571 220.118:913730 220.16963:24764 220.18158:13382 221.12126:94486 221.18471:59327 222.17006:125729 223.09647:89410,
13,Unknown,897,1.970069,2.067354,2.234413,235.137,175976.8438,1185196.25,null,[M+CH3OH+H]+,M + 1,isotope of 4,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,121.8955,235.10051:16458 235.10718:11645 235.13702:190186 236.11296:70571 236.13824:12854 239.08914:73301 239.13908:116263 239.14937:13336,
14,Unknown,897,1.979707,2.067354,2.241148,278.1598,615668.5,4107310,null,[M+K]+,M + 0,adduct linked to 5_[M+Na]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,639.7195,278.13159:17933 278.15982:692070 278.19568:14835 278.23383:12067 279.16391:74430 279.23782:11351 280.17551:60103 281.25348:167222 282.0303:20662 282.25687:26570 283.11743:22773,67.90409:3341 71.29754:3012 72.04517:9949 72.24891:3440 72.60732:3370 72.86301:3407 77.96097:3505 101.43974:3389 173.32278:3615 185.46844:3976 209.03008:3763 222.9687:6981 222.98212:13974
15,Unknown,897,1.973311,2.067354,2.206386,279.1639,77586.91406,426620.125,null,[M+K]+,M + 1,isotope of 14,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,28.13,279.16391:74430 279.23782:11351 280.17551:60103 281.25348:167222 282.0303:20662 282.25687:26570 283.11743:22773,
16,Unknown,897,1.986642,2.067354,2.106618,281.2535,149369.5156,700799.6875,null,[2M+H]+,M + 0,adduct linked to 3_[M+2ACN+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,193.6196,281.25348:167222 282.0303:20662 282.25687:26570 283.11743:22773 285.0946:13042 285.13199:10519 286.02042:48339 286.10663:11988 286.24887:54887,
17,Unknown,897,1.970069,2.067354,2.305817,432.2381,202498.0156,1549719.25,null,[M+H]+,M + 0,adduct linked to 40_[M+NH4]+; adduct linked to 10_[M+2Na-H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,181.6488,432.1705:21530 432.23807:218889 433.17294:10347 433.24103:50565 434.18567:39645 434.23373:72645 434.31107:14802 435.20273:9435 435.21826:166940 435.23575:13596 436.22131:60336,
18,Unknown,897,1.920207,2.067354,2.232167,433.241,55570.22266,380241.7188,null,[M+H]+,M + 1,isotope of 17,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,57.29391,433.17294:10347 433.24103:50565 434.18567:39645 434.23373:72645 434.31107:14802 435.20273:9435 435.21826:166940 435.23575:13596 436.22131:60336 437.24759:10411 437.28488:12022,
19,Unknown,897,1.895192,2.067354,2.283746,446.2368,384777.7188,2859858.5,null,[M+ACN+H]+,M + 1,isotope of 32,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,446.5847,446.23672:409927 447.23886:60259 448.23325:15419 449.23837:31161 449.33728:27513 450.22897:29581 451.23071:14826,
20,Unknown,897,2.021294,2.067354,2.38097,478.2507,51078.66016,376839.9375,null,[M+CH3OH+H]+,M + 0,adduct linked to 9_[M+NH4]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,35.35484,478.17712:29881 478.25131:61923 479.17917:11458 479.24536:37281 480.19223:11253 480.24649:14204 481.31229:16639,
21,Unknown,897,2.021294,2.067354,2.417568,478.2508,51078.66016,376839.9375,null,[M+CH3OH+H]+,M + 0,adduct linked to 9_[M+NH4]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,1021.573,478.17712:29881 478.25131:61923 479.17917:11458 479.24536:37281 480.19223:11253 480.24649:14204 481.31229:16639,
22,Unknown,898,1.966242,2.070864,2.161722,85.02899,622809.0625,4267309,null,[M+H-2H2O]+,M + 0,adduct linked to 43_[M+2ACN+H]+; similar chromatogram in higher mz_35; found in higher mz's MsMs_26,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,61.36057,85.02899:696583 85.064:8738 85.0654:37140 85.07661:120618 86.03236:37189 86.0606:74940 87.04462:624762 87.05582:57924 87.09226:72435 88.04794:13252 88.07626:269357 88.11264:391311 89.03515:12146 89.0603:15176 89.07146:10360 89.07964:15685 89.10788:37747 89.11601:26754,57.03431:25990 57.94987:4032 58.70004:3773 63.18092:3277 63.72356:3717 72.97942:3270 80.11061:3352 85.02905:45268
23,Unknown,898,1.9468,2.070864,2.243394,131.0705,623020.8125,5150485.5,null,[M+H]+,M + 0,adduct linked to 24_[M+NH4]+; adduct linked to 47_[2M+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,132.5658,131.07048:671978 131.08571:12131 132.05579:15976 132.07382:44790 132.10211:61410 133.04967:31026 133.06361:32665 133.08604:37933 135.0442:29948 135.10173:15739 136.02162:29225 136.06184:64827,
24,Unknown,898,1.970069,2.070864,2.294242,148.0968,408802.9063,2904220.75,null,[M+NH4]+,M + 0,adduct linked to 23_[M+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,98.62646,148.0968:418357 148.11208:15740 149.02338:250433 149.10025:34227 149.11729:21255 150.02678:15816 150.11238:18440 152.07062:13518 152.10712:28410 153.05211:19120 153.09058:10574,50.62382:3049 50.91348:3789 50.9494:3248 51.13982:3815 61.75508:3745 69.79763:3594 72.58908:3081 78.46445:3360 88.92503:3412 100.07617:7632 121.91688:3499
25,Unknown,898,1.996088,2.070864,2.290619,255.0839,318182,2170245.75,null,[M+K]+,M + 0,adduct linked to 2_[M+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,380.9363,255.08385:317741 256.08737:25681 256.09604:9171 256.17511:13163 257.09955:38508 257.10669:13299 258.11301:15867 259.11707:15226 259.12323:210721,
26,Unknown,898,1.973311,2.070864,2.279925,291.155,1185293.75,7841792,null,[M+2ACN+H]+,M + 0,adduct linked to 42_[M+H-H2O]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,1203.806,291.13498:24729 291.15494:1249613 291.18024:33414 292.01437:56114 292.13892:281068 292.15836:191844 292.17465:57658 293.14224:30336 293.16098:17127 293.17081:23188 294.15451:181161 294.16333:14683 294.19116:25416 294.95169:29806 295.14401:31609 295.15836:24741 296.04562:168708 296.14886:14473,55.35764:3130 57.0343:4346 59.63703:2891 63.86208:3266 64.25182:3139 68.1729:3044 70.82041:3068 80.41031:4247 85.02898:14215 91.05456:3313 104.34575:3831 114.88866:3156 116.42919:3273 130.06529:3854 139.08502:3798 156.6992:3724 170.45334:3555 175.44991:3638 219.79868:3886 227.48894:6193 227.50139:6074 255.72925:3529 286.58212:3883
27,Unknown,898,1.93394,2.070864,2.24564,292.1584,156304.5469,970271.3125,null,[M+2ACN+H]+,M + 1,isotope of 26,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,216.8525,292.01437:56114 292.13892:281068 292.15836:191844 292.17465:57658 293.14224:30336 293.16098:17127 293.17081:23188 294.15451:181161 294.16333:14683 294.19116:25416 294.95169:29806 295.14401:31609 295.15836:24741 296.04562:168708 296.14886:14473 297.0946:70152,
28,Unknown,898,1.883665,2.070864,2.326485,387.1802,306782.9063,2174847.5,null,[M+NH4]+,M + 0,adduct linked to 39_[M+Li]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,405.5653,387.18011:348943 387.19196:18516 388.14722:57109 388.18295:85829 389.15039:15283 389.18512:19218 390.17389:12647 391.17593:25714 391.28394:82337 392.17758:15050,50.01588:6618 50.3667:2998 50.96275:3590 51.02375:11373 51.85744:3299 53.03937:47438 55.27111:3366 62.73088:3779 65.03934:13989 77.03934:17176 79.05489:146968 82.21983:3695 91.05482:14357 94.26826:3601 95.0497:95276 97.22598:3829 99.63252:3572 103.0547:88709 105.04507:34844 105.07032:196914 108.46526:3426 119.2491:3656 124.09995:3925 124.32146:3763 125.7973:3955 142.10599:3431 208.59688:3761 215.58948:5039 215.59923:7160 215.60974:55674 215.62427:36806 215.63403:5832
29,Unknown,898,1.834991,2.070864,2.238904,404.2067,473655.5313,3328876.25,null,[M+H]+,M + 0,adduct linked to 32_[M+ACN+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,398.4368,404.17566:117104 404.2067:476484 405.17896:20570 405.19199:33745 405.21005:122808 406.19174:21652 406.2131:25371 407.12384:38613 408.36829:13793 409.16147:11465,51.02379:3608 52.17791:3429 53.03943:8683 58.88231:3551 64.92814:5828 71.05061:4039 83.24451:3417 84.62011:3603 91.05486:9094 93.07044:6217 95.04974:16147 99.82703:3468 103.05476:16503 105.07049:7135 113.58146:4189 119.46573:3608 129.00758:3202 130.06528:26710 166.98979:3475 215.41666:5165 215.43776:8571 215.45027:77520 215.46466:11604 215.47429:7164 215.4852:4110 218.52267:6963 218.53189:8165 218.54105:9287 218.55045:6680 301.95483:4130
30,Unknown,898,1.920207,2.070864,2.225432,405.2099,116248.125,770257.625,null,[M+H]+,M + 1,isotope of 29,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,98.34195,405.17896:20570 405.19199:33745 405.21005:122808 406.19174:21652 406.2131:25371 407.12384:38613 408.36829:13793 409.16147:11465,
31,Unknown,898,1.867578,2.070864,2.342604,435.2182,188075.7813,1604000.125,null,[M+NH4]+,M + 0,adduct linked to 8_[M+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,122.5228,435.20303:11777 435.21823:199425 435.23575:12539 436.2215:79940 438.37924:20124,
32,Unknown,898,1.82601,2.070864,2.450378,445.2333,1409664.5,10071488,null,[M+ACN+H]+,M + 0,adduct linked to 29_[M+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,1435.265,445.17502:61088 445.23328:1454495 445.3829:91319 446.23685:392606 447.23917:70838 448.20029:9868 448.23221:17698 449.23935:28551 449.33749:39905 450.18149:17149 450.22925:31896,59.06115:81815 59.06264:6097 60.86581:3339 72.0173:3577 72.55461:3121 72.81929:3327 80.69154:3070 82.02753:3230 88.50923:3150 92.88167:3526 115.89596:3834 134.25027:3275 135.42723:3203 136.21278:3845 160.50275:3402 202.80843:3431 215.33853:94012 220.35764:4049 301.95087:5024
33,Unknown,898,1.906701,2.070864,2.268698,447.2392,67669.47656,479415.8125,null,[M+ACN+H]+,M + 2,isotope of 32,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,66.54081,447.23917:70838 448.20029:9868 448.23221:17698 449.23935:28551 449.33749:39905 450.18149:17149 450.22925:31896 450.34097:20320 451.23227:11495,
34,Unknown,900,1.93394,2.074425,2.203219,262.1285,72391.09375,499664.5,null,[M+H]+,M + 0,adduct linked to 48_[M+2Na-H]+; adduct linked to 49_[M+ACN+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,68.50896,262.12872:79350 262.14832:18401 262.16492:361112 263.16031:17376 263.16827:50979 264.14413:78381 264.54056:11460 265.00336:147889 266.19641:10028 267.07349:20753 267.08316:10062 267.12289:19995,
35,Unknown,900,1.990454,2.074425,2.229921,271.0577,35964.3125,195525.9219,null,[M+H]+,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,48.58699,271.05774:36517 271.11533:22089 272.15018:17643 272.9697:153317 273.1015:12926 273.14505:24193 274.16449:14462 274.27383:88334 275.11719:32164 275.12418:27931 275.16006:632741,
36,Unknown,901,1.937744,2.078083,2.192328,319.1079,152939.8438,1093911.25,null,[M+2Na-H]+,M + 0,adduct linked to 6_[M+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,105.4183,319.09717:13931 319.10767:177572 319.14417:88259 319.18631:100393 320.11148:19214 320.13385:39535 320.14746:20302 320.17026:129443 321.17352:12238 321.20197:33163 322.17664:14435 322.18573:63161,
37,Unknown,901,1.986642,2.078083,2.294242,377.197,126405.3281,1098041,null,[M+2ACN+H]+,M + 0,adduct linked to 7_[M+Li]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,147.2493,377.1496:18441 377.18423:20540 377.19702:134496 378.19998:36159 380.2641:16095 382.12982:99686,
38,Unknown,903,1.906701,2.081904,2.255488,234.0972,203698.7656,1290198.75,null,[M+CH3OH+H]+,M + 0,adduct linked to 11_[M+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,81.32637,234.07709:89562 234.09729:201351 234.13354:1374942 235.10135:16145 235.10768:18723 235.13695:185853 236.11293:68652 238.21144:10783 239.089:54056,
39,Unknown,903,1.941051,2.081904,2.218261,376.1807,124757.0938,1089815.625,null,[M+Li]+,M + 0,adduct linked to 28_[M+NH4]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,150.9655,376.18066:145848 377.14951:15693 377.18384:35190 377.19675:97367 378.2002:28591 380.26413:16286,
40,Unknown,904,1.923855,2.085191,2.234413,449.2392,35975.44531,198534.8125,null,[M+NH4]+,M + 0,adduct linked to 17_[M+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,42.431,449.2392:32840 449.33752:35579 450.18137:25670 450.22861:26328 450.34094:22302 451.23053:18222,
41,Unknown,905,1.930144,2.087435,2.338589,101.0602,1125850.125,10703059,null,[M+H]+,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,119.0009,101.06016:1176747 101.07139:105282 101.10776:12160 101.11588:17009 102.05544:35514 102.06352:60112 102.06655:21210 102.09175:144822 102.12818:233134 103.05458:11338 103.08699:48688 103.13154:16003 104.03735:25711 104.07103:403149 104.1075:9409 105.04279:27404 105.04512:53689 105.05493:8860 105.07018:33716 105.07444:16858 105.35077:9080 106.0529:39633,59.04993:134642 59.06116:23746 84.29117:3594 101.06026:6701 101.07938:6033
42,Unknown,905,1.895192,2.087435,2.270944,191.1178,75440.30469,575871.9375,null,[M+H-H2O]+,M + 0,adduct linked to 26_[M+2ACN+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,40.37201,191.09163:29293 191.1109:11004 191.11798:76972 191.12831:11501 192.13847:20898 193.00195:94975 193.15877:10128 194.08452:50774 194.11761:60750 194.99747:42674 195.10164:15024 195.12291:26731 195.13794:9760 196.01323:9719,
43,Unknown,905,1.950594,2.087435,2.247886,203.0915,253463.9844,1905593,null,[M+2ACN+H]+,M + 0,adduct linked to 22_[M+H-2H2O]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,258.055,203.09151:269434 204.08701:36418 204.09489:20334 204.12321:31181 205.09718:10342 205.14337:106460 205.1897:18535 206.10286:12153 206.14705:13158 207.01764:177408 207.12421:25274 207.15926:18995 208.02078:21669,
44,Unknown,905,1.941051,2.087435,2.392491,220.118,1117206.625,8196847,null,[M+NH4]+,M + 0,adduct linked to 46_[M+Na]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,140.1417,220.118:1157045 220.16962:24824 220.18167:11405 221.12119:108449 221.1846:167073 222.12175:11972 222.17:65020 222.18822:14115 223.09656:68122 223.20033:199443 223.97723:32774 224.09982:10360 224.18562:17408 224.20345:20055 225.07336:45421,54.06581:3179 56.25064:3302 57.05614:3195 59.04999:10204 59.1679:3334 62.84141:3521 66.46847:3645 66.81057:3975 67.30856:3162 81.8122:3240 91.05474:3740 96.74765:3673 98.86972:3118 106.74858:3236 124.10239:4199 133.02783:3711 153.00539:4065 153.56189:3416 167.71777:3423 175.65959:3395 192.76637:3295 193.96107:3524 217.71457:8303
45,Unknown,905,1.996088,2.087435,2.243394,221.1212,106603.1406,667710.875,null,[M+NH4]+,M + 1,isotope of 44,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,55.50346,221.12119:108449 221.1846:167073 222.12175:11972 222.17:65020 222.18822:14115 223.09656:68122 223.20033:199443 223.97723:32774 224.09982:10360 224.18562:17408 224.20345:20055 225.07336:45421 225.14848:12679 225.1962:10938 225.20738:94032,
46,Unknown,905,1.912344,2.087435,2.270944,225.0734,50143.32813,430198.5,null,[M+Na]+,M + 0,adduct linked to 44_[M+NH4]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,43.06723,225.07336:45421 225.14848:12679 225.1962:10938 225.20738:94032 226.18025:101260 226.21049:11028 227.08925:20770 227.16399:10643 227.18405:10360 227.2119:11040 227.48885:18431 227.49648:18072 228.06888:16756 228.19582:155493 229.1077:12370 229.19919:20423,
47,Unknown,905,1.898836,2.087435,2.336344,261.1446,273458.625,1694001.25,null,[2M+H]+,M + 0,adduct linked to 23_[M+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,188.269,261.1102:11117 261.12082:17039 261.14459:285926 261.1525:17321 262.12869:62702 262.14847:41016 262.16498:287454 262.23758:10972 263.16852:25895 264.14426:60375 264.18076:13473 264.82742:8598 265.00354:115566 265.10635:9627,
48,Unknown,905,2.008892,2.087435,2.277679,306.1182,233624.9844,1836634.25,null,[M+2Na-H]+,M + 0,adduct linked to 34_[M+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,83.35445,306.11823:213975 306.16119:82678 306.17386:20856 306.19092:31507 307.12186:41139 307.1644:20051 307.18625:18249 308.07855:10884 308.17044:16216 308.20676:183326 309.04083:767430 309.21017:28152 310.04529:19089 311.07413:28672,
49,Unknown,906,1.920207,2.090885,2.196051,303.1551,48146.01953,311198.6563,null,[M+ACN+H]+,M + 0,adduct linked to 34_[M+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,51.32157,303.11307:45912 303.15494:55032 303.19986:18638 304.11581:9446 304.17551:24312 305.17062:153306 306.11829:245452 306.16095:93201 306.17429:17807 306.1908:27182 307.12164:25555 307.16385:24749 307.17599:9032 307.18604:24866,
50,Unknown,906,1.898836,2.090885,2.338589,316.2119,425675.1563,3110379,null,[M-C6H10O4+H]+,M + 0,adduct linked to 53_[M+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,468.89,316.00461:27390 316.17505:15866 316.21185:460999 316.32129:23964 317.17041:15813 317.21506:85444 318.1911:15849 318.22635:11582 318.76019:9351 319.10754:142512 319.14395:86685 319.18619:86826 320.11099:34866 320.13394:28526 320.14694:20260 320.17041:120760 321.17398:15313,50.79344:3005 51.0192:3057 52.87535:3154 53.75435:3220 55.0186:25805 57.07057:6221 58.0659:12801 59.04997:3825 60.66976:3288 60.84944:3680 65.03951:4418 67.0549:4721 77.66536:3177 79.05483:9644 81.07047:18255 83.08655:3243 84.0814:33376 85.0653:5637 87.04461:8315 91.05449:3832 99.0445:25840 100.92281:3931 102.09177:14615 113.29451:3512 129.79356:3950 134.78554:3209 154.9341:4426 168.90515:3713 179.30969:3496 216.43494:4209 216.47375:51642 216.48877:9770 216.50079:6523 216.5126:4832 227.49013:4117 263.43137:3659
