PeakID,Title,Scans,RT left(min),RT (min),RT right (min),Precursor m/z,Height,Area,Model masses,Adduct,Isotope,Comment,Reference RT,Reference m/z,Formula,Ontology,InChIKey,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,RT similarity,Dot product,Reverse dot product,Fragment presence %,Total score,S/N,MS1 isotopes,MSMS spectrum
39,Unknown,1183,2.509125,2.65713,2.745938,239.0793,49747.4375,272586.7188,null,[M+2Na-H]+,M + 0,adduct linked to 37_[M+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,15.53835,239.0793:58779 239.13895:150945 239.14893:45488 240.08267:15110 240.15202:13440 240.17044:16978 240.18048:85536 240.23264:19177 242.28409:101614 243.07977:14936,
40,Unknown,1183,2.574807,2.65713,2.745938,240.1805,86667.28125,479601.6875,null,[M+NH4]+,M + 0,adduct linked to 47_[M+2K-H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,42.59006,240.08267:15110 240.15202:13440 240.17044:16978 240.18048:85536 240.23264:19177 242.28409:101614 243.07977:14936 244.19067:30036 244.2636:41366,
41,Unknown,1186,2.526593,2.663484,2.745938,255.0648,55279.04297,227315.6563,null,[M+2ACN+H]+,M + 0,adduct linked to 34_[M+Na]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,37.12474,254.93813:11651 255.06479:74093 256.06778:11266 256.16565:15574 256.17502:23542 256.22757:15098,
42,Unknown,1189,2.53346,2.669798,2.784516,120.0479,82996.85156,381681.1563,null,[M+H]+,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,14.73538,120.02815:25112 120.04797:125005 120.08111:11937 121.03979:17206 122.00655:16839 122.0715:13241 122.09663:66141 122.54725:51237 123.04048:274990 123.09188:44309 123.09998:11209 124.04128:37569 124.04372:13351 124.07584:23506 124.08707:874359 124.11216:15596 125.03802:36556,
43,Unknown,1193,2.611857,2.677494,2.780816,138.0913,85230.90625,639236.5,null,[M+H]+,M + 0,similar chromatogram in higher mz_35,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,4.674738,138.03864:19513 138.05496:14893 138.06633:23160 138.09134:115177 138.10271:38626 139.01785:232199 139.0502:16539 139.08658:23868 139.1118:12830 139.12297:442576 139.98801:32079 140.08183:27878 140.10675:23311 140.11835:23521 140.12624:38354 141.0508:55987 141.06583:15678 141.10222:30415 141.11346:37563 141.13866:70362 142.08611:13118 142.09729:12431 142.1227:28514 143.08151:41882,
44,Unknown,1193,2.518106,2.677494,2.752123,204.0867,108542.9219,416877.4375,null,[M+NH4]+,M + 0,adduct linked to 57_[M+K]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,17.60072,204.0867:233135 204.12321:29428 204.13416:12630 205.0352:275488 205.06421:40021 205.09029:19098 206.0193:18326 206.03043:14141 206.03839:20782 206.13921:31160 207.01756:145654 207.03093:27438 207.12418:25663 208.15442:57620 209.01288:37319,
45,Unknown,1193,2.540197,2.677494,2.755796,208.1544,38063.56641,169602.0313,null,[M+2ACN+H]+,M + 0,adduct linked to 36_[M+Na]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,11.26924,208.15442:57620 209.01288:37319 209.15364:23530 209.20119:13155 210.16014:71428 210.19641:19683 211.1442:43695 212.05293:282561 212.09508:881365 212.14908:103244 213.05626:19547 213.09843:68026 213.11337:38933,
46,Unknown,1193,2.550912,2.677494,2.825389,249.1443,36214.54297,133769.1719,null,[M+H]+,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,26.49774,249.14429:69274 250.1037:42184 250.94131:99703 250.98775:2476655 251.22324:13688 251.98454:21065 251.99121:53625 252.9397:58789 253.17561:13220 253.19133:13706,
47,Unknown,1193,2.602345,2.677494,2.822099,299.0617,179337.1719,691931.0625,null,[M+2K-H]+,M + 0,adduct linked to 40_[M+NH4]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,132.0107,299.06168:354372 300.06488:37294 300.20187:15695 301.05725:31270 302.2438:31281 303.04453:39665,
48,Unknown,1193,2.542443,2.677494,2.752123,318.1659,303275.5625,1188295,null,[M+H]+,M + 0,similar chromatogram in higher mz_50,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,128.0823,318.02731:13468 318.16589:547435 318.29962:19866 319.16916:89036 321.04364:59738 322.84729:18245 323.05658:36729,51.4158:3491 58.06588:257466 65.1908:3630 65.42212:3540 84.04503:47623 87.39453:3590 114.21912:3617 132.41791:4633 158.08124:25146 161.09212:77371 169.09714:12830 195.35461:3386 197.1284:13251 197.2621:3764 198.09789:8640 198.11285:14176 215.10284:6908 220.68095:3672 225.12296:7268 227.10258:10107 227.45612:5155 227.47112:6220 243.1339:53453 285.28802:4311 301.13815:7345
49,Unknown,1193,2.611857,2.677494,2.745938,319.1692,51371.28125,215059.9375,null,[M+H]+,M + 1,isotope of 48,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,19.18542,319.16916:89036 321.04364:59738 322.84729:18245 323.05658:36729 324.07678:23681,
50,Unknown,1193,2.557785,2.677494,2.804054,321.0436,30988.99805,111857.0859,null,[M+H]+,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,26.14633,321.04364:59738 322.84729:18245 323.05658:36729 324.07678:23681 324.84543:32147,
51,Unknown,1197,2.554458,2.68784,2.780816,150.0549,69844.28906,329340.2188,null,[M+CH3OH+H]+,M + 0,adduct linked to 77_[M+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,12.90251,150.0549:115035 150.09149:14505 150.10257:18688 151.01164:15878 151.04234:110851 151.08652:11728 151.09642:104009 151.12321:12177 152.03752:24100 152.0472:42131 152.07068:17935 152.11818:14420 152.94835:10507 153.07712:15896 153.10229:16726 153.13852:18993 154.09727:14721 154.13388:157384 154.52829:11530,
52,Unknown,1197,2.494493,2.68784,2.793873,177.0402,229659.2656,946731.3125,null,[M+NH4]+,M + 0,adduct linked to 55_[M+ACN+Na]+; found in higher mz's MsMs_60; found in higher mz's MsMs_55,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,58.97498,177.04021:425595 177.0446:21036 177.05446:34543 177.14268:11150 178.03558:12834 178.04362:18811 178.12254:38410 178.98607:58913 179.00439:15487 179.03535:112371 179.06383:11944 179.11792:16359 180.04436:97119 180.10909:45194 180.14964:12799 181.01431:34376 181.03331:26371 181.09705:14416 181.10822:14664 181.1698:46750 181.99722:10747,50.16744:3712 54.28458:2887 70.47411:4104 84.41362:3997 93.0705:6842 100.70921:3197 101.04238:377143 113.38602:3705 115.05779:10111 115.88616:3860 127.05769:44556 129.79512:3860 146.38963:3352 149.02338:55396 177.04024:165489 177.07698:5238 177.10278:3601 177.1134:7981 177.13934:4567
53,Unknown,1197,2.554458,2.68784,2.763596,205.0352,142831.8281,556751.375,null,[M+H-H2O]+,M + 0,adduct linked to 59_[M+Na]+; found in higher mz's MsMs_60; found in higher mz's MsMs_55,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,81.56662,205.03522:289124 205.06424:39340 205.09006:24386 206.0191:30268 206.03854:27952 206.11406:11692 206.13901:37398 207.01756:129940 207.03099:16514 207.12383:26373 208.02121:12068 208.15434:50376 208.16959:25164 208.18082:26134 208.93445:11765 209.01292:52100 209.07687:13495 209.10277:11795 209.13873:11062 209.15346:21358,
54,Unknown,1197,2.631015,2.68784,2.755796,211.1438,33367.61328,133002.5781,null,[M+H]+,M + 0,similar chromatogram in higher mz_63,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,8.321869,211.1438:59479 211.1799:14880 212.05286:373626 212.09503:867157 212.149:53518 212.2121:19197 213.05626:43569 213.09839:75250 213.11331:35537 213.1599:13850 213.58681:9995 214.08955:673296 215.09296:64907 216.08531:28726,
55,Unknown,1197,2.530341,2.68784,2.808543,223.0456,471391.9688,2020452.625,null,[M+ACN+Na]+,M + 0,adduct linked to 52_[M+NH4]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,74.32643,223.04559:878981 223.09647:32451 223.1187:12052 223.19164:33104 223.97694:39646 224.04916:55983 224.05879:10681 224.12389:20390 225.03593:71765 225.04117:81516 225.05446:15956 225.13454:38369 225.20723:183328 226.06848:96837 226.17992:53601 226.21062:23017 227.03178:11756 227.10214:15526 227.17551:22771 227.18343:12996 228.02682:20241,66.54868:3903 67.05487:8347 79.0548:20129 80.94688:4477 81.07046:15522 88.48084:3520 91.05486:8238 93.0703:32280 95.08604:25263 97.01107:4558 101.04234:132388 102.96751:10135 104.98317:24063 111.02668:3867 111.08085:6762 114.77002:3886 121.06497:25489 122.07306:4349 123.08065:12310 125.04211:44095 127.05785:10770 132.99475:3766 139.07539:9600 145.01422:4265 149.02325:4716 153.03708:9975 159.02965:41959 169.01443:4888 171.04765:5976 177.04021:196001 187.02449:35057 199.61272:3239 205.03503:75253 206.16431:3871 217.06218:61905 222.59387:4106 223.04469:6060 223.14362:4325 223.19189:6949 223.21667:11664
56,Unknown,1197,2.568097,2.68784,2.771264,224.0492,30123.26758,107434.1172,null,[M+ACN+Na]+,M + 1,isotope of 55,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,14.96653,223.97694:39646 224.04916:55983 224.05879:10681 224.12389:20390 225.03593:71765 225.04117:81516 225.05446:15956 225.13454:38369 225.20723:183328 226.06848:96837 226.17992:53601 226.21062:23017 227.03178:11756 227.10214:15526 227.17551:22771 227.18343:12996 228.02682:20241 228.19582:134041,
57,Unknown,1197,2.56452,2.68784,2.822099,225.0414,39589.69922,148278.625,null,[M+K]+,M + 0,adduct linked to 44_[M+NH4]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,8.299152,225.03593:71765 225.04117:81516 225.05446:15956 225.13454:38369 225.20723:183328 226.06848:96837 226.17992:53601 226.21062:23017 227.03178:11756 227.10214:15526 227.17551:22771 227.18343:12996 228.02682:20241 228.19582:134041 229.14464:11451 229.19897:11721,
58,Unknown,1197,2.518106,2.68784,2.850989,226.0686,53303.44922,201403.0156,null,[M+H-2H2O]+,M + 0,adduct linked to 60_[M+Li]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,15.77937,226.06848:96837 226.17992:53601 226.21062:23017 227.03178:11756 227.10214:15526 227.17551:22771 227.18343:12996 228.02682:20241 228.19582:134041 229.14464:11451 229.19897:11721 230.14:283890 230.24786:40959,
59,Unknown,1197,2.554458,2.68784,2.825389,245.0276,101146.8438,383420.9375,null,[M+Na]+,M + 0,adduct linked to 53_[M+H-H2O]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,36.65192,245.02765:211394 245.19682:37181 246.03125:10258 246.18143:25682 246.24255:35403 247.02307:11115 247.16653:270139 248.16335:12970 248.16997:47109 249.14427:77041,
