PeakID,Title,Scans,RT left(min),RT (min),RT right (min),Precursor m/z,Height,Area,Model masses,Adduct,Isotope,Comment,Reference RT,Reference m/z,Formula,Ontology,InChIKey,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,RT similarity,Dot product,Reverse dot product,Fragment presence %,Total score,S/N,MS1 isotopes,MSMS spectrum
29,Unknown,947,1.942013,2.105299,2.202213,262.2177,48332.57422,297984.7188,null,[M+H]+,M + 0,adduct linked to 20_[M+NH4]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,28.91808,262.12836:26065 262.16476:338172 262.21768:71687 263.16855:31108 263.22293:14891 264.18079:65956 264.61771:12468 265.00339:364008 265.21207:123054 266.15988:27494 266.22272:21774 266.24252:166435 267.07355:50785,
30,Unknown,950,1.902409,2.111626,2.27705,175.1792,70610.75781,571432.0625,null,[M+H]+,M + 0,found in higher mz's MsMs_28,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,25.45198,175.17924:80974 175.60896:11784 176.13936:92419 177.05481:32924 178.12286:44971 178.15887:12399 178.98637:21402 179.00479:39389 179.03531:26258 180.04434:58583 180.10919:62065,
31,Unknown,950,1.949763,2.111626,2.299148,251.1853,622467.75,4874658.5,null,[M+H]+,M + 0,adduct linked to 32_[M+NH4]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,163.3977,250.98779:2099675 251.18527:758218 251.98459:16498 251.99138:53198 252.10501:18718 252.18852:93290 252.21687:1057786 253.22021:151116 255.0838:96733,51.93333:4580 55.05504:23495 56.29368:3520 57.07064:41185 58.43042:3534 64.60797:3142 71.01045:3890 73.06552:8262 81.15258:4416 83.08614:17564 89.06024:301996 97.76394:3350 101.09653:34216 103.07564:4811 107.07052:9944 109.47683:3936 111.71803:4331 117.09122:4011 129.36819:3911 130.08658:10495 133.08604:41416 141.87466:3935 145.12209:7568 173.34785:4367 191.15451:4427 196.66895:3668 196.96597:28285 205.18967:11824 214.97684:5407 216.88727:4061 218.42809:8310 218.44077:41551 223.96399:8513 223.97681:221292 241.98732:740984 250.98782:200944 251.2467:5647
32,Unknown,950,1.862617,2.111626,2.389689,268.2118,635866.125,4993657,null,[M+NH4]+,M + 0,adduct linked to 31_[M+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,336.3143,268.00717:9371 268.01431:333488 268.21182:722832 269.03479:85670 269.21524:92689 271.05869:13766 271.11545:37681 272.14993:26204 272.96954:140655 273.14441:22718,55.055:4476 57.07063:10038 64.11252:3755 81.51834:3161 85.23956:3328 89.06028:57020 99.73967:3287 101.09663:8804 103.92496:3370 106.9532:4053 107.07069:3626 109.72984:3395 111.34784:3484 124.00919:3814 133.0862:12648 145.12254:3680 147.01089:3793 193.38876:4234 195.12201:3592 218.34468:7014 218.35747:36111
33,Unknown,954,1.895307,2.119326,2.289252,252.1883,84136.74219,614051.6875,null,[M+H]+,M + 1,isotope of 31,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,33.29723,251.99129:40665 252.10489:17895 252.18854:81020 252.21686:1333585 253.22032:148783 254.22189:17416 255.08392:98007 256.17529:18009 256.26419:13690 257.0571:17270 257.09961:16689 257.10684:22096 257.14963:27826,
34,Unknown,954,1.895307,2.119326,2.296902,269.2155,82366.76563,527495.8125,null,[M+NH4]+,M + 1,isotope of 32,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,67.87228,269.03439:113214 269.21494:93322 271.11566:39926 272.15042:15298 272.22202:13813 272.96964:167555 273.10208:17931 273.14435:19321 273.25391:18201,
35,Unknown,954,1.905988,2.119326,2.340154,296.243,191888.375,1696608.5,null,[M+H]+,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,159.9739,296.04553:1670096 296.14948:15015 296.24304:248469 297.04907:52643 297.09442:122214 297.24661:40039 298.09769:21234 298.24881:12765 299.10999:250964 299.11877:23924 300.11322:45048 301.1337:52339,
36,Unknown,954,1.957444,2.119326,2.194798,306.1182,129128.6406,764379.375,null,[M+H]+,M + 0,adduct linked to 41_[M+ACN+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,81.47092,306.11823:163514 306.16028:345070 306.19098:39373 307.12186:15918 307.16379:99986 307.18634:54776 308.19:14352 308.20667:139503 308.85303:18334 309.04074:2568746 309.21045:16403 309.23792:62571 310.04541:76067 310.186:20102 311.07364:16356 311.10324:17892,
37,Unknown,958,1.980446,2.127828,2.423701,289.1334,1097552.875,10466074,null,[2M+H]+,M + 0,adduct linked to 53_[M+Li]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,722.2188,289.13339:1248508 290.13678:267180 290.19595:22074 290.26904:32452 291.14029:28485 291.15506:27698 291.18747:35326 292.01422:273648 292.13889:569890 292.1752:55973 293.14243:71072 293.1709:38418 294.0228:38170,52.19642:3594 54.63795:3461 71.50503:4356 75.30936:3381 78.52044:3620 84.59805:3313 88.6591:4113 109.80243:3766 117.40346:3700 130.06526:797496 132.08087:4442 147.32849:3552 158.06006:51145 172.07556:11645 207.21451:3678 216.85245:60111 242.8125:3856 289.13297:4838 289.29263:6518
38,Unknown,958,2.026137,2.127828,2.289252,306.1601,326496.375,2815448.25,null,[M+2K-H]+,M + 0,adduct linked to 50_[M+Na]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,206.3491,306.11853:147030 306.16006:396637 306.19067:28056 307.12155:18405 307.16418:85873 307.18576:67613 307.19473:17497 308.20673:172565 309.04074:2802183 309.21008:21850 309.23813:70738 310.04492:89603 310.1864:22790 311.07385:17466 311.10263:22721,61.94882:3446 65.80556:3353 68.50796:2894 78.58731:3544 87.04462:81754 101.06016:6735 116.53555:3625 130.06528:15256 135.62157:3341 153.34338:3103 161.65869:3749 168.89058:3061 188.34105:3242 217.80951:9529 217.8224:41967
39,Unknown,958,1.988143,2.127828,2.494704,334.1912,2423050.5,23481260,null,[M+Na]+,M + 0,adduct linked to 64_[M+2K-H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,1564.281,334.1496:307714 334.16837:115391 334.19122:3004229 335.0394:16185 335.14035:14931 335.15283:54325 335.18115:182738 335.19446:633255 335.9783:32930 336.16553:32187 336.18436:19145 336.1983:48015 336.22824:32692 336.23828:30493 337.14685:77121 338.18115:23916 338.34146:27105 339.08078:42202,50.28812:3771 65.89758:3122 66.13801:3221 90.08813:4015 91.76939:3896 103.52897:3232 112.70831:3984 130.06541:19068 165.6163:3410 182.87524:3645 199.70792:3586 216.23601:8516 216.24817:72735 216.2607:8235 216.26912:4623 235.27484:4092
40,Unknown,958,1.883542,2.127828,2.418095,335.1946,537850.0625,5247271,null,[M+Na]+,M + 1,isotope of 39,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,334.5094,335.0394:16185 335.14035:14931 335.15283:54325 335.18115:182738 335.19446:633255 335.9783:32930 336.16553:32187 336.18436:19145 336.1983:48015 336.22824:32692 336.23828:30493 337.14685:77121 338.18115:23916 338.34146:27105 339.08078:42202 340.07166:19542 340.08325:310620,
41,Unknown,958,2.003593,2.127828,2.498234,347.1865,1765263.5,17679020,null,[M+ACN+H]+,M + 0,adduct linked to 36_[M+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,1346.041,347.10315:22906 347.14532:178570 347.18652:2003426 348.14862:26571 348.16479:17293 348.19034:424550 348.20145:33626 349.19357:49730 349.22281:24152 349.2334:34752 350.18045:64420,58.28654:3172 59.06114:42695 67.18686:3323 68.41676:3412 77.28577:3286 82.72026:3631 93.09531:3326 96.58085:3235 97.5386:3300 120.85079:3909 130.06537:5277 158.05992:5722 165.60503:3430 170.05972:5899 171.48738:4073 172.54849:3578 187.03983:3458 188.07062:11272 198.05544:4366 216.26292:73338 248.86028:3578 273.3378:4413 324.28207:4319 347.30505:9188
42,Unknown,958,1.889753,2.127828,2.327968,420.1703,72357.16406,733476.3125,null,[M+H]+,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,45.96029,420.17065:82017 420.20114:46782 421.14011:23975 421.23767:38490 423.15649:29344 424.05814:17188 424.35263:17598,
43,Unknown,959,1.934242,2.131468,2.322425,290.1368,222670.3281,2009875.875,null,[2M+H]+,M + 1,isotope of 37,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,158.2701,290.13693:273837 290.26886:30665 291.15494:26168 292.01416:220305 292.13885:513786 292.17538:49473 293.14227:96293 293.17065:45322 294.14493:29811 294.15448:551802 294.19092:238165 294.95166:24122,
44,Unknown,959,1.911379,2.131468,2.360133,348.1903,388594.8125,3789887.5,null,[M+ACN+H]+,M + 1,isotope of 41,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,310.2489,348.14841:21347 348.16525:20177 348.1904:464410 348.20178:23819 348.2384:16827 349.19278:59727 349.23325:34266 350.18045:72039 352.22229:18466 352.23248:82766 352.32059:18739,
45,Unknown,960,1.909134,2.134803,2.265283,145.1223,61077.11719,405573.2188,null,[M+CH3OH+H]+,M + 0,adduct linked to 67_[2M+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,17.68625,144.98218:694659 145.08603:98535 145.09706:24776 145.12233:59736 145.98549:30402 146.11746:44421 146.98036:293554 147.9837:17531 148.09697:14271 148.99359:13937 149.01357:18948 149.02344:99623 149.08243:13202 149.10728:20018,
46,Unknown,960,2.014806,2.134803,2.498234,207.1591,4218949.5,30299782,null,[M+2ACN+H]+,M + 0,adduct linked to 52_[M+H-2H2O]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,1059.506,207.01755:97690 207.1129:19519 207.12434:24547 207.15912:4857209 208.16243:565684 208.18094:23429 209.01299:41407 209.15372:20306 209.16441:44128 210.10075:18894 210.16045:17561 210.19643:24031 211.14383:13033 212.09511:826193,55.05499:22787 57.07064:44711 62.7677:3268 65.00314:2881 66.88632:3102 83.06089:3586 83.08611:14989 83.89742:3743 89.06026:202873 97.92482:3439 99.11874:3617 99.35587:3696 101.09647:21064 107.07038:6403 114.46571:3556 115.96437:57419 117.15608:3701 133.08604:13303 133.97479:21811 139.38986:3214 146.06007:6550 156.99063:13159 165.11331:20278 166.09758:5551 172.07515:5503 184.00188:8463 185.6263:3209 190.08614:7729
47,Unknown,960,1.881296,2.134803,2.414497,208.1624,442986,3152832.75,null,[M+2ACN+H]+,M + 1,isotope of 46,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,113.5057,208.16243:565684 208.18094:23429 209.01299:41407 209.15372:20306 209.16441:44128 210.10075:18894 210.16045:17561 210.19643:24031 211.14383:13033 212.09511:826193 213.09865:85632,
48,Unknown,960,1.934242,2.134803,2.330214,218.1024,179895.3906,1400530.125,null,[M+NH4]+,M + 0,adduct linked to 54_[M+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,26.69129,218.10233:216163 218.13829:18657 218.15416:18339 218.2117:23218 219.10603:13697 220.11789:199342 220.16951:21473 221.12119:15158 221.18454:320874 222.18793:24032 223.09673:16959,
49,Unknown,960,1.895307,2.134803,2.475978,224.1856,2798523,19707314,null,[M+H]+,M + 0,adduct linked to 56_[M+ACN+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,1497.833,223.97668:70126 224.18556:3196168 224.49307:25694 224.49966:58079 225.18298:14269 225.189:305383 225.19608:491882 225.20686:138432 226.17996:41594 226.19002:38899 226.19945:55754 226.21059:17913 228.19591:160286 229.14075:32964,72.05301:4142 83.40495:3129 89.06033:20559 135.82625:3941 147.92075:3262 179.34698:3415 202.7874:3717 204.96257:3805
50,Unknown,960,1.911379,2.134803,2.421455,252.2169,1377662,9685963,null,[M+Na]+,M + 0,adduct linked to 38_[M+2K-H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,730.8201,251.98445:19253 251.9911:64356 252.18887:91478 252.21689:1599002 252.93884:20798 253.192:18589 253.22032:208252 255.08394:59835 257.09967:53376 257.14966:48762,50.63556:3487 52.959:3920 53.87007:3902 63.80597:3498 70.56261:3486 79.35537:3236 89.06031:26810 90.06359:8103 110.28866:3146 113.74388:3358 119.08574:15400 133.08591:4696 135.90019:3202 136.86505:4048 139.93927:3581 167.20079:3392 173.19633:3848 189.54166:3105 198.44687:3104 202.56154:3671 206.09993:4400 227.47403:8372 228.54872:3243
51,Unknown,960,1.889753,2.134803,2.289252,253.2203,170491.5156,1114379.25,null,[M+Na]+,M + 1,isotope of 50,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,130.553,252.93884:20798 253.192:18589 253.22032:208252 255.08394:59835 257.09967:53376 257.14966:48762 258.13312:16452,
52,Unknown,964,1.911379,2.142488,2.271492,89.06026,76210.47656,468569.9375,null,[M+H-2H2O]+,M + 0,adduct linked to 46_[M+2ACN+H]+; found in higher mz's MsMs_50; found in higher mz's MsMs_49; found in higher mz's MsMs_46; found in higher mz's MsMs_53,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,11.58006,89.06026:86698 89.07957:27072 89.10786:97741 89.11599:32717 90.09191:41644 90.63367:13065 91.02962:114773 91.0422:17563 91.05475:51292 92.03741:444038 93.0219:22750 93.04076:19504 93.04517:15672 94.04559:155221,
53,Unknown,964,2.02962,2.142488,2.425945,151.0965,317785.2813,2388714.5,null,[M+Li]+,M + 0,adduct linked to 37_[2M+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,65.93018,151.08646:20765 151.09654:368307 152.09995:18583 152.11829:21665 154.08618:17336 154.09755:15413 154.13397:158276 155.15422:28212 156.07713:13844,51.15487:3191 55.29221:3275 57.96099:3953 60.55565:3317 67.73212:3705 69.96234:3698 70.06262:3798 79.15567:3726 89.06027:209381 107.07087:5060 119.77818:3525 127.99578:6456 130.08633:4459 151.08655:14309 151.09705:11009 151.12308:11994
