PeakID,Title,Scans,RT left(min),RT (min),RT right (min),Precursor m/z,Height,Area,Model masses,Adduct,Isotope,Comment,Reference RT,Reference m/z,Formula,Ontology,InChIKey,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,RT similarity,Dot product,Reverse dot product,Fragment presence %,Total score,S/N,MS1 isotopes,MSMS spectrum
29,Unknown,1177,2.601251,2.625,2.648854,102.1282,489746.6875,1361944.75,null,[M+H]+,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,1.524894,102.03424:58231 102.06667:22992 102.09184:333174 102.12821:497693 103.08715:57890 103.09507:14282 103.13159:26304 103.95609:23339 104.03739:21492 104.07108:498942 104.10751:68404 105.04279:197051 105.0452:97798 105.04849:15133 105.07448:20453 105.95435:20701 106.05297:67883 106.08667:77027 107.06087:47442,
30,Unknown,1177,2.603494,2.625,2.753493,250.9879,2507090,20606384,null,[M+2Na-H]+,M + 0,adduct linked to 37_[M+CH3OH+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,21.42809,250.942:53980 250.98795:2458394 251.22324:17278 251.98486:17511 251.99118:62961 252.93961:53222 255.06532:17985,
31,Unknown,1178,2.423964,2.628169,2.840368,266.1385,51616.31641,281857.7188,null,[M+Li]+,M + 0,adduct linked to 40_[M-C6H10O4+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,28.38074,266.00729:12158 266.13849:68141 266.22247:17613 267.07358:44864 268.0145:387602 269.03485:136784 269.96619:10802 270.14825:16944,
32,Unknown,1179,2.535347,2.630415,2.769629,102.0918,339620.4063,2283722,null,[M+H]+,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,24.90452,102.03437:38035 102.05553:11748 102.0667:30074 102.09185:328434 102.12822:455041 103.08709:67348 103.09517:20090 103.13162:23713 103.95609:23240 104.03739:23833 104.07109:513555 104.10748:94459 105.04079:14403 105.04281:247349 105.04514:89126 105.07455:19145 106.04615:9747 106.05299:64632 106.08668:82165 107.06091:23387,
33,Unknown,1179,2.603494,2.630415,2.694417,354.0989,1201290.5,5582813,null,[M+2K-H]+,M + 0,adduct linked to 44_[M+Li]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,28.70089,353.93631:312160 354.09894:1189988 354.93918:17495 355.10269:62231 355.93481:135385 357.09906:22297 357.96741:32550 359.05502:25089,
34,Unknown,1180,2.607986,2.632661,2.694417,309.041,3462207.25,15699180,null,[M+H]+,M + 0,adduct linked to 35_[M+CH3OH+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,20.15971,309.04102:3670596 310.04559:124840 310.0611:13771 310.92593:17660 312.04062:63823 312.27567:15761 313.07248:110055 313.99664:177342,57.11709:3815 58.6839:3364 59.06117:940681 60.2397:4040 71.83546:3508 83.73093:3460 84.95699:3933 101.42065:4526 107.46278:4326 120.50072:3733 131.73137:3830 137.73677:3763 148.6993:3393 156.7588:3749 164.60956:3517 174.24834:3504 193.82066:4015 225.71538:4077 227.58853:4464 227.60286:4284 266.31473:4088
35,Unknown,1180,2.603494,2.632661,2.709831,341.1038,378378.5,2070994.875,null,[M+CH3OH+H]+,M + 0,adduct linked to 34_[M+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,20.30978,341.10379:407011 342.10706:17992 343.25912:16489 343.29578:71680 344.22861:26735 344.30008:14657,
36,Unknown,1182,2.471968,2.63623,2.725262,438.1202,96792.38281,360875.5625,null,[M+H]+,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,49.5587,438.12024:105083 438.19113:11287 438.37936:33169 440.00851:13013 442.86844:15243 443.03171:84858,
37,Unknown,1183,2.489572,2.639638,2.772789,239.0791,52140.64453,253570.9375,null,[M+CH3OH+H]+,M + 0,adduct linked to 30_[M+2Na-H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,15.79081,239.0791:73574 239.13921:114130 239.14883:77160 240.18066:93215 240.23239:15391 241.00328:15483 242.28447:88174 243.28769:16316,
38,Unknown,1183,2.60574,2.639638,2.709831,296.0458,1794703.375,9848542,null,[M+H]+,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,28.75637,296.04578:1826268 297.04996:69014 297.19211:14876 299.06201:15095,
39,Unknown,1183,2.551063,2.639638,2.772789,343.296,66297.49219,375947.5938,null,[M+H]+,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,23.04145,343.29593:66705 344.22833:17111,
40,Unknown,1186,2.566782,2.64519,2.760401,114.0917,374162.125,2942218,null,[M-C6H10O4+H]+,M + 0,adduct linked to 31_[M+Li]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,18.64741,114.06654:29519 114.09174:359764 114.10296:14369 114.11102:86438 114.55871:30673 115.08691:28588 115.09505:20484 115.12337:354073 116.0374:11976 116.07096:20797 116.10738:185183 116.12671:24653 116.14379:34128 117.10261:27165 117.11139:13197 117.11384:147019 118.03249:46721 118.06549:183691 118.08662:1254680 118.12297:62029 119.06882:20913 119.08995:61516,50.26461:3516 53.71374:3160 55.05496:4991 59.23728:3115 64.70818:3344 68.05023:4102 69.07063:23062 70.0659:12966 71.06921:11847 71.0862:4622 71.11453:4239 72.08147:24721 73.19704:3332 74.7692:3692 79.05489:27196 81.47453:3389 83.09187:3638 86.06068:6515 86.09697:6026 96.08145:26441 97.06543:8389 97.08482:25407 106.62949:4857 106.93945:3816 114.06668:9474 114.09175:380999 114.10268:23291 114.11102:15001 114.12801:4635
41,Unknown,1186,2.524118,2.64519,2.782068,130.0865,667787.75,3584146,null,[M+H]+,M + 0,similar chromatogram in higher mz_36,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,93.35603,130.06137:10658 130.0865:742043 130.15929:124932 131.08995:51462 131.11809:50291 131.16264:15872 132.05589:15853 132.10213:134025 133.06369:29272 133.08606:17242 134.11763:12873 135.01518:13585,57.07069:12473 58.51318:3660 59.35373:3559 70.06587:362920 70.44209:3197 74.09717:21186 91.37111:3320 105.25437:4067 105.79356:3823 116.67516:3921 130.06526:24241 130.08647:58880
42,Unknown,1188,2.557801,2.648854,2.80413,131.0898,44953.50781,186071.9844,null,[M+H]+,M + 1,isotope of 41,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,11.80915,131.04805:15515 131.08978:57110 131.11806:46180 132.0558:30681 132.10208:102176 132.7827:9594 133.06369:28224 133.08611:20217 134.11774:13971 136.03586:9247 136.06189:115206 136.0872:14506,
43,Unknown,1188,2.594513,2.648854,2.789881,239.1391,109781.6953,827693.25,null,[M+H]+,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,11.94899,239.07945:58578 239.13914:93922 239.14886:48689 239.94458:10382 240.08339:11043 240.18066:142363 241.00305:12735 241.18472:11900 242.28447:91740,
44,Unknown,1188,2.539836,2.648854,2.769629,284.1969,66999.32813,508456.75,null,[M+Li]+,M + 0,adduct linked to 33_[M+2K-H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,22.19523,284.19687:58970 284.20581:21167 285.2001:21522 286.24896:63970 288.28967:35565 288.94351:22019,
45,Unknown,1189,2.575763,2.652332,2.769629,148.097,55845.21484,409612.5938,null,[M+H-H2O]+,M + 0,adduct linked to 55_[M+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,7.135921,147.98373:20295 148.06044:17435 148.08708:27606 148.09702:55177 148.99344:26407 149.01361:38564 149.02347:79078 149.02655:14726 149.11761:9970 150.05513:35946 150.10274:24801 150.11258:11248 151.01175:19419 151.04247:172777 151.08685:22192 151.09703:10094 152.04747:14237 152.08186:10668 152.11818:13720 152.94861:12752 153.09047:13605,
46,Unknown,1189,2.526364,2.652332,2.79437,195.0065,73844.05469,261903.4844,null,[M+Na]+,M + 0,adduct linked to 50_[M+2ACN+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,26.83972,194.99768:31781 195.00647:118176 195.12291:648038 195.18539:15000 196.10063:18269 196.12611:57749 198.05287:29080 198.11247:12502 198.18533:17974 199.1808:48803,
47,Unknown,1189,2.575763,2.652332,2.769629,212.1495,117484.6016,560901,null,[M+NH4]+,M + 0,adduct linked to 49_[M+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,31.89519,212.09526:792865 212.14949:157280 212.21225:16870 213.09875:56362 213.11351:22967 213.15945:11107 214.08978:556227 214.18037:10638 215.09325:40246 216.08566:25592 216.98845:11983,
48,Unknown,1189,2.564536,2.652332,2.753493,240.1807,133122.4375,687539.6875,null,[M+NH4]+,M + 0,adduct linked to 60_[M+2K-H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,43.82118,240.08342:12771 240.14246:13524 240.18068:152625 240.23177:12802 241.00346:16798 241.15492:17894 241.18404:26948 242.2229:10587 242.28441:75700 243.28722:12725 244.19086:44346 244.26381:54284,
49,Unknown,1191,2.557801,2.656054,2.769629,195.1229,578936.3125,2924532.5,null,[M+H]+,M + 0,adduct linked to 47_[M+NH4]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,84.44276,194.99753:31601 195.00638:91140 195.12294:699070 196.12619:48102 196.14485:11940 197.1281:20594 198.01733:13521 198.05283:24029 198.14909:13976 198.18556:11878 199.18069:32419 199.50159:11221,50.36436:3141 50.44582:3262 55.67516:2888 56.60969:3037 58.23549:3420 64.06814:3515 74.51963:3148 76.48133:3375 78.17928:3675 81.52382:3357 87.78722:3070 89.0603:73515 94.68838:3344 117.95988:21747 136.04788:7422 166.702:3433 186.66357:3796 195.18524:23044
50,Unknown,1191,2.500026,2.656054,2.840368,255.0652,50852.6875,206458.2969,null,[M+2ACN+H]+,M + 0,adduct linked to 46_[M+Na]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,41.29411,255.06525:70235 256.17572:32850 257.0618:14916 258.20688:12609,
51,Unknown,1193,2.585528,2.659704,2.782068,138.0915,99994.17188,772289.4375,null,[M+H-2H2O]+,M + 0,adduct linked to 58_[M+CH3OH+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,6.077446,138.05496:14711 138.06631:23828 138.09151:92514 138.10269:24267 139.01797:275177 139.05022:11166 139.08665:28628 139.12311:519226 139.98798:34235 140.08185:23679 140.10707:15700 140.1264:27430 141.00058:14115 141.05106:28620 141.0657:13439 141.10219:16240 141.11346:62296 141.13878:138212 141.98349:22829 142.12276:24006 143.08165:35990,
52,Unknown,1193,2.535347,2.659704,2.800632,303.0446,31140.39648,102554.4922,null,[M+2K-H]+,M + 0,adduct linked to 59_[M+Na]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,19.87246,303.04462:48590,
53,Unknown,1195,2.510451,2.663385,2.787635,120.0481,128975.9297,576466.9375,null,[M+H]+,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,18.61913,120.02818:18990 120.04808:156869 120.06567:10160 121.05132:12988 122.07153:17328 122.09669:47140 122.4894:9824 122.54736:55246 123.04058:231290 123.05569:12079 123.08109:11084 123.092:66388 124.0415:16246 124.04394:20381 124.07595:21077 124.08718:844221 124.1124:13198 125.03809:34722,
54,Unknown,1195,2.621155,2.663385,2.75701,319.17,52335.91406,205764.6875,null,[M+H]+,M + 1,isotope of 61,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,23.01114,319.16946:80255 321.04404:39915 323.05688:38496 324.07684:44855,
55,Unknown,1199,2.617407,2.671846,2.772789,166.0976,128503.1328,923978.75,null,[M+H]+,M + 0,adduct linked to 45_[M+H-H2O]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,2.32077,166.04625:12118 166.05348:17253 166.06467:53524 166.08656:47062 166.0976:136831 166.1342:10669 166.92087:9078 167.03735:71387 167.0929:20158 167.10101:17189 167.10667:17549 167.11819:16505 167.15445:773765 168.07692:11102 168.11311:12621 168.12311:40159 168.13844:11848 168.15776:67604 169.09721:13393 169.13374:15051 169.17009:44365 170.09663:11652 170.11768:34616 170.12901:13125,
56,Unknown,1199,2.564536,2.671846,2.79437,167.0374,33319.23438,113247.4688,null,[M+Li]+,M + 0,adduct linked to 62_[2M+H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,4.162715,166.92087:9078 167.03735:71387 167.0929:20158 167.10101:17189 167.10667:17549 167.11819:16505 167.15445:773765 168.07692:11102 168.11311:12621 168.12311:40159 168.13844:11848 168.15776:67604 169.09721:13393 169.13374:15051 169.17009:44365 170.09663:11652 170.11768:34616 170.12901:13125 171.11296:201168 171.14938:168397 171.18573:39446,
57,Unknown,1199,2.506914,2.671846,2.753493,204.0869,105139.3984,382160.75,null,[M+H]+,M + 0,adduct linked to 66_[M+H-H2O]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,16.45037,204.08693:153391 204.12361:21758 205.03539:223929 205.06421:17793 205.09062:12230 206.01906:31961 206.03059:18252 206.13895:47228 207.01767:143848 207.03094:18077 207.12413:40151 208.15475:61762 208.16951:16832 208.18094:20492 209.01303:45278,
58,Unknown,1199,2.530855,2.671846,2.785389,206.1388,33261.10156,153610.4063,null,[M+CH3OH+H]+,M + 0,adduct linked to 51_[M+H-2H2O]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,20.25377,206.01906:31961 206.03059:18252 206.13895:47228 207.01767:143848 207.03094:18077 207.12413:40151 208.15475:61762 208.16951:16832 208.18094:20492 209.01303:45278 209.15385:27370 210.16049:93939 210.19662:25928 211.01083:11764,
59,Unknown,1199,2.560047,2.671846,2.800632,249.1448,54542.86328,192938.4844,null,[M+Na]+,M + 0,adduct linked to 52_[M+2K-H]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,35.43656,249.14459:98701 250.10362:64152 250.94182:55532 250.98796:2287484 251.22406:17623 251.98492:12918 251.99142:30304 252.65094:10957 252.93964:37428 253.12845:20946 253.23935:10520,
60,Unknown,1199,2.521874,2.671846,2.787635,299.062,211359.9063,822854.25,null,[M+2K-H]+,M + 0,adduct linked to 48_[M+NH4]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,149.8583,299.06195:350566 300.06516:26822 300.20163:19508 301.05713:24550 302.24359:23031 302.30502:20935 303.04437:38081,
61,Unknown,1199,2.510451,2.671846,2.856084,318.1662,330950.7188,1251121.625,null,[M+H]+,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,117.778,318.02777:35640 318.16617:516801 318.30026:12685 319.17004:70789 321.04416:62160 322.84769:14547 323.05673:32242 323.1113:11968,54.50644:4575 55.3293:3582 56.05033:3824 58.06595:254217 60.38462:3243 60.3863:3914 61.80711:3885 82.2226:3590 84.04507:132479 91.94218:3405 108.08886:3631 123.09212:19188 124.07598:13383 124.39475:3974 127.71394:3387 129.49249:3556 142.05037:4546 158.08134:11175 158.36487:4858 160.0825:3725 169.09721:18648 174.42906:3496 178.09248:5078 179.61812:3716 195.84387:3262 197.12846:19312 198.11284:10303 215.10284:3753 217.15611:53677 239.51102:3582 243.13449:7042 268.10345:3910 300.82864:3672
62,Unknown,1199,2.555555,2.671846,2.80413,321.0442,36961.9375,126687.7656,null,[2M+H]+,M + 0,adduct linked to 56_[M+Li]+,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,26.50189,321.04416:62160 322.84769:14547 323.05673:32242 323.1113:11968 324.07776:49698 325.22546:12750,
63,Unknown,1199,2.542082,2.671846,2.816455,344.1197,31475.81055,118571.1016,null,[M+H]+,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,23.51257,344.11969:51740 344.22815:13598,
