mz,mz_obs,compound,file_name,rt,rtmin,rtmax,MS2s
133.0137,133.01328,Malic Acid,201110_Std_4uMStdsMix1InH2O_50neg2,11.655,10.854999999999999,12.455,"71.0126, 100; 115.00252, 82.5; 72.9919, 23.4; 133.01324, 9.8; 89.02323, 8.2; 65.01331, 2.4; 59.01254, 2.4; 91.02893, 1.9; 106.03993, 1.5; 133.05091, 1.4; 87.00757, 1.2; 133.03963, 1; 82.03977, 0.8"
135.02934,135.02887,Threonic acid,201110_Std_4uMStdsMix1InH2O_50neg2,8.412,7.612000000000001,9.212000000000002,"75.00754, 100; 72.99191, 14.9; 59.01258, 11.9; 135.02891, 9; 89.02316, 4.7; 71.01258, 4.2; 117.01806, 0.9; 87.00757, 0.7; 55.01768, 0.6"
137.02386,137.02342,Salicylic Acid,201110_Std_4uMStdsMix1InH2O_50neg2,2.081,1.281,2.8810000000000002,"93.0334, 100; 137.02341, 5.8; 65.03845, 1.1"
144.06607,144.06569,Butyrylglycine,201110_Std_4uMStdsMix1InH2O_50neg2,2.702,1.902,3.502,"74.02354, 100; 100.07558, 5.8; 144.05586, 4.5; 84.04423, 2.2; 99.92463, 2.2; 124.07954, 1.1; 98.06002, 1.1; 160.85101, 1; 67.73774, 1; 51.85556, 0.9; 94.74284, 0.9; 75.52755, 0.9; 149.95155, 0.9; 88.55379, 0.9; 113.34099, 0.9; 96.2168, 0.9; 75.38495, 0.9; 105.72006, 0.8; 69.97894, 0.8; 59.40442, 0.8; 61.988, 0.8; 71.52525, 0.8; 74.97095, 0.8; 76.5344, 0.8; 57.40867, 0.8"
145.0137,145.01335,Ketoglutaric Acid,201110_Std_4uMStdsMix1InH2O_50neg2,10.991,10.190999999999999,11.791,"118.03986, 100; 127.05022, 62.5; 84.04442, 57.1; 74.02346, 52.7; 109.03964, 44.2; 77.01332, 25.5; 128.0341, 25.4; 101.02299, 24.1; 64.01794, 18; 58.02856, 16; 145.06068, 15.6; 101.0706, 15.1; 86.02345, 12.2; 82.02859, 10.4; 57.0333, 9.3; 90.008, 9.2; 67.02895, 8.9; 125.03484, 8.5; 124.09819, 8.2; 102.42397, 7.1; 128.79552, 7; 145.0508, 6.9; 58.87714, 6.7; 57.25248, 6.6; 70.02861, 6.6; 82.92428, 6.6; 159.02303, 6.6; 54.19402, 6.6; 115.12225, 6.6; 54.08692, 6.4; 79.51607, 6.4; 96.03956, 6.3; 144.97401, 6.2; 129.66727, 6.2; 53.40149, 6.2; 116.63342, 6.2; 53.73611, 6; 71.54668, 5.9; 91.89467, 5.9; 103.00637, 5.8; 53.27623, 5.7"
147.0116,147.01125,Keto-?-(methylthio)butyric acid,201110_Std_4uMStdsMix1InH2O_50neg2,2.243,1.4429999999999998,3.043,"61.98713, 100; 99.00755, 8.5; 147.06689, 6.4; 61.53251, 4.6; 66.64938, 4.3; 120.15607, 4.2; 52.53558, 4.1; 135.53687, 4.1; 51.19997, 4.1; 150.12418, 4; 77.46, 4; 56.73711, 4; 63.79274, 3.9; 65.01327, 3.8; 147.01945, 3.8; 87.40639, 3.8; 78.21426, 3.8; 50.28803, 3.7; 67.89388, 3.7; 141.79355, 3.7; 129.11909, 3.6; 76.23354, 3.6; 100.18902, 3.6; 56.29097, 3.4; 58.79104, 3.3; 96.65645, 3.3; 90.58198, 3.2; 60.67113, 3.2; 72.78101, 3.1"
149.02724,149.0269,2-Hydroxy-4-(methylthio)butyric_acid,201110_Std_4uMStdsMix1InH2O_50neg2,2.535,1.735,3.335,"148.95162, 100; 79.95616, 98.9; 98.95461, 8.5; 82.95965, 6.2; 101.02328, 2.6; 149.0267, 1.8; 78.95785, 1.5; 68.99453, 1.4; 57.03336, 1"
155.00928,155.00897,Orotic Acid,201110_Std_4uMStdsMix1InH2O_50neg2,4.903,4.103,5.702999999999999,"111.01885, 100; 154.94648, 5; 67.02856, 2.3; 68.01296, 1"
166.97455,166.97435,PEP,201110_Std_4uMStdsMix1InH2O_50neg2,13.184,12.383999999999999,13.984,"78.95781, 100; 68.99451, 1.3; 79.95617, 1.1"
173.00862,173.00853,Aconitic Acid,201110_Std_4uMStdsMix1InH2O_50neg2,13.244,12.443999999999999,14.044,"85.02827, 100; 154.94641, 27; 111.0076, 11.1; 129.01815, 2.7; 76.96878, 2.6; 172.95716, 1.9; 67.01766, 1.2; 94.97938, 1"
173.045,173.04483,Shikimic Acid,201110_Std_4uMStdsMix1InH2O_50neg2,9.88,9.08,10.680000000000001,"154.94643, 100; 93.03339, 39.3; 73.02827, 16.6; 76.96882, 9.9; 172.95709, 9.1; 83.04903, 8.8; 111.04404, 5.6; 94.97942, 4.4; 137.02341, 4.4; 81.03341, 3.6; 99.04398, 3.5; 85.02834, 2.8; 71.01257, 2.7; 99.0076, 2.5; 57.03335, 1.4; 65.03854, 1.1; 55.01771, 1.1; 69.03337, 1; 76.97859, 1; 71.04911, 1; 59.01262, 0.9; 58.00483, 0.8; 65.01329, 0.6; 67.02895, 0.6"
184.98512,184.98505,Phosphoglyceric Acid,201110_Std_4uMStdsMix1InH2O_50neg2,12.813,12.013,13.613000000000001,"78.95781, 100; 96.96841, 95; 65.01328, 0.9"
188.05589,188.05588,Acetylglutamic acid,201110_Std_4uMStdsMix1InH2O_50neg2,10.285,9.485,11.085,"102.05487, 100; 128.03422, 48.8; 59.01261, 32.1; 100.07562, 24.5; 58.02858, 13.2; 144.0657, 5.9; 146.04491, 4.9; 126.0549, 4.2; 84.0443, 3.7; 98.05998, 2.5; 100.03926, 2.3; 74.02352, 1.8; 98.02351, 1.2; 170.04514, 0.9; 82.02855, 0.9"
191.01918,191.0192,Isocitric Acid,201110_Std_4uMStdsMix1InH2O_50neg2,13.758,12.957999999999998,14.558,"111.00758, 100; 85.02828, 52; 73.02826, 46.9; 72.99186, 34; 117.01819, 21.1; 154.99765, 6.9; 99.00754, 6.6; 129.01818, 5.2; 101.02318, 5.1; 83.01261, 4.8; 57.03335, 4.2; 67.01764, 2.8; 103.03879, 2.1; 87.00752, 1.3; 173.00835, 1; 108.05557, 0.6"
205.03571,205.03587,Lipoic Acid,201110_Std_4uMStdsMix1InH2O_50neg2,2.174,1.3739999999999999,2.974,"205.15932, 100; 64.95221, 64.1; 63.94346, 23.9; 217.98067, 22.3; 127.05762, 8.8; 93.06976, 5.7; 79.95603, 2.7; 98.0184, 2.6; 217.96803, 2.4; 58.99484, 2.4; 56.99465, 2.3; 171.29605, 2.3; 170.12257, 1.8; 133.98999, 1.8; 50.2298, 1.7; 101.41558, 1.7; 95.33418, 1.5"
241.08244,241.08301,Thymidine,201110_Std_4uMStdsMix1InH2O_50neg2,3.383,2.583,4.183,"217.87794, 100; 220.43555, 28.2; 125.03485, 23.4; 217.86404, 17.1; 217.89108, 15.2; 218.50667, 11.7; 218.5161, 9.2; 220.42279, 9.2; 226.26349, 8.4; 218.49748, 8.3; 217.85329, 5.7; 218.52597, 5.5; 116.50545, 5.3; 84.62665, 5.1; 58.11153, 5; 92.11302, 5; 87.10119, 4.8; 192.3549, 4.8; 142.12691, 4.6; 61.88674, 4.6; 217.05226, 4.6; 198.51996, 4.6; 240.87013, 4.6; 73.38634, 4.6; 129.85106, 4.6; 220.83742, 4.6; 232.38164, 4.5; 252.95354, 4.5; 99.61337, 4.5; 98.24242, 4.5; 62.82603, 4.4; 104.69228, 4.4; 84.27748, 4.3; 104.33112, 4.3; 97.0003, 4.3; 263.59332, 4.3; 160.05615, 4.3; 194.08665, 4.3; 73.25456, 4.2; 157.22475, 4.2; 76.61316, 4.2; 143.05542, 4.2; 100.15486, 4.2; 97.05042, 4.2; 94.60848, 4.1; 86.0372, 4.1; 106.76805, 4.1; 254.03601, 4.1; 97.56828, 4.1; 176.53378, 4.1; 197.72343, 4.1; 202.18953, 4.1; 68.7576, 4.1; 154.01337, 4.1; 114.01779, 4; 221.98566, 4; 70.16147, 4; 89.1199, 4; 125.55074, 4; 51.20988, 3.9; 132.21933, 3.9; 58.2671, 3.9; 72.51139, 3.9; 79.55644, 3.9; 110.98341, 3.9; 79.52287, 3.9; 128.9929, 3.9; 124.08787, 3.9; 98.90623, 3.9; 114.16034, 3.8; 79.43542, 3.8; 83.57101, 3.8; 81.54623, 3.8; 60.51392, 3.8; 86.82841, 3.7; 83.11084, 3.7; 131.34137, 3.6"
259.02191,259.02267,Glucose 6 phosphate,201110_Std_4uMStdsMix1InH2O_50neg2,12.751,11.950999999999999,13.551,"96.96841, 100; 78.95781, 76.2; 138.97922, 2.5; 219.2826, 1.6; 219.26959, 1.4; 71.0127, 1.3; 192.90957, 1.1"
259.02267,259.02267,Fructose 6 phosphate,201110_Std_4uMStdsMix1InH2O_50neg2,12.117,11.317,12.917000000000002,"96.96841, 100; 78.95781, 76.2; 138.97922, 2.5; 219.2826, 1.6; 219.26959, 1.4; 71.0127, 1.3; 192.90957, 1.1"
293.11465,293.11465,Glutamylphenylalanine,201110_Std_4uMStdsMix1InH2O_50neg2,8.073,7.273000000000001,8.873000000000001,"128.03421, 100; 147.04417, 85.4; 164.07083, 75.5; 127.05027, 39; 72.00715, 30.4; 109.03954, 20; 91.05404, 11.3; 74.02352, 10; 84.04424, 9.8; 82.02861, 8.8; 58.02829, 7.4; 221.15435, 7; 218.54436, 6.3; 220.14654, 5.5; 99.05518, 5.2; 274.88084, 4.8; 118.06509, 3.9; 122.04743, 3.7; 124.02662, 3.5; 112.0392, 3.3; 86.02354, 3.3; 218.54561, 3.1; 101.07074, 2.8; 171.09203, 1.9; 67.02891, 1.9; 213.10295, 1.6; 185.07123, 1.6; 192.11475, 1.4; 96.95886, 1.3; 107.02392, 1.3; 301.94676, 1.2; 71.0126, 1.1; 118.06496, 1; 116.04942, 0.9; 70.02848, 0.9; 136.08826, 0.7; 145.06038, 0.7; 218.53401, 0.6; 140.05823, 0.6; 83.06027, 0.6; 301.94449, 0.6"
341.1084,341.10916,Sucrose,201110_Std_4uMStdsMix1InH2O_50neg2,11.708,10.908,12.508000000000001,"59.01258, 100; 71.0126, 60.8; 89.02319, 43.1; 101.02324, 17.2; 113.02178, 13.4; 85.02827, 9.3; 216.15681, 5.8; 216.15398, 5.7; 119.03392, 5.3; 95.01268, 4.1; 72.99187, 3.2; 83.0126, 2.1; 216.14091, 1.9; 58.00477, 1.9; 73.02836, 1.7; 87.00749, 1.6; 218.57619, 1.6; 218.58559, 1.6; 218.56721, 1.4; 216.16785, 1.4; 216.13049, 1.3; 57.03334, 1.2; 216.17869, 1; 216.11974, 0.7"
101.02325,101.02325,Succinic semialdehyde,201110_Std_4uMStdsMix2InH2O_20neg1,5.362,4.562,6.162,"57.03333, 100; 101.02322, 95.8; 83.01265, 7.7; 73.02822, 6.8; 55.01766, 4.6; 66.70729, 0.6"
108.99594,108.99534,Ethanesulfonic Acid,201110_Std_4uMStdsMix2InH2O_20neg1,3.407,2.607,4.207,"79.95613, 100; 108.99529, 95.2; 108.02052, 5.2; 67.02892, 4.5; 80.96395, 4.2; 109.02819, 3.2; 109.03824, 2.5; 82.02859, 1; 109.07588, 0.8"
111.01945,111.01889,Uracil,201110_Std_4uMStdsMix2InH2O_20neg1,4.233,3.433,5.0329999999999995,"111.01879, 100; 111.04389, 2.4; 111.05523, 1.1; 68.01299, 1"
123.01159,123.01099,Propanesulfonate,201110_Std_4uMStdsMix2InH2O_20neg1,2.674,1.8739999999999999,3.474,"79.95613, 100; 123.01107, 90.3; 123.05526, 3.3; 80.96397, 1.9; 81.04463, 1.4; 122.97472, 1.3; 94.97962, 1.2; 82.02862, 0.8"
124.00684,124.00633,Taurine,201110_Std_4uMStdsMix2InH2O_20neg1,9.275,8.475,10.075000000000001,"124.00623, 100; 79.95613, 76.5; 106.97973, 2.6; 64.96898, 2; 123.90094, 1.5; 80.96394, 1.4; 82.03985, 1; 124.05043, 0.9; 94.97961, 0.7"
124.99086,124.99034,Isethionic Acid,201110_Std_4uMStdsMix2InH2O_20neg1,5.393,4.593,6.193,"124.99026, 100; 94.97963, 44.7; 79.95613, 39.2; 106.97963, 10.6; 122.97458, 1.8"
125.0351,125.0346,Thymine,201110_Std_4uMStdsMix2InH2O_20neg1,3.504,2.7039999999999997,4.304,"125.03449, 100; 65.99742, 0.8; 106.31854, 0.6; 58.90622, 0.6; 69.43253, 0.6"
135.03069,135.03021,Allopurinol,201110_Std_4uMStdsMix2InH2O_20neg1,4.668,3.8680000000000003,5.468,"135.03017, 100; 92.02419, 90.1; 135.0493, 22.2; 135.04331, 6.9; 107.02387, 6.4; 64.018, 4.7; 134.89347, 4.5; 108.03848, 4.1; 65.0132, 1.6; 107.03513, 1.6; 108.03215, 1; 97.03953, 0.8; 91.01765, 0.7; 93.02752, 0.7; 79.02885, 0.6"
137.03511,137.03471,Imidazoleacrylic Acid,201110_Std_4uMStdsMix2InH2O_20neg1,7.25,6.45,8.05,"93.04459, 100; 137.03459, 9.5; 93.03346, 6.8; 79.95606, 4.7; 138.02252, 4.2; 66.03367, 2.9; 136.89077, 2; 111.93634, 1.7; 94.04792, 1.2; 136.99032, 0.8; 137.93976, 0.7; 80.96399, 0.6; 108.02067, 0.6"
138.02249,138.02202,Amino Propanesulfonic Acid,201110_Std_4uMStdsMix2InH2O_20neg1,11.443,10.642999999999999,12.243,"138.02222, 100; 79.95612, 75.4; 111.93628, 8.8; 80.96392, 5.2; 137.93947, 3.9; 108.02049, 2.6; 96.05552, 0.7; 64.96899, 0.7"
138.97012,138.96968,Sulfoacetic Acid,201110_Std_4uMStdsMix2InH2O_20neg1,12.746,11.946,13.546000000000001,"94.97961, 100; 79.95697, 34.9; 138.9696, 20.2; 138.93616, 1.9"
140.96802,140.96754,MESNA (Sodium 2-mercaptoethanesulfonate),201110_Std_4uMStdsMix2InH2O_20neg1,2.703,1.9029999999999998,3.503,"80.96394, 100; 140.96748, 17.7"
146.06059,146.06038,Indole 3 carbinol,201110_Std_4uMStdsMix2InH2O_20neg1,2.657,1.857,3.457,NA
146.08173,146.08131,4-Hydroxyisoleucine,201110_Std_4uMStdsMix2InH2O_20neg1,8.401,7.601,9.201,"146.08126, 100; 126.05486, 78; 146.0237, 31.1; 146.07113, 23.7; 57.03333, 17.1; 71.04897, 16; 105.04456, 14.4; 72.00789, 8.9; 81.04454, 6; 128.07057, 4.7; 59.34636, 4.2; 163.25476, 4.1; 99.85114, 4; 64.03825, 4; 69.49437, 3.9; 100.6716, 3.9; 119.04296, 3.9; 110.81961, 3.9; 157.36389, 3.7; 122.37599, 3.7; 128.26266, 3.7; 107.20837, 3.7; 119.02416, 3.6; 72.12762, 3.6; 137.55615, 3.6; 124.11014, 3.6; 141.24156, 3.6; 58.58177, 3.5; 142.09337, 3.5; 72.04407, 3.5; 52.04831, 3.5; 56.67658, 3.3; 109.97783, 3.3; 67.08011, 3.2"
152.00175,152.00146,Cysteinesulfinic acid,201110_Std_4uMStdsMix2InH2O_20neg1,10.68,9.879999999999999,11.48,"88.03917, 100; 152.00138, 2.6; 152.03429, 2.2; 81.04453, 0.7"
153.01878,153.01845,Resorcylic Acid,201110_Std_4uMStdsMix2InH2O_20neg1,3.047,2.247,3.8470000000000004,"109.02832, 100; 153.01836, 41.9; 108.02052, 20.8; 95.01268, 3.3; 85.0283, 3.3; 123.00759, 2.5; 81.03338, 1.8"
155.00142,155.00113,DHPS,201110_Std_4uMStdsMix2InH2O_20neg1,6.954,6.154,7.754,"155.00103, 100; 94.97965, 36.4; 79.95615, 6.3; 154.94653, 4.1; 136.99035, 3.5; 78.98475, 0.6"
166.01741,166.01718,N-acetyltaurine,201110_Std_4uMStdsMix2InH2O_20neg1,3.9,3.0999999999999996,4.7,"166.01705, 100; 79.95612, 16.8; 166.05337, 11.6; 106.97964, 11.1; 124.00626, 4.6; 80.96394, 4.3; 102.05485, 3.8; 100.03864, 1.2"
166.96504,166.96483,3-Sulfopyruvic Acid,201110_Std_4uMStdsMix2InH2O_20neg1,12.966,12.165999999999999,13.766,"94.97961, 100; 79.95612, 18.9; 166.96469, 8.8"
167.99667,167.99648,Cysteic Acid,201110_Std_4uMStdsMix2InH2O_20neg1,11.213,10.412999999999998,12.013,"167.99632, 100; 80.96394, 83.7; 150.96965, 42.7; 71.0126, 34.2; 86.0226, 24.6; 168.04915, 1.1; 153.00573, 0.8"
168.9902,168.99019,DHAP,201110_Std_4uMStdsMix2InH2O_20neg1,11.688,10.888,12.488000000000001,"96.9684, 100; 78.9578, 26.6; 169.09741, 2.9; 142.03961, 1.6; 168.94786, 1.5; 169.05115, 1.3; 51.57305, 0.9; 96.26392, 0.9; 68.23957, 0.9; 118.68459, 0.8; 66.62276, 0.8; 59.48769, 0.8; 61.32222, 0.8; 150.9368, 0.8; 58.70734, 0.8; 152.01266, 0.7"
171.00586,171.00566,glycerol 3 phosphate,201110_Std_4uMStdsMix2InH2O_20neg1,11.51,10.709999999999999,12.31,"78.95781, 100; 171.00721, 13.9; 96.96842, 5.6; 171.06678, 3.3; 171.13815, 3.3; 65.01325, 2; 144.05565, 1.4; 171.10143, 1.2; 105.04467, 1.2; 89.01328, 0.9; 130.03996, 0.6; 127.07516, 0.6"
172.00684,172.0067,Sulfanilic Acid,201110_Std_4uMStdsMix2InH2O_20neg1,5.28,4.48,6.08,"172.00654, 100; 154.9464, 23.8; 173.01024, 13; 172.95713, 4.3; 79.95607, 3.7; 108.04428, 2.4"
181.05008,181.04996,Ethyl Dihydroxybenzoate,201110_Std_4uMStdsMix2InH2O_20neg1,2.169,1.369,2.9690000000000003,"135.00768, 100; 153.01835, 65.5; 91.01771, 20.2; 181.04971, 1.4"
191.01918,191.01921,Citric Acid,201110_Std_4uMStdsMix2InH2O_20neg1,13.679,12.879,14.479000000000001,"111.00756, 100; 87.00753, 31.7; 85.02825, 18.1; 191.01913, 10.3; 129.0181, 5.6; 57.03331, 2.7; 173.00821, 1.7; 190.9742, 1.3; 108.05552, 1.3; 150.95832, 1.2; 122.03481, 0.7; 130.99789, 0.6"
195.05048,195.05063,Gluconic Acid,201110_Std_4uMStdsMix2InH2O_20neg1,9.918,9.117999999999999,10.718,"195.05036, 100; 75.00753, 87; 129.01823, 80.4; 194.90522, 30.9; 99.00757, 26; 87.00831, 21.1; 59.01297, 8.2; 85.02824, 6.8; 176.89235, 6.7; 89.0232, 6.7; 177.03974, 6.6; 159.02904, 5.5; 71.01257, 5.5; 176.92844, 4.5; 57.03332, 3.5; 101.02333, 1.9; 72.99191, 1.5; 141.01823, 1.1; 194.93925, 0.9; 68.99697, 0.8; 111.0076, 0.8; 116.9273, 0.6; 58.02858, 0.6"
202.05042,202.05029,Indole 3 Pyruvic Acid,201110_Std_4uMStdsMix2InH2O_20neg1,2.696,1.8960000000000001,3.4960000000000004,"202.05028, 100; 158.06021, 34.5; 130.06519, 25.4; 174.05528, 20.8; 116.04935, 14.4; 83.04903, 12.8; 128.04948, 11.3; 102.0265, 10.8; 101.02328, 9.8; 137.79311, 6.5; 179.92093, 6.4; 123.01093, 6; 186.58144, 5.8; 65.10679, 5.6; 58.77141, 5.6; 56.96677, 5.5; 96.18923, 5.1; 57.50737, 5"
225.09877,225.09908,Carnosine,201110_Std_4uMStdsMix2InH2O_20neg1,11.58,10.78,12.38,"154.06125, 100; 225.09886, 94.7; 110.07121, 56; 88.03917, 21.2; 163.09799, 10.8; 181.10865, 8.3; 218.32069, 6.5; 161.08236, 4.1; 127.05014, 3.1; 67.02887, 2.7; 207.08862, 2; 93.04448, 1.9; 225.16046, 1.7; 115.05011, 1.5; 217.05157, 1.3; 137.03474, 1.3; 218.33232, 1.3; 217.04225, 1.2; 218.3017, 1.1; 217.03296, 1.1; 218.30908, 1.1; 218.52101, 1; 87.05524, 1; 86.02352, 0.9; 218.34001, 0.9; 218.51164, 0.8; 218.53038, 0.8; 225.08913, 0.7; 217.06116, 0.7; 198.07741, 0.6"
229.01134,229.01167,Ribose 5 phosphate,201110_Std_4uMStdsMix2InH2O_20neg1,12.083,11.283,12.883000000000001,"96.96841, 100; 78.95782, 24.1; 138.97917, 9.6; 218.21765, 6.1; 229.01149, 4.4; 218.20206, 2; 188.93877, 2; 218.52058, 1.7; 218.52959, 1.7; 168.98998, 1.3; 218.53918, 1.2; 218.511, 1.2; 218.23031, 1.2; 206.94962, 1; 218.24157, 0.9; 228.9243, 0.6; 192.99043, 0.6"
239.11441,239.11491,Anserine,201110_Std_4uMStdsMix2InH2O_20neg1,10.307,9.507,11.107000000000001,"168.07697, 100; 239.11474, 83.6; 166.09764, 23.8; 87.05517, 14.8; 58.02856, 14.4; 217.95293, 7.6; 195.12448, 6.2; 239.1392, 6.1; 126.09132, 3.5; 217.95981, 3; 151.05028, 2.9; 217.96872, 2.6; 217.9424, 2; 218.53973, 1.3; 219.50616, 0.8; 219.51544, 0.8; 218.526, 0.7; 219.49664, 0.6; 218.51663, 0.6"
243.06171,243.06224,Uridine,201110_Std_4uMStdsMix2InH2O_20neg1,5.947,5.147,6.747,"110.02356, 100; 200.05583, 45.6; 243.06194, 27.5; 152.03431, 21.8; 153.02954, 14.7; 140.0342, 13.9; 111.01969, 11.2; 82.02861, 4.8; 66.0337, 3; 217.7095, 2.6; 122.02373, 2.2; 108.04425, 2.1; 218.51834, 2; 217.8569, 1.9; 117.01823, 1.8; 132.02922, 1.6; 219.01259, 1; 218.99887, 0.9; 138.01862, 0.9; 124.03906, 0.8; 96.0443, 0.8; 217.87141, 0.7; 218.54038, 0.6; 182.045, 0.6"
259.02191,259.02264,Glucose 1 phosphate,201110_Std_4uMStdsMix2InH2O_20neg1,12.193,11.392999999999999,12.993,"78.95782, 100; 96.96842, 73.5; 259.02245, 45.3; 241.01186, 19.5; 138.97914, 18.9; 216.17329, 12.4; 217.49576, 7.4; 216.16071, 1.9; 218.5507, 1.7; 218.56026, 1.4; 218.53174, 1.4; 218.54115, 1.3; 217.51077, 1.3; 217.48309, 1.1; 82.43617, 0.8; 218.5204, 0.8; 172.19795, 0.8; 217.52167, 0.7; 101.93397, 0.7; 106.9407, 0.7; 132.53279, 0.7; 107.40568, 0.7; 99.78498, 0.7; 229.88005, 0.7; 146.47127, 0.7; 217.44847, 0.7; 52.75512, 0.7; 146.92949, 0.7; 86.51735, 0.7; 116.46125, 0.6; 190.50235, 0.6; 63.16292, 0.6; 71.48547, 0.6; 143.25598, 0.6"
267.07294,267.07373,Inosine,201110_Std_4uMStdsMix2InH2O_20neg1,7.661,6.861,8.461,"267.07351, 100; 135.03017, 82.9; 217.33803, 2.1; 217.32982, 1.8; 218.47572, 0.7; 218.46219, 0.7"
292.10324,292.10419,N-Acetylmuramic acid,201110_Std_4uMStdsMix2InH2O_20neg1,6.641,5.841,7.441,"89.0232, 100; 142.04991, 14; 83.01261, 6.3; 217.05118, 3.9; 217.04034, 3.7; 216.88232, 2.2; 140.03412, 1.1"
328.04471,328.04562,cAMP,201110_Std_4uMStdsMix2InH2O_20neg1,5.883,5.083,6.683,"328.04532, 100; 134.04613, 75.5; 78.95817, 12.6; 216.3398, 5.3; 214.97304, 1.8; 192.98999, 1.6; 96.96843, 1.4; 218.93791, 0.8; 216.35222, 0.8"
341.1084,341.10922,Trehalose,201110_Std_4uMStdsMix2InH2O_20neg1,12.551,11.751,13.351,"89.02313, 100; 119.03373, 52.2; 101.02327, 38.5; 179.05528, 36.2; 59.01259, 32; 71.0126, 31; 113.02161, 27; 341.10886, 21.2; 161.04456, 12.2; 143.03391, 9.8; 218.55132, 6.3; 219.98337, 5.2; 131.03384, 5.1; 87.0076, 4.2; 149.04459, 4; 96.95882, 3.6; 85.02831, 1.6; 83.01269, 1.5; 341.13251, 1.2; 73.0282, 1.1; 97.02809, 0.7; 95.01704, 0.7; 99.00719, 0.7; 137.20685, 0.6; 56.8735, 0.6; 142.24869, 0.6; 125.02334, 0.6; 95.01256, 0.6; 281.51291, 0.6; 53.39528, 0.6; 116.61108, 0.6; 115.44588, 0.6; 278.47461, 0.6; 238.73659, 0.6; 85.68041, 0.6; 72.04518, 0.6; 95.17515, 0.6; 61.2504, 0.6; 110.49689, 0.6; 62.50444, 0.6; 66.48944, 0.6; 81.7224, 0.6; 57.52796, 0.6; 347.79126, 0.6; 89.74078, 0.6"
344.03961,344.04053,cGMP,201110_Std_4uMStdsMix2InH2O_20neg1,9.366,8.565999999999999,10.166,"344.04008, 100; 150.04111, 41.3; 78.95784, 22.3; 216.12544, 6.5; 216.12262, 5.8; 96.96838, 4.4; 216.1395, 3.3; 216.11266, 1.7; 216.10045, 1.3; 216.15009, 1.2; 133.01436, 1.2; 218.59247, 1.1; 218.60245, 1; 344.01666, 0.9; 218.58377, 0.8; 216.16158, 0.8; 223.40961, 0.7; 218.57373, 0.6; 235.05412, 0.6; 192.99019, 0.6"
346.05527,346.05621,AMP,201110_Std_4uMStdsMix2InH2O_20neg1,10.833,10.033,11.633000000000001,"78.95781, 100; 346.05568, 29.4; 96.9684, 29.3; 211.00102, 3.4; 216.09608, 3; 216.11029, 2.8; 134.04601, 2.4; 150.97922, 1.9"
362.05017,362.05124,GMP,201110_Std_4uMStdsMix2InH2O_20neg1,12.804,12.004,13.604000000000001,"78.95781, 100; 362.05075, 14; 211.00062, 5.2; 218.92532, 2.8; 218.91167, 2.5; 96.96828, 1.6; 227.24059, 1.1; 124.14214, 1; 362.07321, 0.9; 365.84546, 0.6; 195.20541, 0.6; 243.11949, 0.6; 219.12253, 0.6; 381.7323, 0.6; 170.6376, 0.6; 102.2399, 0.6; 96.49122, 0.6"
426.02161,426.02249,ADP,201110_Std_4uMStdsMix2InH2O_20neg1,12.134,11.334,12.934000000000001,"134.04611, 100; 218.61356, 76.8; 426.02237, 52.7; 158.92441, 43.4; 78.95771, 35.5; 328.04498, 31.4; 408.01031, 13.4; 325.41644, 7.6; 218.60381, 7.3; 124.11655, 7.3; 382.315, 7.2; 211.18791, 6.9; 202.49823, 6.8; 103.40807, 6.6; 112.29401, 6.4; 188.42091, 6.3; 66.55784, 6.3; 78.04704, 6.2; 87.80253, 6.2; 122.48823, 6.1; 62.46119, 6.1; 64.73544, 6; 190.71701, 6; 57.13302, 5.8; 57.70166, 5.3"
455.0968,455.09796,Riboflavin Monophosphate,201110_Std_4uMStdsMix2InH2O_20neg1,9.151,8.350999999999999,9.951,"96.9684, 100; 78.95831, 44.8; 455.09744, 19.2; 199.00066, 13.9; 213.01627, 11.1; 214.52702, 9.5; 215.08112, 5.4; 215.06699, 2.2; 220.16489, 2.1; 138.9791, 1.3; 241.07243, 1.1; 218.63005, 0.7; 180.98973, 0.6; 215.05814, 0.6; 227.2502, 0.6"
505.98792,505.98849,ATP,201110_Std_4uMStdsMix2InH2O_20neg1,13.038,12.238,13.838000000000001,NA
