PeakID,Title,Scans,RT left(min),RT (min),RT right (min),Precursor m/z,Height,Area,Model masses,Adduct,Isotope,Comment,Reference RT,Reference m/z,Formula,Ontology,InChIKey,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,RT similarity,Dot product,Reverse dot product,Fragment presence %,Total score,S/N,MS1 isotopes,MSMS spectrum
10,Unknown,961,2.01693,2.186585,2.336694,172.9572,1481161.125,25600614,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,10.42284,172.95714:1609366 173.95656:182601 174.95409:81703,54.66195:3395 59.01254:5832 60.99052:4344 65.01318:6192 73.1266:3879 76.96875:35117 81.04459:4913 89.69781:3948 90.97006:5029 91.02866:4158 91.85711:3935 93.06973:40228 94.9792:7832 100.10015:3987 105.04469:3677 106.89137:3649 114.48598:3268 119.02374:7228 127.11156:6563 128.06023:3859 129.05334:33126 131.08109:5377 131.41449:3745 132.05571:9449 134.20093:3713 136.93538:4608 146.03479:6035 154.94635:1495413 172.95706:249858 173.04517:8729 173.08246:9249
11,Unknown,966,2.056607,2.197819,2.264793,321.1456,75678.89844,374411.875,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,21.37744,321.14557:135906 325.18488:101010,
12,Unknown,969,2.046426,2.203383,2.320544,191.0377,147760.5938,765657.0625,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,13.62774,191.03766:156926 194.9052:325391 194.93924:105934 195.90521:80315,
13,Unknown,969,1.796178,2.203383,2.578312,258.1499,1867662,19593056,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,463.8744,257.93878:94648 258.14993:1987822 259.15323:371099,50.62762:3262 51.99638:3085 60.8636:3216 76.94499:3583 108.77175:3558 136.98174:4046 155.98129:4287 166.14415:3762 210.66992:3667 218.60023:41853 257.93881:7505
14,Unknown,969,1.888785,2.203383,2.447952,259.1532,333808.0313,3317852.25,null,[M-H]-,M + 1,isotope of 13,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,97.2626,259.15323:371099,
15,Unknown,980,2.072886,2.226554,2.306978,381.0895,77033.10156,343394.5625,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,19.41479,381.08951:113956,
16,Unknown,993,2.190114,2.254435,2.313749,305.0816,58430.23438,248944.9688,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,12.29832,305.08157:108565,
17,Unknown,994,2.079751,2.257806,2.451481,139.0753,109167.0625,588985.125,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,23.99894,139.02754:100038 139.0753:112160 139.93703:53205 141.0005:95188 141.06616:37940 143.10664:158982 144.05537:41485,
18,Unknown,994,2.046426,2.257806,2.482475,159.0476,253710.5156,1298787.125,null,[M-H]-,M + 0,adduct linked to 24_[M+FA-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,30.6612,159.04764:305607 162.89246:89789 162.95915:62925 164.03444:53437,
19,Unknown,994,2.166817,2.257806,2.383261,173.0435,454804.9375,2532030,null,[M+FA-H]-,M + 0,adduct linked to 20_[M-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,15.33624,172.95715:1498783 173.04349:513170 173.0634:84016 173.95674:131618 175.09721:52214,
20,Unknown,996,2.023122,2.261339,2.492256,127.0576,1307900.875,8082611.5,null,[M-H]-,M + 0,adduct linked to 19_[M+FA-H]-; similar chromatogram in higher mz_16; found in higher mz's MsMs_24,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,99.50521,127.05757:1359519 128.03427:67109 128.06102:111582 129.02946:56984 129.05344:60798 129.09096:223961 130.03999:205529 131.03522:114265 132.05553:352681,85.03945:4039 86.02328:4681 98.01833:6905 105.75404:3347 126.90388:12975 127.05749:39165
21,Unknown,996,2.087455,2.261339,2.320544,128.0609,95105.57031,384704.5938,null,[M-H]-,M + 1,isotope of 20,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,6.505009,128.03427:67109 128.06102:111582 129.02946:56984 129.05344:60798 129.09096:223961 130.03999:205529 131.03522:114265 132.05553:352681 133.05083:165790,
22,Unknown,996,1.966824,2.261339,2.53947,171.0477,10269907,62992656,null,[M-H]-,M + 0,adduct linked to 26_[M+Cl]-; found in higher mz's MsMs_24,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,301.6566,171.04767:11303084 171.06679:134246 171.1019:58354 171.13838:122792 172.04703:77017 172.05093:858571 172.95709:1415690 173.04337:531975 173.0631:42066 173.95662:169560 174.04692:43390 174.95384:103440 175.06165:51506,59.01262:12772 60.99065:15246 66.28036:3917 66.81211:4097 73.3229:3446 73.99844:6490 76.96873:25511 84.22394:4383 87.00619:7198 90.97034:4178 91.02887:5917 93.06975:126660 94.97936:15035 95.07642:9913 100.01417:8604 101.0219:7422 114.83502:4546 119.02395:5141 127.05755:12718 127.11188:6023 128.54858:4076 129.05336:126565 129.06435:6025 129.073:12008 131.08134:5313 132.05565:18257 149.80376:3745 149.96901:3725 154.94637:1311284 162.56454:3660 164.20442:4163
23,Unknown,996,2.049999,2.261339,2.482475,172.0509,922732,5775609,null,[M-H]-,M + 1,isotope of 22,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,46.31724,172.04703:77017 172.05093:858571 172.95709:1415690 173.04337:531975 173.0631:42066 173.95662:169560 174.04692:43390 174.95384:103440 175.06165:51506,
24,Lipoic Acid,996,2.130881,2.261339,2.572074,205.0357,7890765,48419588,null,[M+FA-H]-,M + 0,adduct linked to 18_[M-H]-,2.42,205.03571,null,null,null,null,annotated by user-defined text library,TRUE,TRUE,FALSE,100,null,null,null,100,2029.702,205.03571:8268824 205.15924:320934 206.03931:778412 206.16255:73781 207.03152:710218 208.03494:49046,53.99249:3568 54.6585:3131 56.99452:4451 59.25351:3605 61.86412:3253 63.94341:26866 64.95126:122232 66.85459:3614 79.95612:3976 93.06973:62441 98.56192:3613 113.06093:3630 127.05755:53192 139.07536:5491 142.7487:3509 151.34976:3892 159.04791:5448 171.04759:146685 174.65903:3602 195.70351:4354 204.91318:5278
25,Unknown,996,2.006718,2.261339,2.558299,206.0393,649542.9375,3763231.5,null,[M+FA-H]-,M + 1,isotope of 24,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,175.6921,206.03931:778412 206.16255:73781 207.03152:710218 208.03494:49046 210.05878:48833,
26,Unknown,996,1.993568,2.261339,2.585137,207.0316,685576.875,4082379.75,null,[M+Cl]-,M + 0,adduct linked to 22_[M-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,182.7718,207.03152:710218 208.03494:49046 210.05878:48833 211.28194:67268,
27,Unknown,997,2.114744,2.264793,2.402046,208.0347,67133.21094,210091.625,null,[M+Cl]-,M + 1,isotope of 26,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,18.11914,208.03474:89953 210.05901:99308 212.0182:47320 212.07457:40412256 212.87128:43895,
28,Unknown,1004,2.186585,2.279757,2.328253,149.0598,40686.06641,170799.75,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,6.405314,148.95166:1018141 149.00691:103498 149.02695:106191 149.05983:39017 150.06635:82265 150.73619:40099 150.94724:53527 152.03441:71768,
29,Unknown,1005,2.107746,2.283334,2.376686,221.0306,38324.51563,125143.8828,null,[M-H2O-H]-,M + 0,adduct linked to 30_[M+Na-2H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,10.25826,221.03058:57247,
30,Unknown,1012,2.093723,2.300341,2.530422,261.0373,146107.5313,756092.4375,null,[M+Na-2H]-,M + 0,adduct linked to 29_[M-H2O-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,34.98999,261.03729:161859 262.04089:54817,
31,Unknown,1015,2.037272,2.306978,2.53947,116.0786,804170.875,4603857,null,[M-H]-,M + 1,isotope of 32,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,37.78192,116.07861:914272 116.92738:687083 116.93331:539647 117.01841:40147 117.07953:43455 117.09105:36434 117.9276:78549 118.03992:52093 120.05553:194963 121.02821:46250 121.03974:44582 121.05077:80733,57.83125:3419 65.01328:6013 69.40156:3796 84.39672:3248 86.81905:3639 88.48358:3458 89.01328:6140 98.02357:3471 102.02169:3564 103.85735:3225 106.29317:3382 110.83758:3262 112.05315:3245 115.93845:9010 116.02429:12286 116.07863:121880
32,Unknown,1016,2.183127,2.310543,2.591353,115.0752,12508052,76166848,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,580.8269,114.9351:982564 115.00236:47763 115.03889:75802 115.07524:13326819 115.41142:36073 116.07864:904900 116.67147:35072 116.92733:564928 116.9332:438659 116.94655:37077 117.0795:51631 117.08188:39981 118.03996:46086 120.01909:37801 120.05547:91624,55.40137:3447 68.10643:3707 71.01262:7306 71.04894:11047 73.03945:4593 87.83439:3213 92.42371:3722 97.92995:4712 112.23867:3305 112.40601:3106 114.9351:638997 115.02902:8413 115.07523:106880
33,Unknown,1019,2.174523,2.320544,2.478864,100.0109,212625.6875,1302332.25,null,[M-H]-,M + 1,isotope of 36,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,14.30821,100.01093:231277 100.03918:98938 100.20547:38906 100.97209:42736 100.9844:175682 101.02319:80752 101.03458:38027 101.05967:188595 102.05484:112020 102.19727:34811,
34,Keto-?-(methylthio)butyric acid,1019,2.123902,2.320544,2.756094,147.0112,7676006.5,55769132,null,[M+Cl]-,M + 0,adduct linked to 37_[M+K-2H]-,2.59,147.0116,null,null,null,null,annotated by user-defined text library,TRUE,TRUE,FALSE,99.9,null,null,null,99.8,287.9943,146.84378:37264 146.96526:45904 147.01114:8731493 148.01118:73982 148.01445:416246 148.05066:88763 148.9516:998171 149.00694:312645 149.01526:68111 149.0267:84293 150.06642:100552,53.70232:3181 61.98706:14447 65.18491:3582 76.81326:3632 83.06107:3608 93.1522:3418 99.00754:21558 105.04428:3507
35,Unknown,1019,2.134248,2.320544,2.492256,148.0145,440510.3438,2982064,null,[M+Cl]-,M + 1,isotope of 34,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,11.93387,148.01118:73982 148.01445:416246 148.05066:88763 148.9516:998171 149.00694:312645 149.01526:68111 149.0267:84293 150.06642:100552 152.04573:43888,
36,Unknown,1023,2.197819,2.328253,2.616063,99.00755,4729211,35499152,null,[M-H]-,M + 0,found in higher mz's MsMs_34,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,122.2755,99.00756:5179544 99.01877:170853 99.71888:41737 100.00279:48884 100.01095:257701 100.03921:108326 100.98447:250327 101.02324:163385 101.03451:56830 101.05959:141703 102.05484:79849 103.99765:54159,57.03333:10876 57.04456:5613 65.09322:2962 68.47593:3094 71.01267:5435 78.96552:4845 80.96985:5916 97.3058:3468 98.94791:13405 98.95464:11391 99.00743:18720 99.01868:40527 99.02637:7440 99.04376:6295
37,Unknown,1023,2.203383,2.328253,2.447952,149.007,318399.4063,1969918.25,null,[M+K-2H]-,M + 0,adduct linked to 34_[M+Cl]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,13.83077,148.95161:1108518 149.007:341929 149.0152:52423 150.06633:131968 150.37355:38355 150.94757:49555,
38,Unknown,1036,2.234902,2.356261,2.402046,131.0702,46980.03516,185144.6406,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,10.11416,130.93007:57200 131.03511:53056 131.07016:78039 132.05557:168618 133.05075:78645 134.03482:68796 134.04599:84719 135.04405:500020 135.0665:42083 135.94405:1420056 136.04759:53004 136.05052:61840,
39,Unknown,1051,2.186585,2.389998,2.605339,135.0441,1063847,6554223,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,39.05678,135.0441:1035822 135.0553:42940 135.94403:1474683 135.97003:31680 136.04759:77220 136.0506:127797 136.84178:29797 136.94717:35170 137.02335:2794682 137.03456:62135 137.9395:465855 138.01863:171824 138.02669:178314 138.02956:51602 138.06604:134120 139.93701:72546,57.59936:3025 61.93076:3672 63.13127:2955 65.01322:4214 67.14845:3324 69.41713:3388 84.19841:3614 90.87213:3430 91.05402:37240 92.02421:5068 99.10156:3445 111.1666:3577 121.61794:3754 134.86401:7199 134.89359:4422 135.03024:4290 135.04398:41744
40,Unknown,1141,2.467029,2.594966,2.756094,213.0556,33339.51172,118849.5469,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,7.618199,213.05557:60789 213.07802:3482601 214.07034:1481732 214.07933:94283 214.0815:93818 215.0737:87932,
41,Unknown,1145,2.506623,2.605339,2.772533,101.0596,2257197.75,14611942,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,84.77808,100.98441:230271 101.02317:229200 101.05959:2609658 102.05489:84434 102.0629:169758 103.99767:40459 104.02424:44103 105.04453:172866 105.9348:53347 106.03986:3039168,55.0602:3905 55.95075:3174 57.03334:6639 58.02851:5425 62.20816:3764 62.25779:3161 62.43983:3843 68.15818:3582 69.61192:3418 72.80825:3546 80.40998:4597 82.58312:3748 85.91145:3829 101.05958:112812
42,Unknown,1146,2.431829,2.608691,2.714202,102.063,126604.4531,610171.25,null,[M-H]-,M + 1,isotope of 41,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,8.753194,102.05487:96290 102.06302:160206 105.04474:114179 105.93479:62279 106.03987:2073384 107.02386:93847 107.03511:396094 107.04325:101092,
43,Unknown,1151,2.587382,2.619645,2.765962,114.9351,1474212.75,13598534,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,25.3234,114.933:53648 114.93512:1429692 115.00247:58524 115.07533:236943 116.02425:62641 116.92736:409536 116.9333:635521 117.92752:57018 118.03992:121160,50.05666:3536 50.25555:3246 52.94981:3347 53.89307:3371 64.1558:3644 71.01252:9740 71.04897:7976 73.03963:4827 74.90189:3600 89.89523:3243 94.92033:3943 97.93003:4359 114.93511:832460 115.02901:6167 115.07526:29185
44,Unknown,1151,2.58193,2.619645,2.692228,172.9571,1502640.5,8715252,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,9.95555,172.95712:1664436 173.08144:40713 173.95668:104613 174.95425:73351 175.06187:58580 177.0775:77261,
45,Unknown,1158,2.572074,2.634195,2.653209,165.0217,237808.3125,725058.75,null,[M+K-2H]-,M + 0,adduct linked to 51_[M+Na-2H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,10.68991,165.01837:50937 165.02171:233570 166.05356:561069 169.09726:46679,
46,2-Hydroxy-4-(methylthio)butyric_acid,1162,2.482475,2.641915,3.07115,149.0268,56869844,313372736,null,[M+Cl]-,M + 0,adduct linked to 48_[M+K-2H]-,2.69,149.02724,null,null,null,null,annotated by user-defined text library,TRUE,TRUE,FALSE,100,null,null,null,99.8,2470.337,148.95169:1032862 148.99188:66316 149.02678:65280852 149.05977:134010 149.12279:47683 150.02634:544686 150.03009:3682018 150.0661:44459 151.02263:2850492 151.03096:443923 151.039:107399 152.02603:101355,52.64003:3327 55.96947:3178 56.75018:3749 61.15158:3202 62.29268:3180 67.45956:3818 71.60149:3443 79.95607:120098 82.95963:8499 96.8334:3483 98.95453:5628 101.02316:6763 106.03978:4599 124.74136:3254 148.95149:717567 148.99911:4166 149.02654:12036 149.09593:5308
47,Unknown,1162,2.541716,2.641915,2.811831,150.0301,3559415.25,19296684,null,[M+Cl]-,M + 1,isotope of 46,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,105.4977,150.02634:544686 150.03009:3682018 150.0661:44459 151.02263:2850492 151.03096:443923 151.039:107399 152.02603:101355 154.08627:103993 154.94647:371657,52.86413:3954 57.03337:16723 58.03667:22070 60.97416:4350 63.49657:3668 67.02892:23339 70.07878:3309 71.2405:3882 74.0316:3493 81.0446:11042 84.01604:4132 89.96066:3688 91.02898:10153 101.02316:71029 102.02652:173248 108.0554:20239 108.37619:3462 109.0396:15578 123.05528:5211 123.48173:3491 133.82224:3893 149.95572:5957 150.00175:7689 150.03035:451091 150.06635:10610
48,Unknown,1162,2.398451,2.641915,2.805093,151.0226,2516417.25,13339900,null,[M+K-2H]-,M + 0,adduct linked to 46_[M+Cl]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,184.0899,151.02263:2850492 151.03096:443923 151.039:107399 152.02603:101355 154.08627:103993 154.94647:371657 156.01154:2822876,53.04278:3232 56.06612:4103 57.03328:14578 62.77468:2896 68.41241:3084 101.02319:107252 103.0274:9984 105.57897:3552 109.66296:3462 129.85678:3795 136.01556:15339 146.02269:3594 150.94737:43419 150.95537:7893 151.02261:253897 151.03087:31085
49,Unknown,1162,2.530422,2.641915,2.769344,237.1243,457407.0625,4532831.5,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,20.29424,237.12433:350453 238.12788:49517 239.13983:103583 240.08788:48967,72.8455:3453 97.15121:3307 118.21124:3810 130.63277:3619 180.17371:3442 184.07593:3728 193.13414:10294 210.30962:3706 227.28253:7259 229.26219:3601
50,Unknown,1162,2.50317,2.641915,2.800602,469.9398,59881.18359,227875.9844,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,17.29651,469.92401:59486 469.93985:74698 471.94318:132466 473.28323:59402,
51,Unknown,1166,2.53947,2.649621,2.793866,149.0599,86449.89063,319003.9063,null,[M+Na-2H]-,M + 0,adduct linked to 45_[M+K-2H]-; similar chromatogram in higher mz_53,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,14.00854,148.95163:1050658 148.99184:81848 149.02676:66073900 149.05994:128084 149.49849:54866 150.02631:518325 150.03008:4059263 150.06619:112205 151.02258:2728603 151.0307:387166 151.03384:61048 151.03909:104446 152.02594:119742,
52,Unknown,1166,2.53947,2.649621,2.81632,307.0487,38795.33984,127373.5156,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,11.00284,307.04871:55980 310.90137:84807 311.16873:97033 311.29507:44685,
53,Unknown,1166,2.513371,2.649621,2.798358,341.0194,52401.30078,189210.4375,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,15.98299,341.01941:87261,
54,Unknown,1167,2.467029,2.653209,2.848345,279.048,245140.8281,1128482.875,null,[M-H2O-H]-,M + 0,adduct linked to 55_[M-C6H8O6-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,57.26447,279.04803:286838 281.24792:79301 283.26428:1370381 283.62964:53532 283.6376:53392,
55,Unknown,1175,2.565108,2.668396,2.790662,121.0283,2971303.75,14983667,null,[M-C6H8O6-H]-,M + 0,adduct linked to 54_[M-H2O-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,68.74577,121.01188:141843 121.02833:4236390 121.03953:108950 121.0508:334734 121.88616:43172 122.0318:242969 122.03468:227316 122.86541:48080 123.05523:340466 123.90092:184809 124.00072:58039 124.05045:255424 125.0346:126265,62.5197:3211 67.39651:3634 71.89796:3696 75.87868:3203 78.18037:4063 85.94672:2980 93.0333:13679 95.36401:3476 96.24511:3395 121.02834:74782 121.03951:5713 121.05074:31801 121.05883:8474
56,Unknown,1175,2.591353,2.668396,2.756094,122.0318,303924.5313,1796859.375,null,[M-C6H8O6-H]-,M + 1,isotope of 55,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,8.36679,121.88616:43172 122.0318:242969 122.03468:227316 122.86541:48080 123.05523:340466 123.90092:184809 124.00072:58039 124.05045:255424 125.0346:126265,
57,Unknown,1179,2.520025,2.676817,2.838402,316.1514,162234.5781,643682,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,42.44205,316.15137:361764 317.1546:58045 318.03192:290253,
58,Unknown,1183,2.634195,2.684523,2.798358,137.0234,411921.2813,2772488.25,null,[M-H]-,M + 0,adduct linked to 70_[M-H2O-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,12.70695,137.02339:1366135 137.03453:175367 137.04593:56542 137.93951:452960 138.01871:91371 138.02666:82138 138.02977:74019 138.06628:97130 138.93974:61141 139.05026:113386 139.93697:121029 140.04538:50945 141.00044:110034 141.02945:85292,65.99725:4463 70.76468:3561 84.59185:2986 93.03333:318915 93.04449:37181 95.00657:3723 109.03942:5439 109.94085:6139 110.93807:7103 110.9442:10780 119.3043:3514 134.54176:3543 136.86156:7213 136.89078:5115 136.94183:6572 136.94757:11477 137.02336:77343
59,Unknown,1183,2.530422,2.684523,2.825302,185.0561,86759.39844,338700.7813,null,[2M-H]-,M + 0,adduct linked to 67_[M-H2O-H]-; similar chromatogram in higher mz_57,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,6.802676,185.05611:152906 187.09767:64421 188.05644:97798 189.07742:102582,
60,Unknown,1183,2.543962,2.684523,2.825302,197.0561,50241.74609,188807.6719,null,[M+Hac-H]-,M + 0,adduct linked to 70_[M-H2O-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,13.17567,197.05614:75555 198.07771:95095 199.16966:118163 200.05663:64143 200.17323:50778 200.44858:68557,
61,Unknown,1183,2.594966,2.684523,2.772533,202.0716,391441.1875,1760210.25,null,[M+K-2H]-,M + 0,adduct linked to 75_[M+Na-2H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,27.59028,202.07162:491713 203.05673:53051 203.07527:66245 203.09328:51154 204.33128:59318 205.03589:160822 205.15918:272954 206.04037:90071,53.69382:3187 59.02832:3883 59.22323:3651 60.55457:3094 63.89749:3551 64.55727:3385 72.58814:3487 74.02351:8147 80.66346:3348 84.00787:3932 84.0443:5949 95.01258:10280 98.02348:5476 99.00755:13235 107.03603:4131 110.02348:5657 112.03918:236611 118.46603:3956 130.0499:8354 138.01854:142721 144.06569:5689 145.70197:3484 156.02922:112748 169.22333:3924 184.06068:143082 189.03804:3950 202.07141:50719 202.09654:3971
62,Unknown,1183,2.541716,2.684523,2.831418,231.0445,85760.9375,326107.125,null,[M+FA-H]-,M + 0,adduct linked to 66_[M+Cl]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,23.00537,231.04448:136325 232.25713:50470 235.95288:63050,
