PeakID,Title,Scans,RT left(min),RT (min),RT right (min),Precursor m/z,Height,Area,Model masses,Adduct,Isotope,Comment,Reference RT,Reference m/z,Formula,Ontology,InChIKey,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,RT similarity,Dot product,Reverse dot product,Fragment presence %,Total score,S/N,MS1 isotopes,MSMS spectrum
10,Unknown,932,1.995372,2.152129,2.217014,263.0534,71072.0625,331245.5625,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,24.3441,263.05341:86973,
11,Unknown,937,2.059319,2.162919,2.199854,215.14,54872.87891,167767.125,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,18.5599,215.07404:135954 215.14:73726 217.10905:23033,
12,Unknown,939,2.057076,2.166537,2.379525,135.0442,1101990.875,6577027.5,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,49.09121,134.77162:24929 134.89381:31560 135.0442:1231651 135.05537:31777 135.06664:23316 135.94415:1031085 136.04755:109941 136.05072:64024 136.89073:31847 136.94749:30428 137.02345:3482085 137.93964:493847 138.01863:222467 138.02679:284622 138.06625:61354 138.90956:49032 138.9398:32704 138.94278:22397 139.07545:30138 139.93703:34976,58.47474:3565 76.96893:5756 93.03329:4352 95.04224:3302 99.92465:14190
13,Unknown,965,1.936339,2.223243,2.484683,258.1501,1533505.625,14818891,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,202.9177,258.08075:65162 258.15012:1715109 258.92078:47051 259.15359:266990 259.87329:24640 261.03818:28812,51.66256:3519 53.42638:4133 53.4278:3355 53.60609:3992 61.98699:3870 64.38824:3244 64.53254:3845 65.61244:3317 67.58879:3273 88.09229:3653 94.9798:3909 97.76579:3144 108.506:3640 123.51557:3913 131.03629:6256 144.04494:3709 159.03181:6042 161.22861:3815 172.03938:5006 173.04732:6980 178.70012:3373 186.05498:7831 194.53888:3235 219.64648:4080 227.21046:8294
14,Unknown,965,2.109213,2.223243,2.258166,321.1459,111590.2188,481999.9063,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,43.83101,321.14587:126644 325.18475:123876,
15,Unknown,966,1.963497,2.226874,2.235712,259.1535,247736.6406,825213.0625,null,[M-H]-,M + 1,isotope of 13,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,85.56844,258.92123:71888 259.15353:290100,
16,Unknown,1002,2.192783,2.310644,2.37253,124.9904,87280.08594,296614.5625,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,6.668003,124.99037:114558 128.03429:52926 129.02957:30021 129.09109:58017,
17,Unknown,1017,2.237957,2.345167,2.566451,101.0597,2001373,13178708,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,109.8807,100.98447:217361 101.02334:228805 101.05968:2135592 102.05494:62536 102.06309:117197 103.39642:26873 105.04473:56735 105.98842:36397 106.03996:1563444,50.32189:2707 50.65944:2793 50.76993:3382 50.82026:3115 51.37343:2692 51.50238:2719 53.15718:2901 53.65595:2687 53.9119:2948 54.21039:2530 54.37302:2682 54.66601:2572 54.88379:2601 55.25671:2824 55.443:3279 55.50499:2531 55.70533:2497 56.5468:3541 57.19104:2660 57.33117:3258 57.57311:3694 57.67708:2878 57.83854:3158 57.99577:2678 58.0532:2767 58.13519:2705 58.3764:2987 59.31909:3171 60.21594:2486 60.41811:2930 60.80986:2973 61.09986:2857 62.18228:3100 62.54293:2725 63.44363:3407 64.12203:2878 66.10764:2634 66.26656:3099 66.93229:2834 67.13995:2805 67.34418:2975 68.10861:2902 68.32585:2992 68.58205:2898 68.87766:3016 69.00465:3064 69.24446:3411 69.63667:3534 69.70755:3274 70.91176:2624 72.31795:2941 74.22643:2792 74.85289:3160 75.31039:3284 76.03257:3817 76.17862:3289 78.87601:2565 78.96223:2698 79.51055:3418 80.40192:3049 80.91919:2550 81.22614:3070 82.40099:2572 83.7317:2615 84.37894:2984 86.5323:2972 90.6853:2905 90.92368:3227 91.37804:2871 92.80075:2427 93.27338:2605 93.47318:2636 94.7344:2892 96.42019:2776 96.48549:2536 97.41637:2840 98.51416:2698 98.59598:3527 99.47511:3148 99.62741:3116 99.87402:2925 100.50326:2946 100.95951:3041 100.96764:2491
18,Unknown,1026,2.272689,2.369317,2.495912,101.0233,353118.4063,2387948,null,[M-H2O-H]-,M + 0,adduct linked to 28_[M+FA-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,14.36035,100.98453:191109 101.02331:423257 101.0597:1389372 102.01869:33127 102.05496:114932 102.06302:103018 102.96429:40099 105.20603:32813,52.53811:3940 54.24753:2997 63.38036:3562 66.75681:3692 86.87558:3366 89.07752:3182 100.92555:3428
19,Unknown,1026,2.094309,2.369317,2.726377,151.0228,2730638.25,15404333,null,[M+K-2H]-,M + 0,adduct linked to 21_[M+Cl]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,345.2936,151.02278:2599747 151.03119:334618 151.03912:53755 152.026:119074 152.03455:72809 154.08638:74330 154.94652:402144 156.01175:3950437,52.13557:3258 68.9082:3627 71.85352:3092 74.02747:3615 78.01807:4041 81.95198:41019 81.96036:5562 95.70257:3487 97.38711:3373 100.95053:5441 102.53832:3075
20,Unknown,1026,2.233466,2.369317,2.51612,469.9411,59968.6875,211300.4375,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,21.01674,469.93964:72688 473.28387:47159,
21,2-Hydroxy-4-(methylthio)butyric_acid,1027,2.249185,2.37253,2.70154,149.0269,62554468,355383712,null,[M+Cl]-,M + 0,adduct linked to 19_[M+K-2H]-,2.69,149.02724,null,null,null,null,annotated by user-defined text library,TRUE,TRUE,FALSE,99.9,null,null,null,99.8,3859.811,148.55745:69816 148.95178:895016 148.99445:85744 149.0269:66807080 149.06087:84377 149.12242:36922 149.49855:75394 150.0264:484196 150.03021:3763824 150.06607:48385 151.02274:2813842 151.03096:409116 152.02611:146978 152.03452:75923 153.0218:42214,66.93494:3293 68.99451:19556 70.60891:3303 71.36946:3214 78.9579:9212 79.87365:3643 79.95615:562611 82.95987:3999 89.24525:3557 90.43364:3188 94.60151:3366 98.9546:62650 100.78487:3699 121.51062:3263 148.69012:3976 148.95174:6339
22,Unknown,1027,2.268197,2.37253,2.611986,150.0302,3917258.25,22062498,null,[M+Cl]-,M + 1,isotope of 21,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,168.5624,150.0264:484196 150.03021:3763824 150.06607:48385 151.02274:2813842 151.03096:409116 152.02611:146978 152.03452:75923 153.0218:42214 154.0864:79668 154.94658:370779,52.10794:3259 60.97408:4779 63.96134:4366 65.01321:4062 67.02909:4400 72.99178:6139 73.30746:3896 73.99527:3707 79.95618:14035 80.9556:6088 97.95135:3305 100.86911:3464 109.50766:3639 111.25771:3315
23,Unknown,1027,2.196312,2.37253,2.480193,152.026,141723.6406,710144.1875,null,[M+K-2H]-,M + 1,isotope of 19,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,11.16959,152.02611:146978 152.03452:75923 153.0218:42214 154.0864:79668 154.94658:370779 156.01167:3662880 156.91994:35191 157.01488:231195,
24,Unknown,1027,2.242447,2.37253,2.502647,307.0489,75511.82031,227085.5625,null,[M-H2O-H]-,M + 0,adduct linked to 26_[M-C6H8O6-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,21.0619,307.04889:126358 310.9024:74719 311.16885:138775,
25,Unknown,1027,2.244693,2.37253,2.504893,341.0195,92889.17969,291711.8438,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,32.52579,341.01953:146215,
26,Unknown,1029,2.315136,2.375955,2.444425,149.0599,78355.26563,358292.7813,null,[M-C6H8O6-H]-,M + 0,adduct linked to 24_[M-H2O-H]-; similar chromatogram in higher mz_25; similar chromatogram in higher mz_20,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,12.11696,148.95184:760244 148.99278:65824 149.02696:64830844 149.05988:69084 149.49864:106871 150.02652:445172 150.03029:3650537 150.0663:55488 150.94743:42836 151.0228:2651632 151.03104:332441 151.03397:58869 151.03929:56102 152.02635:177349 152.03464:67013,
27,Unknown,1030,2.230247,2.379525,2.444425,149.4979,65378.41406,199703.8594,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,25.46063,149.02689:64738232 149.06201:76415 149.49792:68457 150.02643:533898 150.0302:3534085 150.06621:56031 151.02272:2700316 151.0311:394201 151.03908:73467 152.02618:145963 152.03456:47993 153.02734:40477 154.08653:120851,
28,Unknown,1030,2.290816,2.379525,2.473456,165.022,197549.4531,1537301.625,null,[M+FA-H]-,M + 0,adduct linked to 18_[M-H2O-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,10.82171,165.01851:46346 165.022:196535 165.02959:42402 166.05362:787572 168.04912:37123 168.98889:56658 169.0975:35349,
29,Unknown,1032,2.246939,2.38295,2.444425,148.5577,74321.67969,226883.6563,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,28.15843,148.55774:100357 148.95178:1038914 148.99187:49660 149.0269:62800816 149.06056:115130 149.49854:73940 150.00073:33984 150.02638:493116 150.03023:3513621 151.02274:2791362 151.03101:422408 151.03391:48197 151.03922:47214 152.02629:180060 152.03442:85575,
30,Unknown,1043,2.213804,2.406881,2.502647,279.0482,171475.9688,959071.0625,null,[M-H2O-H]-,M + 0,adduct linked to 31_[M-C6H8O6-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,67.10825,279.04803:196887 281.24875:98955 283.26453:1522456 283.63678:31526,
31,Unknown,1048,2.297009,2.418369,2.608713,121.0285,824316.875,6202846,null,[M-C6H8O6-H]-,M + 0,adduct linked to 30_[M-H2O-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,21.96097,121.02849:912015 121.05106:107420 122.02363:30711 122.03198:62594 122.03513:41435 122.96649:48357 123.05531:151988 123.90108:49097 124.05064:55298 125.03479:47602,72.12195:3514 82.50377:3385 86.96413:3334 91.0177:3482 93.03355:17220 97.62626:3524 108.02065:4772
32,Unknown,1058,2.253676,2.440802,2.644317,316.1519,162096.2656,931353.4375,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,46.38027,316.15189:170987 317.15585:33549,
33,Unknown,1072,2.375955,2.47121,2.525101,185.0564,43987.27734,139798.6719,null,[M-H]-,M + 0,adduct linked to 36_[M+FA-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,5.620587,185.05595:39685 187.06082:39867 187.09695:28415 188.09286:31186 188.93921:27211 189.07671:30279,
34,Unknown,1074,2.355365,2.475702,2.574157,197.0565,33235.91406,95797.54688,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,9.831122,196.90315:35147 197.05646:51522 198.07828:21087 199.00665:37083 199.16995:84966,
35,Unknown,1074,2.351936,2.475702,2.709279,202.0718,419538.7813,2140483.25,null,[M-H]-,M + 0,similar chromatogram in higher mz_36,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,47.99943,202.07178:435235 203.07532:36612 205.03566:50130 205.15944:153840 206.04622:25974 206.16283:43876,55.01775:5596 56.93674:3167 63.221:3466 67.01773:4661 74.02358:12846 75.26698:3603 99.41461:3318 99.9248:4898 106.58526:3868 117.84894:3776
36,Unknown,1074,2.321388,2.475702,2.549764,231.0446,56270.97266,223657.3281,null,[M+FA-H]-,M + 0,adduct linked to 33_[M-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,19.7565,231.0446:76975 232.9245:105665 234.93208:28020 235.12166:52999 235.9536:159918,
37,Unknown,1078,2.297009,2.484683,2.549764,297.0473,178431.0156,1214068.875,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,61.47948,297.04733:224848 297.15335:64630 298.05081:29025 298.9147:30981,
38,Unknown,1111,2.52061,2.56196,2.675044,213.0553,56621.07813,140278.9063,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,19.85612,213.05533:60337 213.07825:3952710 214.07063:1614910 214.08029:133762 215.07397:175867 215.35168:21691,
39,Unknown,1113,2.531839,2.566451,2.658677,172.9573,1303694.25,8501998,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,11.90873,172.95734:1274672 173.11784:23628 173.957:98551 174.9543:91015 176.89482:24915 177.09152:27233,
40,Unknown,1123,2.489175,2.589491,2.695959,81.93428,30548.80469,91863.78125,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,11.32047,81.93428:44339 82.02869:58631 82.03983:171034 83.02393:534975 83.53096:24948 84.00802:82728 85.02837:130131 85.99836:27857 86.02362:139632,
41,Unknown,1127,2.458514,2.598118,2.741266,222.0349,41750.64844,147701.4063,null,[M+Cl]-,M + 1,isotope of 44,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,14.08551,222.03488:45547 223.02144:87491 223.02689:62843 226.05417:246059 226.18124:45516,
42,Unknown,1128,2.418369,2.601751,2.805976,79.93843,280930.625,1496747.125,null,[M-H]-,M + 0,similar chromatogram in higher mz_44; found in higher mz's MsMs_44,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,97.75491,79.58478:32498 79.93843:316246 80.01061:83943 80.96402:104287 81.04463:48294 81.93424:47968 82.02866:76260 82.03987:151057 83.02393:458005 84.00791:97581,
43,Unknown,1128,2.451544,2.601751,2.744642,125.042,107013.0547,510369.1875,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,7.426964,125.0421:118971 127.05038:37940 129.09117:37942 130.03996:53998,
44,Unknown,1128,2.430212,2.601751,2.838108,221.031,626727.75,3363980,null,[M+Cl]-,M + 0,adduct linked to 45_[M+K-2H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,23.73399,221.03098:725653 222.03442:67543 223.0213:78777,56.61079:3827 61.71903:3872 65.5184:3427 73.46407:3570 79.05347:3554 79.93842:121444 92.40785:3607 96.15923:4183 107.75396:3504 109.40556:3896 127.34586:3343 152.80058:3559 216.05029:3490 218.39459:13019
45,Unknown,1132,2.433765,2.611986,2.808222,223.0216,78103.25781,385211.625,null,[M+K-2H]-,M + 0,adduct linked to 44_[M+Cl]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,28.11655,223.02145:76955 223.02679:66948 226.05417:233733 227.20148:83663,
46,Unknown,1135,2.403183,2.618203,2.753469,120.0195,1498227.875,8167418.5,null,[M-H]-,M + 1,isotope of 47,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,47.46969,120.01575:332205 120.01949:1302298 120.05564:194658 121.00945:71581 121.01195:1256552 121.02046:103701 121.02274:41891 121.02849:158688 121.0397:58803 121.05092:116519 122.01545:45506 122.03495:87238 122.89473:30925 123.05545:136584 124.05067:81168,52.80858:3677 53.56365:3496 57.49263:3571 62.63309:3684 63.66605:3687 65.01337:3706 98.14836:3808 115.04524:4118 119.04784:6270 120.05567:4652
47,Unknown,1136,2.315136,2.621819,2.995531,119.0161,29061874,165253472,null,[M-H]-,M + 0,similar chromatogram in higher mz_48,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,2634.916,118.68138:43732 118.92574:76559 118.9917:49518 119.01614:31150456 119.03956:41082 119.06038:46926 119.3525:52367 120.01574:299009 120.01948:1359440 120.02214:62791 120.05569:249597 121.01196:1472009 121.02047:148464 121.02839:92820 121.05093:119510 122.01543:44186 122.03501:71722 122.09525:31503 122.96648:42208 123.05541:157720 124.00057:34276,57.71868:3109 62.4992:3481 75.74532:3411 95.95113:5583 98.1011:4315 99.92455:5634 101.54086:3552 101.92303:79568 101.92873:20709 102.92215:45225 109.50314:3660 113.6692:3413 118.84818:3376 118.91705:13610
48,Unknown,1136,2.418369,2.621819,2.767641,121.012,1315137.125,7250348,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,44.84705,121.01196:1472009 121.02047:148464 121.02839:92820 121.05093:119510 122.01543:44186 122.03501:71722 122.09525:31503 122.96648:42208 123.05541:157720 124.00057:34276 124.02602:41453 124.05069:96257 125.03466:104519 125.04206:121361,65.22043:3310 72.86747:3323 80.98401:3252 93.03339:13958 105.60621:3448 108.02062:5411 114.70245:3875
49,Unknown,1150,2.559714,2.651832,2.774377,112.0393,165955.2969,1074354.25,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,18.34031,111.57538:30690 112.03927:214494 112.98454:62539 112.99821:42567 113.03449:57668 114.93299:103902 114.93517:633559 115.00259:59240 115.07536:216098 115.53503:36736 116.09975:37686 116.92749:2384003 116.93338:312206 117.01841:65158,
50,Unknown,1150,2.559714,2.651832,2.767641,129.0547,121737.9219,794421,null,[M-C6H10O4-H]-,M + 0,adduct linked to 56_[M+Cl]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,10.64915,129.05467:171940 129.09093:40603 130.0403:54257 132.05576:80672 132.28642:38128 134.03499:45511,
51,Unknown,1150,2.608713,2.651832,2.751223,228.0488,57506.10938,237948.9063,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,18.10643,228.0488:106488 228.07001:59766 228.98462:38637 229.04454:63407 232.92432:56191,
52,Unknown,1150,2.621819,2.651832,2.741266,311.1692,145619,938193.5,null,[M+K-2H]-,M + 0,adduct linked to 69_[M-H2O-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,4.346021,311.04291:39873 311.12332:104730 311.16879:203562 313.93137:78322,
53,Unknown,1154,2.462068,2.658677,2.850306,100.0756,458054.1875,2502004.75,null,[M+Cl]-,M + 0,adduct linked to 54_[M+Br]-; similar chromatogram in higher mz_66; similar chromatogram in higher mz_67; similar chromatogram in higher mz_63; similar chromatogram in higher mz_65,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,40.39838,99.92463:31835 100.03931:81851 100.07565:474077 100.98448:181743 101.02332:55915 101.05965:130284 101.07896:45380 101.32244:33449 102.05493:102666 105.04461:190493,58.02871:3638 79.95617:3970 89.94991:3726 97.04704:4306 99.83461:3277 99.92454:16760
54,Unknown,1154,2.509383,2.658677,2.753469,144.0329,65381.72266,293672.7188,null,[M+Br]-,M + 0,adduct linked to 53_[M+Cl]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,21.28776,143.61955:54061 144.03415:80675 144.06569:58748216 144.09863:59123 144.51376:62064 145.05115:213483 145.06264:205537 145.06909:3715207 146.02385:63145 146.06955:274420 146.96536:49083 147.06662:98861 148.05075:95231 148.95174:896720 149.02689:250452,
55,Butyrylglycine,1154,2.338369,2.658677,3.023533,144.0657,50665336,275259264,null,[M-H]-,M + 0,adduct linked to 64_[2M-H]-,2.92,144.06607,null,null,null,null,annotated by user-defined text library,TRUE,TRUE,FALSE,99.9,null,null,null,99.8,3730.389,143.61955:54061 144.03415:80675 144.06569:58748216 144.09863:59123 144.51376:62064 145.05115:213483 145.06264:205537 145.06909:3715207 146.02385:63145 146.06955:274420 146.96536:49083 147.06662:98861 148.05075:95231 148.95174:896720 149.02689:250452 149.04616:44696,69.63339:3755 74.02357:22932 78.75924:4777 84.04572:3475 109.89709:3637 110.45616:3170
56,Unknown,1154,2.509383,2.658677,2.819449,311.123,87158.10156,376352.2813,null,[M+Cl]-,M + 0,adduct linked to 50_[M-C6H10O4-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,29.4012,311.12302:118347 311.16919:175643 313.9313:109291,
57,Unknown,1158,2.557468,2.667169,2.709279,74.02356,1343198,6772572.5,null,[M-H]-,M + 0,found in higher mz's MsMs_65; found in higher mz's MsMs_55,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,131.7877,74.02356:1587700 75.00757:168206 76.96886:1703744 77.96841:124296 78.96565:105623,50.43529:3154 53.93872:3585 58.95764:4082 69.1049:2981 74.02356:123178
58,Unknown,1158,2.593174,2.667169,2.751223,135.9442,1310478.75,11430575,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,13.39958,135.94417:1338772 136.05075:69381 137.02344:84786 137.03477:78407 137.93961:520362 138.01871:118612 139.93712:68270,52.33906:3160 53.03268:3303 63.96952:3667 75.45:3063 76.00897:3784 81.43427:3326 97.79542:3842 109.9409:276746 120.04765:3906 127.54145:3154
59,Unknown,1158,2.462068,2.667169,2.870284,145.069,3303715,17822052,null,[M-H]-,M + 1,isotope of 55,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,79.10617,145.05099:60608 145.06261:159799 145.06903:3848156 146.06964:279307 146.07179:55046 146.07278:79381 146.96523:62974 148.11246:52380 148.95168:924858 148.99988:56344 149.02692:244494 149.62286:35390 150.0666:80319,51.2733:3434 52.89725:3402 54.48945:3405 59.78181:2916 64.43548:3034 72.77699:4129 74.0235:21124 75.02699:6124 76.75693:3505 82.61974:3500 105.66171:3178
60,Unknown,1158,2.574157,2.667169,2.761054,146.0696,296686.3125,1601925.375,null,[M-H]-,M + 2,isotope of 55,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,12.18209,146.06964:279307 146.07179:55046 146.07278:79381 146.96523:62974 148.11246:52380 148.95168:924858 148.99988:56344 149.02692:244494 149.62286:35390 150.0666:80319 150.94743:55553,
