PeakID,Title,Scans,RT left(min),RT (min),RT right (min),Precursor m/z,Height,Area,Model masses,Adduct,Isotope,Comment,Reference RT,Reference m/z,Formula,Ontology,InChIKey,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,RT similarity,Dot product,Reverse dot product,Fragment presence %,Total score,S/N,MS1 isotopes,MSMS spectrum
10,Unknown,922,1.976594,2.094884,2.253131,201.1127,539342.1875,3881921.5,null,[M+Na-2H]-,M + 0,adduct linked to 6_[M+Cl]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,35.06426,200.9626:169045 201.07639:86549 201.11284:614578 202.94261:48960 202.95972:64537 205.08665:61697 205.15961:309676,55.01767:8691 57.03336:59140 59.03184:3393 65.56695:3264 72.75973:4232 73.02827:5032 80.96398:31881 83.01266:102247 95.04901:6944 97.06457:5260 100.18689:3523 101.02325:218436 111.0443:5726 111.08028:4618 117.09096:6351 125.06031:3469 201.11261:10710
11,Unknown,922,1.999806,2.094884,2.308531,284.0056,107939.5234,666395.3125,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,23.73569,283.63739:48528 284.00565:136996 284.26788:282846 287.1192:2585388 288.1225:500719,
12,Unknown,922,1.885053,2.094884,2.275512,442.156,150373.7656,1336961.5,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,3007.475,442.15604:149193 443.15979:70992 443.991:46466,
13,Unknown,928,1.996437,2.111257,2.246142,171.0114,144752.2344,1143905.5,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,11.39023,171.01143:171338 171.06676:44761 171.13828:100051 172.95724:861656 173.08138:65510 173.95688:78471 174.95415:64684 175.09685:498620,
14,Unknown,932,2.024431,2.119607,2.2049,99.00763,676607.1875,5818528.5,null,[M-H]-,M + 0,found in higher mz's MsMs_19,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,7.706882,99.00763:674666 99.01882:69037 99.05524:52180 100.00289:42246 100.03927:73360 100.98441:119911 101.02329:995496 101.0345:52437 101.05972:119735 102.02682:39844 102.05491:93659 103.039:73904,
15,Unknown,933,1.965219,2.123184,2.366985,213.113,297435.25,2785220.75,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,73.75559,212.8756:39167 213.07816:4291436 213.11299:376271 214.07054:1783518 214.0813:144508 214.10834:71769 214.11604:36968 214.36172:38783 215.07397:162434 215.09206:467795 216.09549:53533 217.07146:462502 217.10759:80878 217.7317:36489,
16,Unknown,933,1.976594,2.123184,2.272021,221.2491,49929.80078,128964.5625,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,10.32701,221.18532:78624 221.24911:349509 226.05406:211782,
17,Unknown,933,1.842261,2.123184,2.507881,288.1226,693444.375,6927988.5,null,[M-H]-,M + 1,isotope of 20,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,188.4061,288.1228:774448 289.09833:61520,
18,Unknown,937,1.935002,2.129947,2.318347,214.1164,33430.97656,142129.8906,null,[M-H]-,M + 1,isotope of 15,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,8.347912,214.07047:1469786 214.08105:221416 214.10828:44041 214.11639:57894 215.07405:165497 215.09219:365547 217.07138:418168 217.10785:111318,
19,Unknown,937,2.007575,2.129947,2.264262,221.1312,59298.14844,164209.5313,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,9.674132,221.12541:43695 221.13116:415087 221.18539:117007 223.18167:50391 226.05402:222869,55.01772:9065 62.90305:3261 64.60951:3048 72.47552:3680 75.35505:3234 80.49554:3110 82.29977:3052 83.05834:3825 85.68916:3330 89.72868:3110 99.00758:60962 102.46025:3333 116.77251:3693 149.86258:3828 165.05275:3485 218.425:43744 221.10368:3683
20,Unknown,937,1.782203,2.129947,2.565352,287.1192,3732799.75,36870652,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,1022.319,286.7807:44507 287.07755:170391 287.11917:4243478 288.12259:659668,52.08376:4208 58.08832:3231 60.27233:3585 60.7692:3263 61.4911:3518 61.97356:2998 64.63871:3535 74.02493:3416 78.91793:4079 87.18516:3874 98.94798:3632 116.04945:135726 128.04958:27662 129.0914:3763 130.06519:112418 139.47702:3707 142.06526:40928 143.9286:3392 146.0602:25877 156.04453:10786 157.05243:369173 158.06058:22532 165.32291:3862 172.03952:4791 173.79993:4038 177.0209:3971 180.64293:3288 216.92361:5118 216.93651:5111 216.94757:46445 216.96292:13717 216.97383:6583
21,Unknown,937,1.894925,2.129947,2.398741,332.1129,133113.1719,945224.8125,null,[2M+FA-H]-,M + 1,isotope of 23,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,30.15978,332.11295:163073 333.12482:49355 336.32761:108247,
22,Unknown,937,1.874717,2.129947,2.440857,350.115,194399.2969,1905942.875,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,50.04728,350.11499:183199,
23,Unknown,941,1.999806,2.137667,2.475807,331.1089,597203.5,5777707,null,[2M+FA-H]-,M + 0,adduct linked to 31_[M+FA-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,136.1649,331.10895:757435 332.1124:165780,65.56759:3291 66.53204:3451 69.55415:3230 79.41177:3547 82.25288:3298 87.00021:3548 99.99644:3209 104.54148:3797 107.63671:3241 113.64161:3259 114.94652:4076 116.04943:483262 117.21507:3740 125.44725:3510 130.06509:14013 136.21643:3575 138.78468:3617 141.26247:3628 142.06509:4703 216.2641:10666 216.2756:36545 216.29153:26668 216.30289:7298 216.3143:4478 218.55943:8187 218.56905:11322 218.5784:8326 218.58812:7076 228.86835:3894 257.108:6308 270.07999:6602
24,Unknown,941,1.924792,2.137667,2.169336,359.1041,84118.82813,379674.5313,null,[M+K-2H]-,M + 0,adduct linked to 25_[M-C6H10O5-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,19.2257,359.10406:103050,
25,Unknown,945,2.020972,2.145405,2.312139,159.0654,398362.6875,3037703.25,null,[M-C6H10O5-H]-,M + 0,adduct linked to 24_[M+K-2H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,11.44505,159.06541:444618 159.10182:48450 160.062:43948 160.46806:40598 162.05521:170378 162.06667:55392 162.94995:39376 163.06168:43138 163.07568:1909901 164.03441:125895,50.20311:3691 50.62609:3873 55.0177:21738 57.03334:6003 65.01331:12721 66.31567:3378 69.4714:3183 71.01268:9826 71.049:8080 74.17389:3355 77.67747:3545 79.04261:3935 85.02825:7668 91.02878:3575 93.05274:12460 99.00761:184122 101.88992:3230 106.03997:4972 113.09579:4353 115.07534:6358 132.05576:5590 135.47844:3794 158.89229:7869 159.10153:4448
26,Unknown,945,2.076887,2.145405,2.249565,231.0872,672241.25,4938747,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,85.88714,231.0872:711202 232.92461:49021 233.10301:235251 234.04037:119895 235.95357:126638,55.01775:7588 57.03336:7977 58.99677:3506 59.91568:3078 69.25771:3159 69.74135:3292 75.87962:2990 76.10279:3368 83.0127:9722 86.9694:3806 94.12859:3359 99.00762:27679 101.0232:41521 117.1684:3539 138.81358:3285 157.70946:4021 174.56866:3459 175.50909:3501 193.74715:3598 217.20093:5980
27,Unknown,949,2.051789,2.153842,2.272021,101.0233,1407174.25,12220758,null,[M-H2O-H]-,M + 0,adduct linked to 29_[M+FA-H]-; found in higher mz's MsMs_26,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,9.296311,100.9844:151641 101.02327:1589615 101.03463:45557 101.05961:148738 102.02663:102015 102.05489:112825 102.78884:40577 103.03887:63408 105.04469:68387 105.98843:71157,53.52799:3330 53.90081:3394 57.03334:40367 58.02855:3412 66.49673:3085 83.01253:4693 83.79225:3588 99.66821:3197 100.92464:4450 101.01702:3510 101.02326:61450 101.05958:30038
28,Unknown,949,1.999806,2.153842,2.212642,162.0553,124903.6016,713392.5625,null,[M+Cl]-,M + 0,adduct linked to 40_[M+K-2H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,15.8082,162.05513:120178 163.06184:66523 163.07567:1586059 164.0345:153707 164.07909:116450 165.01851:62240 165.04012:381370 165.07751:63559 166.0536:592796,
29,Unknown,949,1.993067,2.153842,2.363787,165.04,327903.375,2661102,null,[M+FA-H]-,M + 0,adduct linked to 27_[M-H2O-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,15.20559,165.01851:62240 165.04012:381370 165.07751:63559 166.0536:592796 169.08659:48858,
30,Unknown,949,1.983352,2.153842,2.363787,183.0541,101568.8047,657044.125,null,[M+K-2H]-,M + 2,isotope of 34,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,9.081072,183.05363:45665 183.05721:72706 184.00659:49839 186.05574:50681 187.13333:56091,
31,Unknown,949,1.874717,2.153842,2.469515,188.0711,514577.9688,4456930.5,null,[M+FA-H]-,M + 0,adduct linked to 23_[2M+FA-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,34.72611,188.07112:652155 189.07451:51695 191.07092:558285 192.0739:59480,54.96219:3101 56.89844:3481 61.03324:3223 63.6484:3756 66.2797:3266 73.02827:7419 80.94166:4044 102.05486:28063 113.65156:3759 117.57932:3819 123.39934:3665 128.04958:9323 130.06511:83334 136.92018:3529 141.38408:3228 141.47801:3404 144.04451:53527 146.06015:219184 159.39563:4241 172.039:5559
32,Unknown,949,1.947036,2.153842,2.246142,203.0922,174949.5313,1073218,null,[M+Hac-H]-,M + 0,adduct linked to 34_[M+K-2H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,9.219657,203.09222:182480 205.15947:352987,
33,Unknown,953,1.754283,2.16158,2.610135,135.0078,20555310,186450272,null,[M-H2O-H]-,M + 0,adduct linked to 39_[M-H]-; found in higher mz's MsMs_34; found in higher mz's MsMs_39,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,571.115,135.00775:22261534 135.04396:49345 135.41461:50659 135.94402:270787 136.01111:1723140 137.01193:107984 137.02344:2509211 137.03458:81522 137.93959:77516 138.01871:102032 138.02692:253190 138.02954:58778,57.66206:3918 57.90829:3264 65.00203:47606 65.61172:4012 67.01771:8487 68.22547:3290 75.0074:4325 77.78738:3869 87.35462:3093 91.01774:521366 93.0332:4153 96.43599:3469 96.9437:3759 101.65546:3389 107.01274:5229 134.86441:4292 134.89357:16599 135.00766:17021 135.04387:5695
34,Ethyl Dihydroxybenzoate,953,1.754283,2.16158,2.593562,181.05,17233356,155089712,null,[M+K-2H]-,M + 0,adduct linked to 32_[M+Hac-H]-,2.08,181.05008,null,null,null,null,annotated by user-defined text library,TRUE,TRUE,FALSE,100,null,null,null,100,1947.907,181.04997:19082424 181.68201:58418 182.05331:1748721 183.05385:100897 184.00681:65070 184.78629:42386,63.02267:3581 65.00206:35075 74.99259:4105 81.30674:3781 91.01775:2115559 92.77509:4168 94.22289:3683 94.22717:3841 107.01259:10418 121.73272:3891 135.00772:905438 153.01842:385926 153.02429:7168 153.02885:5222
35,Unknown,953,2.007575,2.16158,2.290283,271.088,128593.3047,710094.1875,null,[M+Na-2H]-,M + 0,adduct linked to 43_[M+K-2H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,31.62918,271.03079:276808 271.08798:117972 272.02255:164109 272.09103:50567 272.88379:69250 273.10406:393106 274.10748:80085 275.11368:113256,
36,Unknown,953,2.123184,2.16158,2.366985,289.126,52525.12891,266260.3125,null,[M-H]-,M + 2,isotope of 20,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,15.04577,289.12604:106919 293.17648:75777,
37,Unknown,957,1.993067,2.169336,2.41717,91.01778,1126780,11380707,null,[M-H]-,M + 0,found in higher mz's MsMs_34; found in higher mz's MsMs_39; found in higher mz's MsMs_33,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,12.59429,91.01778:1444865 91.02096:108355 91.029:260586 91.13293:40543 92.02119:54932 92.02428:127000 93.03342:679087 93.97176:51449 94.03668:48838 94.97945:23592272 95.02393:76394 95.97903:1269100 96.0079:42971,50.00237:60911 51.57653:3276 53.16015:3732 58.486:3415 59.96605:10707 61.87021:3393 64.00542:3950 64.01785:8589 65.0021:4591 74.59705:3444 74.98958:101212 75.42213:2916 75.96107:4922 79.99274:3356 90.93235:4767 90.97012:8352 91.01792:8219 91.02091:21446 91.02898:134125
38,Unknown,957,1.803678,2.169336,2.499429,136.0111,1558383.875,13645746,null,[M-H2O-H]-,M + 1,isotope of 33,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,40.46983,135.94409:215773 136.01111:1905622 136.05066:117973 137.01195:165364 137.0146:52805 137.02344:2444074 137.03487:56517 137.05998:56040 137.93956:73560 138.01868:154668 138.02684:189502 138.06618:76801 140.93382:38056 140.96773:240919 140.98473:50882 141.00043:90535,
39,Unknown,957,1.842261,2.169336,2.54916,153.0184,886976.1875,7379801,null,[M-H]-,M + 0,adduct linked to 33_[M-H2O-H]-; found in higher mz's MsMs_34,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,84.56965,152.9548:51083 153.01508:72181 153.01845:1120408 154.02179:104934 154.05824:45694 154.08644:74398 154.94641:320024 156.01164:4157994 156.66545:44219 157.0116:54866 157.01474:223348 157.05092:82846 157.08635:82163 157.12265:296962 158.00743:202179,50.3354:3571 55.92459:3060 56.71225:2890 56.95968:3619 61.00976:4161 61.23829:3170 61.59095:3612 62.26695:3386 65.0021:6368 65.19324:3534 66.1511:3600 70.61523:3819 71.7561:3935 78.63977:5848 91.01774:467554 96.95901:4719 109.02824:9890 111.65417:3556 115.7452:3801 124.09074:3859 134.53445:3948 135.00774:191013 135.74683:3468 151.57915:3259
40,Unknown,957,2.101095,2.169336,2.308531,164.0345,117754.4141,859191.25,null,[M+K-2H]-,M + 0,adduct linked to 28_[M+Cl]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,6.612239,164.03445:184220 164.07893:124253 165.04025:329507 165.07751:53915 166.0536:638822 166.95682:56304 167.03728:49227,
41,Unknown,957,1.823961,2.169336,2.484267,182.0533,1649622.5,14504196,null,[M+K-2H]-,M + 1,isotope of 34,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,205.7461,182.05333:1956281 183.05408:96398,
42,Unknown,957,1.857446,2.169336,2.392449,191.0708,517755.2188,4585229,null,[M+K-2H]-,M + 0,adduct linked to 44_[M+Na-2H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,25.64269,191.07082:650124 192.07423:111159 194.90541:459870 194.93933:119208 195.02928:57214 195.90549:89339,51.04597:3151 54.47291:2910 54.8234:3670 55.01769:19320 56.69889:3385 63.08592:3267 63.16857:3255 65.71433:3340 66.94227:3243 78.71224:3183 83.71973:3328 91.05415:113867 99.00756:30187 115.6739:3366 124.09478:4023 124.86111:3720 129.06998:19587 135.04404:6928 144.21257:3595 145.06502:10142 147.0806:137565 173.06003:9865
43,Unknown,957,2.076887,2.169336,2.347901,287.0775,190958.0938,1253818,null,[M+K-2H]-,M + 0,adduct linked to 35_[M+Na-2H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,46.54427,287.07755:237488 287.11923:3377108 288.11511:61131 288.12277:599046 289.12558:44184,
44,Unknown,961,2.059526,2.17709,2.530558,175.0969,4686676,33306004,null,[M+Na-2H]-,M + 0,adduct linked to 42_[M+K-2H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,199.3844,174.95413:55117 175.09689:5671248 176.10028:516548,55.01768:39573 57.86827:3208 58.84063:3828 65.01342:4084 71.01259:4252 71.60255:3113 74.15813:3452 76.9689:5218 83.01264:243312 83.7641:2966 84.30544:2942 88.80228:3299 94.29756:3544 101.02345:7872 124.068:4513 125.5474:3385 129.05475:10139 131.48796:3729 135.0475:9728 156.94348:37540 156.95053:7583
45,Unknown,961,1.93856,2.17709,2.454144,176.1003,407665.9375,2612018,null,[M+Na-2H]-,M + 1,isotope of 44,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,28.68537,176.10028:516548 181.04999:19087638,
46,Unknown,961,2.091455,2.17709,2.398741,192.0742,66796.57813,383168.9063,null,[M+K-2H]-,M + 1,isotope of 42,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,9.264101,192.0742:94609 194.90538:518623 194.93924:109053,
47,Unknown,961,1.965219,2.17709,2.272021,234.0402,89829.1875,625928.375,null,[M+K-2H]-,M + 0,adduct linked to 51_[M+Cl]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,24.60608,234.04024:98786 235.95351:189387 237.1245:198767,
48,Unknown,965,2.119607,2.186303,2.398741,275.1135,126029.4453,768432,null,[M-H2O-H]-,M + 2,isotope of 56,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,33.29325,275.11346:201806 280.01602:50549,
49,Unknown,969,1.996437,2.194009,2.492686,245.1085,96942.98438,900313.875,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,21.23163,245.10841:95551 247.11893:82187 247.95891:48743 248.97334:25290454 249.97011:187110 249.97675:463276,
50,Indole 3 Pyruvic Acid,975,1.861074,2.2049,2.389007,202.0506,143393.3125,1618239.375,null,[M+FA-H]-,M + 0,adduct linked to 52_[M-H2O-H]-,2.375,202.05042,null,null,null,null,annotated by user-defined text library,TRUE,TRUE,FALSE,100,null,null,null,100,41.46597,202.05055:175942 202.07323:63985 203.09248:49852 205.15948:268346 206.16287:71148,
51,Unknown,975,1.924792,2.2049,2.499429,232.065,75492.27344,352876.3438,null,[M+Cl]-,M + 0,adduct linked to 47_[M+K-2H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,10.07597,232.06485:97566 232.9249:93345 233.10326:74937 234.0406:57483 235.12155:56930 235.95343:141767,
52,Unknown,979,2.091455,2.212642,2.363787,138.0186,247171.8125,2589471.25,null,[M-H2O-H]-,M + 0,adduct linked to 50_[M+FA-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,11.21581,137.93956:124008 138.01886:290268 138.0269:115980 140.96754:182154 141.00058:97404,
53,Unknown,982,2.076887,2.218206,2.331766,73.02829,782908.1875,6071287,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,18.88539,73.02829:746506 74.02357:81976 75.00757:474712 76.96883:1555253 76.98682:68547 77.96852:115717,56.51118:4069 72.99198:6792 73.02827:205126
54,Unknown,982,2.101095,2.218206,2.590008,115.0754,14316760,100492944,null,[M-C6H8O6-H]-,M + 0,adduct linked to 56_[M-H2O-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,564.155,114.93304:56588 114.93512:375371 115.02897:52625 115.03895:106238 115.07537:15452828 116.07875:890315 116.92747:1375189 116.93347:156529 117.07954:51760 117.9276:137960 118.04008:91312 118.91704:66320 120.05578:96344,59.01257:4665 64.24632:3443 64.42641:3474 65.11113:3265 68.99686:5680 71.01254:5062 71.049:5889 72.00434:3279 83.01263:8348 97.93013:21744 104.18128:3712 113.37918:4343 114.93549:114096 115.02914:5241 115.07524:89116
55,Unknown,982,2.035593,2.218206,2.360424,116.0788,915999.9375,5846114.5,null,[M-C6H8O6-H]-,M + 1,isotope of 54,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,40.35437,116.07875:890315 116.92747:1375189 116.93347:156529 117.07954:51760 117.9276:137960 118.04008:91312 118.91704:66320 120.05578:96344 121.02849:67977 121.05085:63298,
56,Unknown,985,1.996437,2.224527,2.716465,273.1037,976196.625,11317470,null,[M-H2O-H]-,M + 0,adduct linked to 54_[M-C6H8O6-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,221.8147,272.88354:86292 273.10367:960955 274.10715:261061 275.11316:53732 277.1441:40410,50.17435:3450 63.53961:3189 72.3362:3423 72.65248:3402 73.21426:3856 80.964:14812 81.66798:3719 82.95983:9091 99.92477:5595 101.02323:5374 104.91686:3583 111.04166:3763 116.04944:892286 116.92742:107364 129.34996:3709 135.18483:3602 142.96387:3605 144.04459:72266 159.77901:4590 191.03592:3542 218.50682:31721 218.51988:10595 236.86165:4284 245.10852:13421
57,Unknown,985,1.996437,2.224527,2.318347,274.1071,205827.3594,1599182.375,null,[M-H2O-H]-,M + 1,isotope of 56,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,50.95605,274.10715:261061 275.11316:53732 277.1441:40410,
58,Unknown,997,2.212642,2.253131,2.308531,299.0831,51653.46484,194100.0156,null,[M-H2O-H]-,M + 0,adduct linked to 60_[M-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,9.633555,299.0831:112832 300.97952:53958 303.11423:167207,
