PeakID,Title,Scans,RT left(min),RT (min),RT right (min),Precursor m/z,Height,Area,Model masses,Adduct,Isotope,Comment,Reference RT,Reference m/z,Formula,Ontology,InChIKey,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,RT similarity,Dot product,Reverse dot product,Fragment presence %,Total score,S/N,MS1 isotopes,MSMS spectrum
13,Unknown,879,1.969453,2.123086,2.295024,162.9497,103526.2422,612075.5625,null,[M+Na-2H]-,M + 0,adduct linked to 12_[M-H]-; found in higher mz's MsMs_32,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,10.16323,162.89262:43711 162.94962:116430 162.98183:41082 163.07562:2645283 164.07896:260407 165.01822:62553 165.04001:149422 166.05354:541286 166.9568:49538 167.03673:39183,
14,Unknown,879,1.853492,2.123086,2.357842,233.1029,581426.125,4000118.25,null,[2M+FA-H]-,M + 0,adduct linked to 18_[M-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,85.72118,232.92484:65032 232.94031:44901 233.10289:634066 234.10619:84021 235.95366:52596 237.12459:235775,51.54572:3134 54.2406:3352 54.70755:3316 55.01774:5220 55.3769:4355 57.03341:5504 66.61179:3463 69.69193:3217 77.07211:3909 79.72605:3829 81.0128:3539 81.87172:3462 83.01263:150716 85.02829:120641 98.60308:3354 101.02322:35514 109.15148:3466 115.03893:77883 121.9484:3387 125.05983:5524 157.08607:117282 184.31439:3803 226.86751:4259 227.23192:5311 227.24406:4468 232.92461:33022 233.10287:17777 233.1546:19575
15,Unknown,879,1.832607,2.123086,2.432844,270.0266,8041259.5,57328952,null,[M+Cl]-,M + 0,adduct linked to 11_[M+K-2H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,1942.454,270.02658:9270543 271.01758:47499 271.03036:1137164 272.02261:680172 272.0307:82204 273.02594:66178 273.09781:89704,51.51592:3299 52.97755:3507 59.58314:4055 69.33481:4269 80.96392:50890 82.57919:3735 94.31698:3685 95.35356:3460 99.24387:3748 99.61326:3829 115.20227:3864 124.03727:3771 140.96745:696835 216.96803:8909 216.97737:15951 216.98717:15764 216.99637:8167 217.00766:6273 217.019:4727 217.17821:3467 217.24509:4275 217.25647:6299 217.26779:6497 217.27948:25942 217.29573:24580 217.30687:4878 227.95413:3800
16,Unknown,879,1.900948,2.123086,2.383538,271.0304,861999.5,6010702.5,null,[M+Cl]-,M + 1,isotope of 15,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,234.9043,271.01758:47499 271.03036:1137164 272.02261:680172 272.0307:82204 273.02594:66178 273.09781:89704 275.11417:108041,
17,Unknown,879,1.927304,2.123086,2.338276,443.9908,52856.95703,269804.9063,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,11.61869,443.99081:108352,
18,Unknown,883,2.020316,2.13079,2.371076,93.03342,1651262.625,14487223,null,[M-H]-,M + 0,adduct linked to 14_[2M+FA-H]-; found in higher mz's MsMs_22,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,52.96511,93.00822:60660 93.03342:1896433 94.02847:45716 94.0368:148738 94.97942:20331038 95.02391:65974 95.97898:1042750 96.05551:112153 96.95895:42163 96.97625:691105 96.98366:165244 97.0396:62935 98.02355:90029,59.70763:3517 62.66212:3509 65.01328:13015 65.03843:10072 65.99732:8555 66.01672:4177 67.47417:3293 68.87891:3534 69.59269:3413 74.98958:6465 93.00021:12746 93.0082:21484 93.01659:5296 93.03338:653111
19,Unknown,883,1.954406,2.13079,2.248222,94.0368,109666.3594,566807.75,null,[M-H]-,M + 1,isotope of 18,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,4.95696,94.02847:45716 94.0368:148738 94.97942:20331038 95.02391:65974 95.97898:1042750 96.05551:112153 96.95895:42163 96.97625:691105 96.98366:165244 97.0396:62935 98.02355:90029 98.03481:59132 98.55646:45426 99.00758:558030 99.0188:111040,
20,Unknown,883,1.790519,2.13079,2.51912,287.1191,3940907.5,39583672,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,1033.035,287.11914:4013274 288.12259:767336 289.1264:41595 292.00842:45922,54.6355:3627 60.69242:3216 61.69796:3990 66.88232:3616 74.23451:3147 101.01981:4814 101.02322:53142 102.38041:4059 107.79783:3415 116.0494:17886 124.1546:4065 126.99898:3319 130.065:8885 141.43637:3641 142.06538:6861 143.82553:3924 144.0443:4831 146.48624:3670 153.52733:3686 156.04448:6899 157.05241:70892 158.06023:31910 170.06001:10029 201.77896:3735 218.55415:10012 218.56696:33390 259.08752:17406 263.06256:3690 286.26361:3771 287.08282:32848 287.11893:322089
21,Unknown,883,1.897335,2.13079,2.173287,350.1147,129301.3125,665032.0625,null,[M-H]-,M + 0,adduct linked to 30_[M-C6H10O5-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,36.39825,350.11472:126748,
22,Unknown,887,1.891152,2.138494,2.51912,137.0234,6036454,47101884,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,255.4928,137.01176:101200 137.02339:6478952 137.93956:56081 138.02672:551855 138.0663:121875 139.02782:45447 140.96754:743593 141.0004:69007 141.77632:53157,52.54202:3535 58.39677:3847 66.58553:3449 67.77478:3990 74.51513:3309 78.64542:3282 87.13919:3337 93.03336:440829 95.47839:5065 109.89983:3957 123.20579:3199 124.41119:3796 134.35072:3166 134.82419:3367 137.02333:90046
23,Unknown,887,2.041072,2.138494,2.248222,138.0267,467416,2955052,null,[M-H]-,M + 1,isotope of 22,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,14.18367,137.93956:56081 138.02672:551855 138.0663:121875 139.02782:45447 140.96754:743593 141.0004:69007 141.77632:53157,54.61772:3347 74.92339:3976 82.39676:3546 83.63981:3869 83.7736:3417 89.36164:3717 92.66945:3895 93.03335:40756 94.03672:230775 96.05548:4523 103.09608:3177 108.02058:12130 111.03469:3433 111.93625:31334 113.10311:3480 120.37052:3666 137.93947:14035 138.01866:39919 138.02667:63124
24,Unknown,887,2.020316,2.138494,2.319459,217.0714,718388.1875,4456444,null,[M+K-2H]-,M + 0,adduct linked to 27_[M+Cl]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,81.38804,217.07141:783150 217.10788:135079 217.96854:50045 218.07515:72060,
25,Unknown,887,1.925058,2.138494,2.346703,273.0264,69039.47656,391695.8125,null,[M+K-2H]-,M + 1,isotope of 11,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,16.89664,273.02643:76950 273.0972:65905 273.1044:102389 275.11389:128340,
26,Unknown,887,1.828115,2.138494,2.544883,288.1225,781942.1875,7890271.5,null,[M-H]-,M + 1,isotope of 20,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,195.9226,288.12253:721840 289.12601:57000,
27,Unknown,888,1.900948,2.141898,2.381294,215.0921,690461.4375,5784854.5,null,[M+Cl]-,M + 0,adduct linked to 24_[M+K-2H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,42.52765,215.07368:182730 215.09212:743056 216.09544:93452 217.07147:869508 217.10777:135788 218.07462:57503 218.32846:39349 218.85233:39028,52.48501:3156 57.03332:7411 59.01258:31570 59.52945:3551 66.9648:15639 68.71778:3344 69.03326:5622 71.01259:15434 73.89224:3379 74.89017:3299 81.03362:3688 81.06973:44297 83.01247:10616 87.16024:3346 93.05279:4147 97.02831:34283 97.06458:15523 100.61101:3374 101.02325:8360 107.04882:7442 109.02848:4428 114.27302:3526 125.05965:119769 129.59579:3793 138.93509:3426 141.05447:18788 147.09961:5638 149.11542:13317 153.09119:8943 158.6239:3926 169.04973:65111 171.10175:86410 197.0813:8530 205.94263:3772 215.00906:12910 215.07358:144774 215.09183:74565 215.12819:17780
28,Unknown,888,1.982724,2.141898,2.280529,216.0956,57273.07031,273014.9375,null,[M+Cl]-,M + 1,isotope of 27,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,4.022301,216.09544:93452 217.07147:869508 217.10777:135788 218.07462:57503 218.32846:39349 218.85233:39028,
29,Unknown,890,2.035505,2.148634,2.338276,165.0401,194958.4375,1439648.625,null,[M-C6H10O5-H]-,M + 0,adduct linked to 42_[M-C6H10O4-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,8.877918,165.04015:246461 166.05356:558035 166.95633:47993 169.07645:50344,
30,Unknown,890,1.853492,2.148634,2.512377,188.071,500003.75,4284307.5,null,[M-C6H10O5-H]-,M + 0,adduct linked to 21_[M-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,37.28158,188.07104:509468 188.77736:40945 191.07091:103865,53.04139:3156 56.39355:2964 64.27729:3252 66.62804:3579 89.67373:3168 99.94001:3216 101.69655:3549 102.02654:3914 102.05481:36185 102.59195:3611 129.05727:6564 129.45872:3741 130.06512:74843 137.60629:3584 144.04446:11293 145.9664:3248 146.06009:160828 156.04492:4113 160.07613:8041 161.04726:6316
31,Unknown,890,2.054443,2.148634,2.322861,201.1127,517149,3508939.25,null,[M+Hac-H]-,M + 0,adduct linked to 32_[M+Na-2H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,41.07093,200.96257:191455 201.11276:491398 202.05054:52730 202.11609:48996 202.95952:52817 203.09216:48901 205.15944:397225,57.03333:32266 59.01264:3216 63.78646:3459 69.53656:4637 69.97538:3447 70.54061:3121 71.033:3719 76.16234:3630 80.96399:44087 83.01263:151228 87.91374:3299 88.19173:3443 101.02325:130091 107.45738:4234 114.92497:9127 117.09102:5211 125.05973:5960 125.09605:12910 129.02594:3097 147.43938:4023 200.96292:7768 201.11267:206284 201.14932:6895
32,Unknown,891,1.927304,2.15184,2.463708,163.0756,3093785.75,24370714,null,[M+Na-2H]-,M + 0,adduct linked to 31_[M+Hac-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,97.52441,162.94963:112599 163.06177:59742 163.07562:3064088 164.07889:357834 165.01854:43330 165.04007:187950 166.05357:498792 166.95668:42702,52.30822:3517 52.44423:3387 56.99453:32871 66.19375:3462 70.255:3085 79.41623:4739 79.95608:7112 82.03967:6884 89.73769:3469 96.65205:3791 102.94598:32662 109.35828:3467 117.06985:15637 118.94067:3965 120.05547:5103 120.95642:12777 121.05087:35488 122.96648:5289 125.67271:3287 136.05045:8157 140.97719:5929 162.89244:25860 162.94957:39341 163.03883:4674 163.06105:16352 163.07556:337086
33,Unknown,891,2.035505,2.15184,2.361278,164.079,332578.75,2516880.25,null,[M+Na-2H]-,M + 1,isotope of 32,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,16.25245,164.07889:357834 165.01854:43330 165.04007:187950 166.05357:498792 166.95668:42702,
34,Unknown,891,1.97716,2.15184,2.189862,202.1158,43869.00391,133839.1875,null,[M+Hac-H]-,M + 1,isotope of 31,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,11.89003,202.11581:91897 203.89217:42581 205.15938:386396,
35,Unknown,891,1.954406,2.15184,2.374501,284.0058,130400.9766,689283.3125,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,28.01056,283.62961:56842 284.0058:166888 284.26782:245008 285.64197:38528 287.11914:3819214 288.12247:808541,
36,Unknown,891,1.96211,2.15184,2.210125,289.1259,64800.62109,375264.7188,null,[M-H]-,M + 2,isotope of 20,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,16.72414,289.12589:89612 293.17627:107757,
37,Unknown,896,2.050841,2.16355,2.387513,91.01774,1120269.875,10885713,null,[M-H]-,M + 0,found in higher mz's MsMs_42; found in higher mz's MsMs_43,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,14.74917,90.97013:50323 91.01774:1220318 91.02085:144953 91.02905:368958 91.24455:41948 92.0211:72983 92.02422:204877 92.04933:53704 93.03341:1267408 94.97942:21541862 95.02388:117731 95.97899:1027148 96.00793:59418,50.00238:61099 50.03067:3140 51.85799:3154 58.10293:3373 59.96606:10853 61.10097:3382 61.96696:3467 64.01808:7426 71.62336:3301 74.98955:116341 75.961:10148 78.53826:3204 87.44135:3268 90.87652:3535 90.9324:7529 90.97018:23325 91.01794:6148 91.02082:24106 91.02898:130095
38,Unknown,896,1.96211,2.16355,2.283999,183.0538,101867.6797,542866.8125,null,[M-C6H10O4-H]-,M + 2,isotope of 42,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,16.97782,183.00409:53805 183.05376:101009 184.00674:53847 186.05539:58063 187.0614:91586 187.0968:82320,
39,Unknown,897,1.733607,2.167117,2.70768,135.0077,20507346,181977664,null,[M-H2O-H]-,M + 0,adduct linked to 43_[M-H]-; found in higher mz's MsMs_42; found in higher mz's MsMs_43,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,679.0825,135.00774:20721246 135.94392:241682 136.01108:1574503 136.01544:69734 136.05074:57226 137.01192:89491 137.02341:3772476 137.93953:105595 138.01871:116139 138.02679:306019,55.63406:3280 56.58748:3262 56.83393:3511 61.47284:4719 66.75935:3321 72.87812:3627 79.68418:3330 80.87476:3187 81.04452:3163 84.29367:3278 86.70212:3326 89.51508:3699 91.01763:6001 93.03338:410950 108.67876:3498 110.38818:3246 113.49844:3143 124.15174:3952 125.49123:3352 129.04309:3145 134.33932:3763
40,Unknown,897,1.881183,2.167117,2.529458,136.0111,1573365.875,13065911,null,[M-H2O-H]-,M + 1,isotope of 39,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,37.26907,135.94392:241682 136.01108:1574503 136.01544:69734 136.05074:57226 137.01192:89491 137.02341:3772476 137.93953:105595 138.01871:116139 138.02679:306019 140.96756:448007,
41,Unknown,897,1.969453,2.167117,2.383538,154.0219,51401.58984,278599.9688,null,[M-H]-,M + 1,isotope of 43,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,7.680387,154.02191:50995 154.0865:57618 154.9464:258768 156.01158:3232319 157.01489:199890 157.08606:62804 157.12244:333605 158.00742:151682,
42,Ethyl Dihydroxybenzoate,897,1.749576,2.167117,2.60802,181.0499,16759542,149474464,null,[M-C6H10O4-H]-,M + 0,adduct linked to 29_[M-C6H10O5-H]-,2.08,181.05008,null,null,null,null,annotated by user-defined text library,TRUE,TRUE,FALSE,100,null,null,null,100,1732.283,180.98856:56887 181.04993:16365486 182.05327:1464062 183.05388:100366 184.00645:58979,52.65385:3638 55.07398:4430 59.01254:5340 74.34447:3362 74.84663:4055 74.99271:7667 91.01775:300231 95.89375:4364 100.51913:3676 119.32063:3893 135.00772:1545702 137.0961:7854 151.35818:4697 153.01839:997766
43,Unknown,900,1.884556,2.173287,2.51912,153.0184,798494.25,7095776.5,null,[M-H]-,M + 0,adduct linked to 39_[M-H2O-H]-; found in higher mz's MsMs_42,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,71.54839,153.01837:741444 153.0667:39026 153.23563:64467 154.02191:71621 154.08636:71253 154.94641:300727 155.946:46078 156.01161:2805435 157.01497:160018 157.05081:70318 157.08624:57484 157.12241:220470 158.0074:116408,50.23666:3122 55.333:3472 60.9634:3352 61.14088:3223 69.95754:3685 74.46465:4106 82.66472:3238 91.01772:163697 96.9584:3583 109.02834:12999 111.0182:3494 135.00768:419957 153.01834:265449 153.02864:6279
44,Unknown,900,1.990439,2.173287,2.303332,245.1087,109176.2109,805386.375,null,[M+Cl]-,M + 0,adduct linked to 49_[M+Na-2H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,28.43711,245.10826:115712 247.11845:101203 248.97324:22924064 249.97044:85378 249.97665:406364,
45,Unknown,901,2.071924,2.176864,2.311755,171.0114,156494.375,1179605.875,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,11.87422,171.01137:185264 171.06683:45107 171.10211:79357 171.13832:82700 172.95718:1246133 173.08141:119825 173.11752:61969 173.95673:116493 174.95415:47241 175.09682:890934,
46,Unknown,901,1.8151,2.176864,2.654632,182.0533,1597097.875,14044677,null,[M-C6H10O4-H]-,M + 1,isotope of 42,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,185.9646,182.05327:1771508 182.10367:45913 183.00453:55818 183.05438:142045 186.05531:45029,
47,Unknown,905,2.035505,2.185921,2.383538,213.1127,292283.9063,2583392.75,null,[M+Na-2H]-,M + 0,adduct linked to 55_[M+Br]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,70.67257,213.07805:4681252 213.11273:323025 214.07048:1734697 214.07957:170939 214.10803:65642 214.11656:59791 215.07368:199856 215.09201:381887 217.07143:342941,
48,Unknown,910,2.060617,2.196146,2.271337,221.1855,80730.10938,401594.2813,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,15.23326,221.18555:113220 223.18114:74246 224.10289:142079 224.10962:101129 226.05418:162958,
49,Unknown,910,2.123086,2.196146,2.537179,231.0872,775595.5,7058699,null,[M+Na-2H]-,M + 0,adduct linked to 44_[M+Cl]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,180.4595,231.08716:797871 232.09038:98586 232.92441:72923 233.10297:177164 234.04077:123129 235.95366:149387,54.00568:3158 56.16999:3740 57.03336:3647 77.25606:3631 83.01257:26432 84.86701:3472 99.00757:36556 100.81294:3428 101.02323:105012 113.51141:3775 115.03884:6604 118.64618:3429 146.99327:3523 155.07062:8414 162.53024:3762 204.23531:4425
50,Unknown,910,1.925058,2.196146,2.42948,331.109,614667.4375,5752303.5,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,151.2254,331.10898:721583 331.7196:43080 332.11237:103146 333.11667:55207,55.00243:3231 62.82619:4022 77.68412:3475 86.15524:3231 116.04476:6588 116.04945:138152 170.0602:6753 181.18581:3375 216.25188:4121 216.26332:4580 216.27501:7167 216.28632:14928 216.30186:51435 216.31468:7276 216.32619:6019 216.33762:4862 218.57687:6621 218.58621:9391 218.59583:10475 218.60558:6399 236.48692:3710 252.47298:3645 259.12399:87981 264.00137:4067 269.13174:3329 299.08282:6706 331.10925:14138
51,Unknown,913,1.969453,2.202419,2.311755,80.91569,79687.94531,561201.875,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,19.85836,80.91569:113104 80.96391:209949 81.04459:117020 82.02863:134218 82.03984:364526 83.01262:49524 83.02387:560219 84.00793:226967 85.0283:142037 85.03954:66226,
52,Unknown,913,2.123086,2.202419,2.295024,159.0654,394264.2188,2402234.5,null,[M-C6H10O4-H]-,M + 0,adduct linked to 58_[M-H2O-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,12.28931,159.06538:421045 160.5025:40187 162.05525:171390 162.06651:39237 162.94966:57947 162.95924:75101 163.06174:62292 163.07558:1380538 164.03444:81565,54.98171:3521 55.01771:18660 56.95968:3425 57.03342:5849 65.01336:8065 71.01262:6958 71.87944:3445 77.70465:3553 78.35505:3058 83.35687:3680 85.02831:11815 85.53905:3286 88.66625:3540 99.00756:394764 100.13814:3316 106.03985:6278 113.09607:4049 115.07522:6041 118.04006:8423 119.04728:4458 132.05563:9476 137.56158:3464 140.98145:3886 158.89197:7607 158.91046:4007 159.01094:6492 159.06624:14535
53,Unknown,913,1.998143,2.202419,2.255929,162.0553,148696.5625,746399.25,null,[M-H2O-H]-,M + 0,adduct linked to 56_[M+Na-2H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,19.05804,162.05525:171390 162.06651:39237 162.94966:57947 162.95924:75101 163.06174:62292 163.07558:1380538 164.03444:81565 164.0791:120829 165.04021:111094 166.0535:550289 166.95653:68538,
54,Unknown,913,2.093021,2.202419,2.338276,332.1125,106450.6484,813118.8125,null,[M-H]-,M + 1,isotope of 50,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,25.81168,332.11249:150409 336.3277:86810,
55,Unknown,917,2.032074,2.210125,2.311755,271.0875,131941.2188,878487.75,null,[M+Br]-,M + 0,adduct linked to 47_[M+Na-2H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,35.12472,271.03036:283630 271.08749:114223 272.02216:179733 272.02979:47334 272.09109:61710 273.10364:1027982 274.10672:124205 275.11353:70996,
56,Indole 3 Pyruvic Acid,921,2.041072,2.217829,2.361278,202.0505,166106.7344,1428128.25,null,[M+Na-2H]-,M + 0,adduct linked to 53_[M-H2O-H]-,2.375,202.05042,null,null,null,null,annotated by user-defined text library,TRUE,TRUE,FALSE,100,null,null,null,100,10.73406,202.05045:170883 202.11653:43683 203.09209:195927 204.06598:44178 205.15947:276504,
57,Unknown,921,2.023751,2.217829,2.399907,234.0408,84811.01563,857195.9375,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,19.34498,234.04079:130125 234.93208:56826 235.12126:54343 235.95319:74938 237.12425:234784 238.12825:46010,
58,Unknown,921,2.13079,2.217829,2.397661,287.0774,210604.2656,1259984.375,null,[M-H2O-H]-,M + 0,adduct linked to 52_[M-C6H10O4-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,55.55707,287.07736:265977 287.11923:2207544 288.12262:474950 289.09912:85816 289.12634:87559,
59,Unknown,925,1.97716,2.225533,2.330566,203.0922,187349.625,1279785,null,[M-H]-,M + 0,similar chromatogram in higher mz_67,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,13.6477,203.09218:270684 204.08835:57730 205.15948:254956 206.06825:43513 206.16246:36537,
