PeakID,Title,Scans,RT left(min),RT (min),RT right (min),Precursor m/z,Height,Area,Model masses,Adduct,Isotope,Comment,Reference RT,Reference m/z,Formula,Ontology,InChIKey,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,RT similarity,Dot product,Reverse dot product,Fragment presence %,Total score,S/N,MS1 isotopes,MSMS spectrum
0,Unknown,905,1.86678,2.058961,2.368941,113.9878,499402.1875,3238515.25,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,145.0056,113.98784:635402 114.93519:796319 114.98638:46374 114.98874:128950 115.07534:156305 116.03416:41388 116.9274:360262 116.9334:479896 117.92747:56618 118.04:128482,51.8534:4069 54.35777:3375 54.39995:3363 55.21502:3633 56.32002:3598 58.50174:3406 68.99452:86060 69.99577:4773 69.99789:73236 72.00782:14026 72.04417:3297 79.3531:3330 89.15948:3983 95.3303:3110 98.51627:3258 105.89884:3268 105.90308:3451 113.98768:6067 114.0182:7224
1,Unknown,923,2.069001,2.105544,2.186234,238.1275,33130.72266,93959.58594,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,5.994191,238.12749:47136 239.1067:45369 239.1134:45352 239.14008:62756 242.17665:42410,
2,Unknown,937,2.044164,2.136213,2.323799,165.0403,215788.8594,1625991.375,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,9.499696,165.0403:276723 166.05013:70846 166.05365:517505 166.95676:55884 167.05669:43308 169.09769:73647,
3,Unknown,944,2.055562,2.152809,2.43048,129.0911,1596732.875,12087337,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,75.11725,129.09111:1673058 130.04004:160885 130.0945:154324 131.0354:178568 132.05577:392965 133.05087:112112 134.03505:212427 134.04628:54363 134.07127:44094,57.28062:3242 57.35558:3026 83.30278:3716 85.02867:3573 121.76244:3425 129.09109:127500
4,Unknown,949,1.953118,2.163942,2.398282,130.0945,117351.5,630730,null,[M-H]-,M + 1,isotope of 3,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,30.48493,130.0401:254378 130.09445:175939 131.03534:337626 132.05576:672972 133.03986:75675 133.05104:264915 134.03499:367176 134.0462:55328 134.07149:97607 135.05559:81680 135.06636:45992,
5,Unknown,953,2.01767,2.172256,2.346032,137.1082,33346.51563,136721.4063,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,9.29499,136.94034:61214 136.99268:83090 137.02347:70097296 137.05298:93809 137.10817:64093 137.43709:49012 137.93961:449014 138.0188:151905 138.02684:5307008 138.06635:71701 139.02773:403995 139.0304:127929 139.937:84240 140.0455:59322,
6,Unknown,953,2.01767,2.172256,2.353157,550.6018,65998.88281,248665.6406,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,1319.978,550.60181:115486,
7,Unknown,957,2.058961,2.179965,2.600698,93.03345,14776305,117916928,null,[M+Cl]-,M + 0,adduct linked to 9_[M+Br]-; found in higher mz's MsMs_10,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,492.084,93.03345:19022792 94.0368:1190638 94.97947:24109428 95.97903:1214074 95.98382:52015 96.05562:97900 96.15417:48059 96.9763:709204 96.98376:167483 97.81167:57352 98.02368:110017,60.43985:3648 61.51763:3522 62.35361:3983 62.56664:3397 65.01337:12007 65.03841:30021 65.99738:6309 73.01035:5016 74.5574:3704 74.98959:7808 76.96883:3513 82.64511:3363 92.99461:4920 93.00021:5715 93.00833:29755 93.01653:8689 93.03342:1112671
8,Unknown,957,2.055562,2.179965,2.423465,94.0368,900329.3125,6961996.5,null,[M+Cl]-,M + 1,isotope of 7,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,39.5453,94.0368:1190638 94.97947:24109428 95.97903:1214074 95.98382:52015 96.05562:97900 96.15417:48059 96.9763:709204 96.98376:167483 97.81167:57352 98.02368:110017 99.01897:105883,58.92285:2998 59.77601:3321 62.95736:3397 65.52213:3212 66.00858:4177 66.03364:5780 66.04179:7968 71.07371:3478 76.96868:4521 78.97198:3912 79.58371:3862 85.81911:3402 93.99554:3397 94.0293:19163 94.03677:457489
9,Unknown,957,2.032156,2.179965,2.267643,136.9942,71000.71094,296473.5625,null,[M+Br]-,M + 0,adduct linked to 7_[M+Cl]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,8.790429,136.99271:78095 137.02345:72546904 137.05295:84288 137.10843:73928 137.70677:58211 137.93959:323289 138.01872:182691 138.02682:5770543 139.02768:414196 139.0302:132203 140.03114:81491 141.00047:80175,
10,Salicylic Acid,957,1.957777,2.179965,2.609806,137.0235,57910752,458849696,null,[M-H]-,M + 0,,2.2,137.02386,null,null,null,null,annotated by user-defined text library,TRUE,TRUE,FALSE,100,null,null,null,99.8,2443.45,136.99271:78095 137.02345:72546904 137.05295:84288 137.10843:73928 137.70677:58211 137.93959:323289 138.01872:182691 138.02682:5770543 139.02768:414196 139.0302:132203 140.03114:81491 141.00047:80175,55.56542:5838 56.96639:5980 62.52939:6124 65.03843:19969 69.93922:6421 77.88889:5305 81.79529:6257 84.11641:5311 86.44217:6538 93.03343:4954264 109.94102:13648 110.94418:13804 127.34943:5403 133.20811:6332 136.14792:6296 136.94748:15102 137.02345:1220073
11,Unknown,957,2.055562,2.179965,2.518231,138.0268,4425648,34593048,null,[M-H]-,M + 1,isotope of 10,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,126.7963,137.70677:58211 137.93959:323289 138.01872:182691 138.02682:5770543 139.02768:414196 139.0302:132203 140.03114:81491 141.00047:80175,
12,Unknown,957,2.010608,2.179965,2.32732,139.0276,417031.2188,2743350.25,null,[M-H]-,M + 2,isotope of 10,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,31.34108,139.02768:414196 139.0302:132203 140.03114:81491 141.00047:80175 143.10683:415358,
13,Unknown,968,1.829394,2.201481,2.511479,258.1501,2139780.5,22975810,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,518.3207,258.15015:2178904 259.15369:316176,50.24614:3323 53.82729:3538 65.67133:3242 75.17783:3694 76.31196:3150 90.95248:3695 91.72099:3474 104.8926:4864 144.86369:3962 153.61369:4364 169.53688:3903 227.47737:5908 227.49112:5823 248.31381:4024 257.93939:6840 258.15002:241263
14,Unknown,968,2.091961,2.201481,2.474486,259.1537,344920.9688,3752519.5,null,[M-H]-,M + 1,isotope of 13,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,81.04945,259.15369:316176,
15,Unknown,972,2.010608,2.209185,2.298395,321.1461,83103.59375,514964.1563,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,21.41423,321.14609:100351 325.1846:122305,
16,Unknown,985,2.007018,2.235023,2.349612,191.0378,153833.0156,766219,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,8.49543,191.03784:217906 194.90575:146754 194.93936:159037 196.03323:40490,
