PeakID,Title,Scans,RT left(min),RT (min),RT right (min),Precursor m/z,Height,Area,Model masses,Adduct,Isotope,Comment,Reference RT,Reference m/z,Formula,Ontology,InChIKey,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,RT similarity,Dot product,Reverse dot product,Fragment presence %,Total score,S/N,MS1 isotopes,MSMS spectrum
10,Unknown,924,1.991237,2.123141,2.294004,137.4389,57153.55859,241304.5938,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,15.94386,137.02347:70514024 137.05313:81190 137.43893:107034 137.93964:60719 138.02687:5281046 139.02771:401882 139.03032:89471 141.00037:84198,
11,Unknown,930,2.040991,2.136434,2.254977,472.9474,31626.9043,87374.45313,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,7.425545,472.94745:59280,
12,Unknown,937,2.072755,2.151257,2.328812,165.0402,285797.2813,2116359.5,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,15.11052,165.04018:273719 166.0226:50021 166.05368:520229,
13,Unknown,949,1.991237,2.175203,2.357056,191.0383,141951.8438,733599.625,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,13.10977,191.03833:195825 192.91106:80972 194.90543:1311690 194.9395:156462 195.47281:38325 195.90547:182196,
14,Unknown,962,2.051662,2.202323,2.265129,381.0896,78983.95313,367980.7813,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,17.60364,381.08957:77367,
15,Unknown,966,1.833761,2.210761,2.572939,258.1502,1597693.875,17779526,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,404.8529,257.93964:74864 258.15024:1640340 259.1535:335638,68.44452:2989 69.02782:3397 69.23221:3695 84.35547:3588 127.81168:3234 129.03044:3634 131.26257:3345 173.0475:13573 183.80022:2972 184.19983:3636 185.40062:3109 204.83792:3641 206.62552:4267 220.26723:15254 220.28035:10535 257.93945:6519 258.14999:280179
16,Unknown,966,1.900117,2.210761,2.610627,259.1535,276892.4063,2838845,null,[M-H]-,M + 1,isotope of 15,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,62.49955,259.1535:335638 264.00668:48637,
17,Unknown,966,2.055252,2.210761,2.271864,321.146,73429.1875,400040.4375,null,[M+Cl]-,M + 0,adduct linked to 26_[M-C6H10O4-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,18.93567,321.14597:110611 324.58542:40997 325.18497:61674,
18,Unknown,971,1.933792,2.219809,2.536023,127.0577,1222652.375,7761083.5,null,[M-H]-,M + 0,adduct linked to 23_[M+FA-H]-; found in higher mz's MsMs_24,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,83.60361,127.05771:1445325 128.00923:59389 128.06119:73198 129.05334:57274 129.09119:283695 130.04005:399742 131.03537:446053 132.05577:852139,52.17133:3521 57.23471:3627 58.02845:3457 62.9613:3263 63.11637:3544 65.73521:3348 65.90469:3472 66.05971:3773 67.56818:3208 85.0397:5739 87.00603:3624 98.01836:5834 100.88126:3790 105.08634:3734 108.35147:3532 126.90394:7026 127.05763:48115 127.07526:4756
19,Unknown,971,2.024389,2.219809,2.415545,128.0612,88903.375,441054.7188,null,[M-H]-,M + 1,isotope of 18,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,24.78514,128.00923:59389 128.06119:73198 129.05334:57274 129.09119:283695 130.04005:399742 131.03537:446053 132.05577:852139 133.03972:67783 133.05103:329614 133.05887:50704,
20,Unknown,971,2.024389,2.219809,2.387516,159.0479,221944.3594,1219688.625,null,[M-H]-,M + 0,adduct linked to 24_[M+FA-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,7.122887,159.04791:254794 159.06689:203614 160.05106:92674 160.07033:52407 161.04619:99634 161.08266:112814 162.0667:152232 162.07796:58274 162.93056:39002 163.06181:245761,
21,Unknown,971,1.90643,2.219809,2.47693,171.0479,9867361,62761032,null,[M-H]-,M + 0,adduct linked to 25_[M+Cl]-; found in higher mz's MsMs_24,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,287.0084,171.04791:10413939 171.06685:284944 171.10197:56142 172.0471:89406 172.05119:919763 172.06206:153390 172.95729:965272 173.04341:396244 173.05489:37981 173.08272:137937 173.95683:114871 174.04683:52411 174.06697:67588 174.40349:42593 175.06175:118211,57.03319:4356 59.0126:15704 60.8013:3627 60.99067:14518 62.10114:3506 65.01327:9290 67.0289:4381 73.9985:7813 75.00632:10097 76.96883:44639 78.80641:4216 79.6958:3826 81.04456:4045 81.97063:3511 87.0063:6967 91.0291:7899 93.0667:6480 93.06984:88449 94.97942:17458 96.6393:4358 100.01416:13308 101.0221:15978 105.04472:6773 108.77091:3585 113.52919:3780 116.78978:4041 119.02408:3780 125.4987:3452 127.0575:9288 127.11183:10663 129.05347:92891 129.0732:6330 132.05576:16386 136.93532:5245 146.03516:7499 154.9465:1199583
22,Unknown,971,1.954073,2.219809,2.47344,172.0512,907063.625,5426504,null,[M-H]-,M + 1,isotope of 21,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,48.06238,172.0471:89406 172.05119:919763 172.06206:153390 172.95729:965272 173.04341:396244 173.05489:37981 173.08272:137937 173.95683:114871 174.04683:52411 174.06697:67588 174.40349:42593 175.06175:118211 176.08214:60568,
23,Unknown,971,2.087934,2.219809,2.353689,173.0434,415169.1875,2507115,null,[M+FA-H]-,M + 0,adduct linked to 18_[M-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,15.08345,172.95729:965272 173.04341:396244 173.05489:37981 173.08272:137937 173.95683:114871 174.04683:52411 174.06697:67588 174.40349:42593 175.06175:118211 176.08214:60568 177.07741:194479,
24,Lipoic Acid,971,1.90643,2.219809,2.501936,205.036,7388105,47309052,null,[M+FA-H]-,M + 0,adduct linked to 20_[M-H]-,2.42,205.03571,null,null,null,null,annotated by user-defined text library,TRUE,TRUE,FALSE,99.9,null,null,null,99.9,932.7326,205.03596:7320140 205.07278:61241 205.15936:249516 206.0396:506991 207.03185:575220 207.04039:84367,54.09543:3581 56.99456:7653 58.69662:3415 58.9949:4550 60.20638:3848 60.62492:3624 63.94346:53554 64.95131:155776 67.68524:3292 71.40745:3734 75.18967:3178 79.89365:3129 79.91195:3227 79.95606:4412 81.22667:3427 88.41926:3752 93.06986:51010 127.05756:44870 144.1579:4826 171.04781:27599 172.21452:3442 183.19698:3306 205.15938:179726
25,Unknown,971,1.965412,2.219809,2.526077,207.0318,615230.1875,3904221,null,[M+Cl]-,M + 0,adduct linked to 21_[M-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,144.4333,207.03185:575220 207.04039:84367 210.05936:102839 210.07834:59959,
26,Unknown,972,2.034185,2.223173,2.321791,139.0756,92223.92188,531523.1875,null,[M-C6H10O4-H]-,M + 0,adduct linked to 17_[M+Cl]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,19.68891,138.90976:37402 139.02782:89722 139.07564:110405 141.00038:90934 143.02068:46783 143.07048:39163 143.10681:151630 143.91476:46924,
27,Unknown,972,2.007814,2.223173,2.447522,206.0395,600763.0625,3787249.5,null,[M+FA-H]-,M + 1,isotope of 24,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,144.0628,206.03946:716868 207.03183:684179 208.03532:44084 210.05922:69633,
28,Unknown,991,2.045483,2.267375,2.312258,155.0706,74918.66406,496494.125,null,[M+Na-2H]-,M + 0,adduct linked to 29_[M-H2O-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,18.69064,154.94672:407902 155.07057:95256 156.01176:3285752 157.01508:190848 157.05139:116287 157.08655:81973 157.12273:339906 157.15706:41699 158.00766:161647 159.04768:104503 159.067:71560,
29,Unknown,992,2.112674,2.269621,2.572939,115.0754,13068723,77505840,null,[M-H2O-H]-,M + 0,adduct linked to 28_[M+Na-2H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,547.6873,114.93305:138967 114.93531:474352 115.07545:12923169 115.51198:43766 116.0788:764643 116.92755:3320080 116.93345:238885 117.01831:112417 117.07972:54711 117.92773:322696 118.92581:109959 119.01616:47822 120.05574:65669,51.54733:3636 51.98169:4169 58.16708:3608 58.90958:3922 61.64603:3318 66.69394:3604 67.18961:3461 71.01263:4634 71.04903:7537 73.03964:3471 95.37769:4469 95.67085:3928 97.9302:25286 98.07608:3549 107.02279:3548 114.93548:350875 115.02907:5398 115.03897:4411 115.07533:99896
30,Unknown,993,2.007814,2.271864,2.49835,116.0788,797319.375,4575139,null,[M-H2O-H]-,M + 1,isotope of 29,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,36.95961,116.0788:826003 116.92754:3362611 116.93334:256417 117.01831:68334 117.92765:364777 118.04015:79259 118.92593:77045 119.01611:52278 120.05573:166081 121.02857:55185 121.05114:47107,52.14684:3515 58.41073:2993 62.64612:3148 63.83325:3428 67.22372:3194 67.9293:3720 72.99237:3903 77.19032:3394 77.24338:3827 84.24346:3453 89.01336:7335 94.4356:3626 112.3658:3325 115.91953:5946 115.93233:3585 115.93866:5677 116.02431:13338 116.0787:144735
31,Unknown,994,2.091497,2.27411,2.447522,261.0376,124526.4375,575459.5625,null,[M-H]-,M + 0,adduct linked to 33_[M-C6H10O5-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,33.78064,261.03763:164421,
32,Unknown,997,2.142782,2.280848,2.427716,100.0111,203439.4375,1282041,null,[M-C6H10O5-H]-,M + 1,isotope of 33,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,12.50622,99.92471:125760 100.01102:212870 100.03931:118448 100.9845:141856 101.02325:97364 101.05968:137770 102.05492:99615 104.93375:40173,
33,Unknown,1000,2.151257,2.287031,2.594027,99.00769,5150789,37289076,null,[M-C6H10O5-H]-,M + 0,adduct linked to 31_[M-H]-; found in higher mz's MsMs_34,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,129.4713,99.00769:5689492 99.01887:134466 99.92479:106666 100.00287:51924 100.01109:219292 100.0394:95809 100.9846:200857 101.01197:61402 101.02332:119120 101.03464:49097 101.0597:188691 102.05495:88579,51.74423:3250 53.01163:3486 55.0178:4776 57.03347:9943 58.02869:4931 60.43213:3880 64.16286:3268 71.0127:10259 78.96589:5038 98.94795:12620 98.95486:8019 99.00756:23958 99.01886:34460 99.02664:5262
34,Keto-?-(methylthio)butyric acid,1000,1.945648,2.287031,2.730865,147.0114,8138460,57102056,null,[M-H]-,M + 0,,2.59,147.0116,null,null,null,null,annotated by user-defined text library,TRUE,TRUE,FALSE,99.9,null,null,null,99.9,290.3933,147.01135:8689136 148.01479:412834 148.0509:90010 148.95178:1028919 149.00708:441944 150.06653:54413,61.80094:3410 61.98727:6331 74.8471:3379 85.98579:3553 99.00767:17914 119.32457:3555 127.06498:3720 141.93454:3992 143.91655:3366 147.0667:7517
35,Unknown,1002,2.097555,2.294004,2.456515,148.0147,461359.0313,2959495.5,null,[M-H]-,M + 1,isotope of 34,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,12.45839,148.01103:95145 148.01468:516849 148.05096:69932 148.95175:1034899 149.00713:405304 149.02695:88642 149.05997:42780 149.13712:34506 150.06662:102183 152.03438:60347,
36,Unknown,1025,2.229919,2.350104,2.579183,135.0442,1067500.25,6584739.5,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,39.61842,134.89374:102420 135.03018:37427 135.04422:1077886 135.94421:225223 136.0475:112899 136.0506:75033 137.0235:3337963 137.03465:47019 137.93951:101429 138.01863:101110 138.02681:229252 138.06628:65628,80.57856:3629 91.05415:35000 95.4404:3665 119.63728:3456 134.89371:38968 135.03009:3312 135.04433:38383
37,Unknown,1117,2.422586,2.556598,2.760367,101.0597,2152434,15407894,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,82.74023,100.98457:209647 101.02333:184190 101.05972:2102904 101.5311:29770 102.05489:62487 102.06316:93250 103.02667:44662 103.32174:33419 105.04475:35535 105.53321:33860 106.04:1914050,51.03251:3054 56.86993:3667 57.03337:7713 58.02865:5540 58.96772:3089 65.72924:3254 66.89149:3341 67.48295:3190 88.46523:3400 101.02326:4308
38,Unknown,1131,2.47344,2.590464,2.693214,149.4988,49982.44531,141051.3906,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,15.27165,149.02695:57953584 149.49876:101523 150.02644:404905 150.03026:3102204 150.06659:62804 150.94766:61992 151.02278:2725274 151.03078:210487 151.03403:59256 151.14264:45797 152.0262:151448 152.03439:86468 154.08672:84007 154.20807:46824,
39,Unknown,1132,2.508946,2.594027,2.660853,165.0221,194709.1875,1116230.375,null,[M-C6H8O6-H]-,M + 0,adduct linked to 44_[M-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,12.19308,165.01857:68516 165.02211:194241 166.05363:599652 166.34369:41512 168.02953:57859,
40,2-Hydroxy-4-(methylthio)butyric_acid,1133,2.453086,2.597396,3.026942,149.027,52263876,319089216,null,[M+Cl]-,M + 0,adduct linked to 41_[M+K-2H]-,2.69,149.02724,null,null,null,null,annotated by user-defined text library,TRUE,TRUE,FALSE,100,null,null,null,99.9,1799.503,148.95177:857321 148.99361:57684 149.02696:51416444 150.02647:367754 150.0303:2806327 150.06653:51017 151.0228:2286714 151.03099:306975 151.03918:76650 152.02634:107870,51.70521:3404 53.9538:4434 56.27645:3737 60.34333:3455 64.36169:4242 69.88291:3368 77.54333:3953 78.95791:4070 79.95617:141591 80.18803:4449 82.95968:10619 88.06547:3071 95.10216:4828 98.95461:8100 101.02319:5354 106.03996:4303 137.18398:3465 148.95171:759325 148.99944:4377
41,Unknown,1133,2.346679,2.597396,2.894319,151.0228,2348294,14007907,null,[M+K-2H]-,M + 0,adduct linked to 40_[M+Cl]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,165.6626,151.0228:2286714 151.03099:306975 151.03918:76650 152.02634:107870 154.08652:116418 154.94649:267100 155.07059:56382 156.01175:2994375,57.03335:14137 61.8043:3118 67.18135:3144 81.9521:4286 85.13943:3383 101.0233:76699 103.02747:12508 109.03938:3553 115.67118:3895 127.08784:3241 132.35997:3461 136.01549:27596 150.94763:53317 150.95518:8051 151.02272:182952 151.0311:18181
42,Unknown,1133,2.469911,2.597396,2.707697,307.0495,50457.21094,137778.875,null,[M-H]-,M + 0,similar chromatogram in higher mz_45,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,11.93188,307.0495:89741 311.16956:106169,
43,Unknown,1134,2.427716,2.600637,2.849973,150.0303,3269338,19620510,null,[M+Cl]-,M + 1,isotope of 40,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,93.1203,150.02638:347056 150.03027:3063230 150.06638:81779 151.02278:2317377 151.03102:320571 151.03925:62004 152.02621:148691 152.0345:50335 154.08636:67400 154.94661:366977,57.03339:17602 58.03674:24414 61.5689:3713 63.96123:3653 65.01324:3967 67.02892:28518 76.73828:3551 79.24905:4731 81.04465:7351 82.02879:4032 83.8912:3278 89.85289:3601 91.02902:7977 100.0108:4900 101.02335:64152 102.02665:139675 108.05558:27710 109.03956:14169 131.76436:3866 139.757:3374 149.5197:3581 149.95557:10323 150.03055:357578 150.06628:11890
44,Unknown,1135,2.483719,2.604014,2.707697,341.0204,56426.79297,161963.4531,null,[M-H]-,M + 0,adduct linked to 39_[M-C6H8O6-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,14.78968,341.02036:85701,
45,Unknown,1135,2.434759,2.604014,2.693214,469.9399,43540.80859,176040,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,870.8162,469.92493:52767 469.9408:85748 471.94351:486003,
46,Unknown,1137,2.427716,2.610627,2.811067,279.0483,236674.2344,1314191.125,null,[M-H2O-H]-,M + 0,adduct linked to 49_[M-C6H8O6-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,60.55189,279.04831:232316 280.01639:67223 283.26459:1432330 283.41443:45292 283.63797:60233,
47,Unknown,1142,2.572939,2.622331,2.763951,114.9352,1019602,10013048,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,19.80665,114.93307:104245 114.93523:1033562 115.07534:113310 116.0244:64398 116.07049:46005 116.92747:2583043 116.93338:385546 117.92768:342696 118.03991:137895 118.92571:105812,55.40276:3139 56.97887:3098 59.21622:3395 62.74755:3703 71.01268:10966 71.04906:13890 97.9302:34524 111.80564:4418 114.93559:429262 115.02916:5559 115.03902:7082 115.0753:25338
48,Unknown,1146,2.540515,2.632729,2.771648,122.0319,331436.8125,2485937.5,null,[M-C6H8O6-H]-,M + 1,isotope of 49,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,8.76559,122.03182:285970 122.96664:48966 123.05537:183873 124.05068:60971 125.03003:37022 125.03465:47523 125.8993:53386 126.06145:37173,
49,Unknown,1148,2.526077,2.636154,2.834256,121.0285,3992252.25,22473164,null,[M-C6H8O6-H]-,M + 0,adduct linked to 46_[M-H2O-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,91.25896,121.02846:4392925 121.03967:63127 122.03181:278652 123.05536:178039 123.35554:35202 123.90098:72645 124.05051:99992 125.03472:80558,75.12432:3708 93.03339:12395 104.74307:3662 107.28776:3382 107.6195:3254 112.80378:3449 114.59908:3754 121.02845:59154 121.03977:4077 121.0509:20271 121.05907:6392 121.06452:5128
50,Unknown,1148,2.625902,2.636154,2.771648,255.2331,1748764.625,13554990,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,12.92483,255.23311:1810260 256.23645:237100 257.9389:44612 258.15036:87466 259.06653:39514,55.8343:4070 59.09685:3479 61.69466:3481 61.81842:3613 64.13565:3764 64.32229:3616 77.75739:3558 108.90669:3999 116.96719:3275 121.56157:3398 141.31772:3655 214.87482:4959 217.55861:6296 217.57068:45667 217.582:6161 229.32283:3468 255.23297:604865
51,Unknown,1160,2.49835,2.660853,2.752644,316.1517,156314.7969,681226.75,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,33.28456,316.1517:139107,
52,Unknown,1164,2.594027,2.66856,2.771648,202.0717,388392.9063,1726595.75,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,28.19021,202.07175:545004 205.15955:223310 206.04596:35335 206.16287:31176,55.16542:3665 63.97448:3343 67.07301:3216 74.02358:22934 84.00816:6832 84.04438:16419 94.02871:3836 95.01276:19696 98.02385:4365 99.00764:14748 99.01105:3653 103.20644:3696 110.0237:6246 112.0393:222079 130.05005:10079 133.83878:4000 134.99603:3540 138.01872:130896 154.49699:3455 156.02936:31514 157.27737:3669 180.72421:3405 184.06082:43700 184.08128:3863 184.61571:3519 195.75046:3882 198.44038:3705 202.07181:5892
53,Unknown,1164,2.512327,2.66856,2.834256,231.0444,99376.48438,393173.8125,null,[M-H]-,M + 0,similar chromatogram in higher mz_55; similar chromatogram in higher mz_51,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,24.72079,231.04443:157246 232.92485:123038 235.95389:77191,
54,Unknown,1168,2.522704,2.676285,2.840992,185.0564,69754.41406,305757.5313,null,[M+Hac-H]-,M + 0,adduct linked to 55_[2M+FA-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,5.766912,185.05635:109816 186.11295:37093 186.12085:35754 187.09698:63812 188.05606:84779 188.93889:39090 189.0771:69397,
55,Unknown,1168,2.469911,2.676285,2.863446,297.0475,218420.2188,1058337.375,null,[2M+FA-H]-,M + 0,adduct linked to 54_[M+Hac-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,57.35443,297.04752:381530 298.05026:44104 299.04242:60009 300.97961:53076,50.65478:3904 51.52114:3477 61.42814:4211 72.99197:4621 76.7964:3438 76.96924:3742 96.44174:3745 101.02327:37982 142.96046:3299 149.02681:50133 164.80061:3793 165.02193:97631 200.47128:3278 204.37563:3613 227.20264:7884 252.18036:3570
56,Unknown,1172,2.614004,2.685489,2.834256,91.02094,908618,5785038,null,[M-H]-,M + 0,adduct linked to 81_[M+FA-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,12.77823,91.02094:1629917 91.02915:204696 92.02057:123478 92.02428:180763 92.04945:52043 93.00026:124762 93.01774:59874 93.03349:191004 93.04469:63355 94.97948:23229508 95.0239:47463 95.97496:52368 95.97903:1102431,50.00239:58475 50.52253:3387 56.41159:3634 59.96608:66038 60.50615:3443 60.5729:3486 63.54235:3906 64.01804:5037 67.61316:3870 67.82587:3381 70.68813:4855 70.95177:4186 71.65768:3795 74.84433:3567 74.98959:683463 75.96098:43854 76.22386:3401 76.96881:7068 90.97017:16252 91.02096:112424 91.02903:125710
57,Unknown,1172,2.625902,2.685489,2.752644,93.00026,66800.07031,265917.4688,null,[M-H2O-H]-,M + 0,adduct linked to 62_[2M-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,9.424593,93.00026:124762 93.01774:59874 93.03349:191004 93.04469:63355 94.97948:23229508 95.0239:47463 95.97496:52368 95.97903:1102431 96.05557:111646 96.97633:724887 96.98372:222726 97.03966:104794,
58,Unknown,1176,2.559971,2.693214,2.832011,79.93845,209464.6094,773706.3125,null,[M-H]-,M + 0,similar chromatogram in higher mz_68; found in higher mz's MsMs_61,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,4189.292,79.93845:420458 80.01059:160502 80.91558:56021 80.96395:266384 81.04475:78693 82.0288:58250 82.03986:352585 83.02392:675553 84.0079:229334,
