PeakID,Title,Scans,RT left(min),RT (min),RT right (min),Precursor m/z,Height,Area,Model masses,Adduct,Isotope,Comment,Reference RT,Reference m/z,Formula,Ontology,InChIKey,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,RT similarity,Dot product,Reverse dot product,Fragment presence %,Total score,S/N,MS1 isotopes,MSMS spectrum
12,Unknown,933,1.97874,2.099031,2.166885,94.03681,112821.5625,499911.3438,null,[M-H]-,M + 1,isotope of 17,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,5.013422,94.03681:157106 94.97943:21292314 95.02387:95580 95.21928:41306 95.97485:63447 95.979:1068443 96.00797:39626 96.05549:97502 96.16721:35806 96.44219:36200 96.95895:108693 96.97626:808385 96.98374:176770 97.0396:137260 98.02359:92403 99.00763:522910 99.01886:138456,
13,Unknown,933,1.97874,2.099031,2.31994,140.9676,831352.75,5842564.5,null,[M-H]-,M + 0,adduct linked to 6_[M+Na-2H]-; found in higher mz's MsMs_9,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,44.01072,140.96762:796451 141.00067:156932 142.96332:98600 143.10674:410860 144.04453:216709 145.05078:92962,51.61576:3180 57.62899:3406 63.56771:3483 63.96117:4701 67.07744:3798 67.58128:3494 74.99258:3395 76.78839:3552 80.96399:337698 83.04251:3390 91.33396:3286 110.21613:3538 115.94495:3445 133.59348:3544 140.96764:63700
14,Unknown,933,1.925835,2.099031,2.19571,216.0957,78621.69531,370823.5,null,[M+Cl]-,M + 1,isotope of 22,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,5.391083,216.09569:109431 217.07141:768601 217.10774:119506 218.07478:77000,
15,Unknown,933,1.893612,2.099031,2.335984,271.0303,916663.5,6182917,null,[M+Na-2H]-,M + 1,isotope of 9,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,224.9486,271.03027:1095680 272.02249:673264 272.03049:90253 272.88345:170130 273.02597:115856 273.09811:113791 275.11414:113293,
16,Unknown,933,1.925835,2.099031,2.297701,273.026,80911.04688,363611.4063,null,[M-H]-,M + 1,isotope of 10,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,23.20058,272.88345:170130 273.02597:115856 273.09811:113791 275.11414:113293,
17,Unknown,937,2.016895,2.106752,2.410738,93.03343,1666783.875,14481180,null,[M-H]-,M + 0,adduct linked to 7_[2M+FA-H]-; found in higher mz's MsMs_18,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,58.92596,93.03343:1761045 94.02887:37174 94.03682:129884 94.74039:43570 94.97945:21367776 94.99612:48473 95.21953:37356 95.84132:36886 95.97903:1035932 96.05556:57341 96.9763:740331 96.98367:158219 97.03957:115479 98.02364:63383,50.17629:3614 52.03184:3549 53.14211:3108 53.72713:3487 65.01331:11751 65.03845:29372 65.99733:8853 71.00508:3285 73.01028:4484 74.98965:5030 92.9947:3994 93.00011:9786 93.0082:14920 93.03339:1227741
18,Unknown,937,1.778657,2.106752,2.548776,137.0235,6335239,47601692,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,307.7512,137.02345:6712703 137.93959:82927 138.02682:535210 139.0276:42637 139.05032:41636 140.96764:772432 141.00082:117515,51.42874:3259 53.24271:3496 58.35292:3424 65.32168:3432 76.43212:3477 82.13354:4057 92.7495:4688 93.03341:495754 129.1821:4168 135.79588:3549 136.89095:7287 137.02342:120593 137.03508:3764
19,Unknown,937,2.014649,2.106752,2.231257,138.0268,476279.9375,3029108.75,null,[M-H]-,M + 1,isotope of 18,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,15.93904,137.93959:82927 138.02682:535210 139.0276:42637 139.05032:41636 140.96764:772432 141.00082:117515,50.95332:3102 64.82183:3239 81.63084:3588 85.76989:3870 89.40479:3752 93.0334:46158 94.03676:233792 106.24055:3565 108.02066:21361 110.20044:3531 111.93639:36506 112.2436:3748 112.87516:3707 114.95485:3388 137.93936:21096 138.01871:46357 138.02678:70942
20,Unknown,937,1.947703,2.106752,2.188604,218.0747,80149.125,324217.7188,null,[M+Cl]-,M + 1,isotope of 23,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,12.17759,218.07474:72931 220.82115:269022 221.1544:67962,
21,Unknown,939,1.97874,2.110217,2.250547,202.1161,41591.19531,129403.9141,null,[M+Na-2H]-,M + 1,isotope of 28,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,11.30558,202.11612:56415 202.94295:62252 202.95972:70537 205.15947:284678,
22,Unknown,939,2.021384,2.110217,2.310326,215.0923,726893.0625,5313425.5,null,[M+Cl]-,M + 0,adduct linked to 28_[M+Na-2H]-; similar chromatogram in higher mz_24,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,34.66367,215.0739:163968 215.09215:897399 216.09583:94111 217.07153:772768 217.10762:117731 218.07503:87219 218.44815:37231,52.13111:3296 57.03338:11214 57.28166:3427 59.01262:70950 65.03837:3202 65.95699:21496 65.96548:3695 66.96482:54431 66.97327:4438 69.03339:13475 71.01267:17093 78.50457:3103 81.03353:4452 81.06975:45502 83.01255:12573 83.04909:8105 88.1057:3675 89.2459:3575 92.04932:3631 93.05282:9947 93.97552:3395 95.049:14815 97.02834:55188 97.06467:39569 101.02325:15078 106.43951:3410 107.0491:12172 109.02825:8988 115.52538:4062 125.05972:121567 126.65428:3279 131.46518:3626 132.56427:3297 133.15672:3668 136.11116:3114 138.03813:3373 140.86493:3180 141.05475:10379 143.99974:5887 147.09993:11877 149.11568:20894 153.99788:4587 161.35414:3375 163.01923:4120 169.04985:21652 171.10193:34353 194.63509:3492 215.00958:10765 215.07365:59784 215.0923:8513 215.12868:4611
23,Unknown,939,2.004424,2.110217,2.289995,217.0715,715126.0625,4539322.5,null,[M+Cl]-,M + 0,adduct linked to 26_[M-H2O-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,47.99153,217.07153:772768 217.10762:117731 218.07503:87219 218.44815:37231,
24,Unknown,939,1.917466,2.110217,2.254137,354.0657,43097.14453,216029.0781,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,10.70458,354.06573:57611,
25,Unknown,940,1.97874,2.113738,2.218191,144.0444,189783.7813,1539993.375,null,[M-C6H10O4-H]-,M + 0,adduct linked to 30_[M+Hac-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,29.16447,144.04442:247866 144.97447:49686 145.0502:45587 146.02403:61211 146.06027:102624 147.06552:116112 148.95164:1111334,
26,Unknown,940,1.972439,2.113738,2.390902,163.0757,3140190.75,24760818,null,[M-H2O-H]-,M + 0,adduct linked to 23_[M+Cl]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,93.63835,162.94952:92114 163.07567:3477850 164.07901:388134 165.04025:129838 166.05356:580409,52.86947:3238 55.97869:3224 56.39375:3331 56.9945:20074 65.01321:5454 65.99747:3668 71.37948:3589 79.9561:8757 82.03979:15842 93.79105:4093 95.0602:6461 102.17725:3860 102.94591:30088 109.15742:3737 109.41191:3596 117.06982:11413 118.94085:5751 120.95638:8133 121.03968:5663 121.05087:51767 122.96661:10423 134.91835:4811 136.0507:12387 137.17393:3804 140.97688:4323 162.8925:27256 162.94974:24712 163.0614:16533 163.07562:187120 163.11201:3789
27,Unknown,940,1.982351,2.113738,2.280172,164.079,332256.25,2310513.75,null,[M-H2O-H]-,M + 1,isotope of 26,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,16.26166,164.07901:388134 165.04025:129838 166.05356:580409 168.2865:41102,
28,Unknown,941,2.021384,2.117108,2.304024,201.1128,528722.4375,3771897.25,null,[M+Na-2H]-,M + 0,adduct linked to 22_[M+Cl]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,41.0701,200.96249:222490 201.07629:70705 201.11278:657164 202.95941:104667 205.15916:246874,52.27744:3973 55.01773:7421 57.03184:5713 57.03335:67147 57.3622:3923 69.11815:3361 80.70807:3595 80.96403:23748 83.01267:197311 90.70514:4022 97.06469:6481 99.88383:3635 101.02328:292613 111.04411:5112 114.925:6765 117.09083:15111 125.09586:9965 149.49223:3781 155.42868:3249 178.65782:3462 201.11278:92765
29,Unknown,941,2.04323,2.117108,2.237574,284.006,115697.5938,591177.375,null,[M+Cl]-,M + 0,adduct linked to 9_[M+Na-2H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,32.43211,283.63715:58558 284.00595:153166 284.26743:253231 287.07718:45084 287.11926:3763491 288.12256:818895,
30,Unknown,945,1.86681,2.124856,2.37334,350.115,211423.9688,1910067.375,null,[M+Hac-H]-,M + 0,adduct linked to 25_[M-C6H10O4-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,55.78802,350.11502:166592 351.11771:59890 354.06573:62276,
31,Unknown,949,1.743915,2.132577,2.676952,287.1192,3587265.5,35476288,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,766.1967,287.1192:3754368 288.12265:825886 289.09848:57853 289.12616:49847,50.52611:3365 57.62241:3152 57.86243:3289 58.3613:3030 58.4734:3603 58.89137:3821 60.89315:3861 69.24192:3189 75.86329:3656 82.48314:2992 101.02327:27194 116.04944:164328 123.50173:3467 128.04964:12794 130.06511:70152 130.06998:6459 132.04459:10518 142.06523:34713 144.04463:11330 146.06013:12125 156.04454:24598 156.60121:3665 157.05241:381188 158.0602:60962 170.06035:23164 182.03859:4066 182.98917:3680 216.91173:5199 216.92348:42480 216.93919:11073 216.95047:5175 218.52106:7926 218.53046:11351 218.53987:7240 259.08749:26865 287.08328:6713
32,Unknown,949,1.808686,2.132577,2.562509,288.1227,747150.75,7055911.5,null,[M-H]-,M + 1,isotope of 31,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,203.8139,288.12265:825886 289.09848:57853 289.12616:49847,
33,Unknown,953,2.073265,2.140323,2.280172,171.0115,132062.3125,946960.4375,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,11.21198,171.01147:152366 171.10202:104950 171.13838:96271 172.95721:825960 173.08136:92516 173.95674:72213 174.95421:50020 175.06207:42069 175.09685:523436 175.7737:40827,
34,Unknown,961,1.876594,2.155766,2.487006,188.0711,538337.8125,4741034,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,40.66289,188.07109:508680 191.07086:305221,51.54931:3169 57.87263:3473 64.18291:3404 66.13992:3404 102.05488:34344 107.71769:3346 129.05733:6791 130.06516:92745 138.7011:4192 143.50497:3391 144.04445:30603 146.06018:247149 147.4476:3828 156.04485:6180 159.86801:3569 160.07628:7055 183.84264:3784 188.03479:7503 188.07106:95753
35,Unknown,962,2.051636,2.159164,2.377832,165.0401,264735.6563,2092406.5,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,20.11738,165.04005:360650 166.05353:586846,
36,Unknown,962,2.004424,2.159164,2.494726,213.1128,298896.3438,2697017.25,null,[M-H]-,M + 0,similar chromatogram in higher mz_44,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,78.38981,213.07812:4684516 213.11278:367214 214.07053:1797060 214.08018:194936 215.07387:146046 215.09206:275314 216.09576:56721 217.07159:346923 217.1078:57863,
37,Unknown,966,2.045475,2.166885,2.42765,91.01775,1093046.875,10949039,null,[M-H]-,M + 0,found in higher mz's MsMs_41; found in higher mz's MsMs_40; found in higher mz's MsMs_38,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,13.25094,91.01775:970152 91.02092:71818 91.02903:315151 92.02104:87280 92.02417:233323 92.04935:69808 93.00822:51762 93.0334:807623 94.74043:65329 94.97943:21277228 95.0239:150908 95.88361:44853 95.97898:1164902,50.00237:75281 50.62171:3167 53.46423:3457 54.19302:3074 59.96603:9840 61.40422:3263 64.01803:10670 64.49442:3331 65.00207:36059 65.58414:3321 66.97699:3478 74.98956:87319 74.99185:7035 75.96103:7449 90.97027:10020 91.01773:34094 91.02087:14509 91.02898:142185
38,Unknown,966,1.789884,2.166885,2.539406,135.0078,20455086,182285472,null,[M-H]-,M + 0,adduct linked to 54_[M+Hac-H]-; found in higher mz's MsMs_41; found in higher mz's MsMs_40,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,676.4622,135.00775:21559504 135.94414:145431 136.01111:1632078 136.05058:164864 137.01196:133543 137.02341:2357517 137.03465:77441 138.02673:195335 138.0296:51715,52.9645:3341 62.33107:3601 65.00202:32538 67.01782:4799 75.5845:3134 85.53678:3804 88.3987:3349 91.01775:1037358 91.05415:3946 94.52908:3991 104.0845:3927 120.23337:3437 134.86429:3776 134.89371:31581 135.00777:114403 135.02985:3625 135.04384:8484
39,Unknown,966,1.827615,2.166885,2.582301,136.0111,1506354.5,13242157,null,[M-H]-,M + 1,isotope of 38,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,36.77,135.94414:145431 136.01111:1632078 136.05058:164864 137.01196:133543 137.02341:2357517 137.03465:77441 138.02673:195335 138.0296:51715 140.96768:209462 141.00049:94108,
40,Unknown,966,1.847373,2.166885,2.565882,153.0184,829910.5625,7284346.5,null,[M+Na-2H]-,M + 0,adduct linked to 56_[M+Hac-H]-; found in higher mz's MsMs_41,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,89.42378,153.01843:992421 154.0219:55161 154.94646:209569 156.01166:3154387 157.01501:174792 157.0509:53621 157.08623:91054 157.12263:316831 158.00749:135671,54.17011:3389 68.94292:3275 74.51428:3731 77.15919:3323 80.04876:3595 82.02821:3951 83.46244:3535 83.49402:3288 85.28619:3562 86.05751:3335 90.92895:4836 91.01775:186327 109.0284:12707 110.17214:3651 113.60188:4260 130.72142:3760 135.00774:397522 150.44136:3844 153.01842:234334
41,Ethyl Dihydroxybenzoate,966,1.7809,2.166885,2.628401,181.05,16805988,152035520,null,[M+Na-2H]-,M + 0,adduct linked to 50_[M-H]-,2.08,181.05008,null,null,null,null,annotated by user-defined text library,TRUE,TRUE,FALSE,100,null,null,null,100,1852.08,181.04999:18008774 182.05331:1814363 183.05423:162698 184.0071:51785,52.47939:3377 57.7047:3420 69.39278:3339 89.74496:4382 91.01775:418906 129.97646:4050 135.00771:848030 153.0184:491055 165.22708:3981
42,Unknown,966,1.818633,2.166885,2.621688,182.0533,1616926,14074284,null,[M+Na-2H]-,M + 1,isotope of 41,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,210.7841,182.05331:1814363 183.05423:162698 184.0071:51785 186.07796:57054,50.01849:3415 55.28782:3677 57.57018:3830 62.28535:3564 67.90478:3289 78.5603:4000 89.09821:3649 91.01777:138842 92.02113:227327 97.80456:3507 101.08563:4463 111.51814:3570 123.98717:4375 126.38919:4091 135.00777:170003 136.01109:537931 138.01857:5474 153.01843:91344 154.02177:289962 154.30565:4394 170.99048:3627 174.50764:3690
43,Unknown,966,1.97874,2.166885,2.367892,183.0542,105240.4063,701829.375,null,[M+Na-2H]-,M + 2,isotope of 41,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,23.31345,183.05423:162698 184.0071:51785 186.07796:57054 187.06039:47674 187.09702:49364,
44,Unknown,966,2.089844,2.166885,2.289995,231.0872,723667.75,5324453,null,[M-H2O-H]-,M + 0,adduct linked to 45_[M+Na-2H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,108.7733,231.0872:790414 232.09039:108507 233.10303:165244 234.04073:94195 235.12117:75061 235.95348:164479,83.01266:14965 99.00767:35221 101.02322:64618 123.04372:3801 127.94162:4085 174.76471:4215 226.73601:5551
45,Unknown,966,1.985726,2.166885,2.333738,271.0881,132539.7656,821742.5,null,[M+Na-2H]-,M + 0,adduct linked to 44_[M-H2O-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,32.02789,271.03027:405398 271.0881:180159 272.02222:251697 272.88361:93853 273.10397:418225 275.1138:53179,
46,Unknown,966,2.066946,2.166885,2.231257,332.1124,112618.6719,696243.375,null,[M-H2O-H]-,M + 1,isotope of 52,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,28.12401,332.1124:143761 336.32751:58435,
47,Unknown,966,1.939983,2.166885,2.431206,359.1042,70665.36719,487956.0313,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,17.37612,359.10422:109319 360.10687:67218,
48,Unknown,967,2.066946,2.170456,2.304024,101.0232,1720384.25,15481410,null,[M-H]-,M + 0,found in higher mz's MsMs_44,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,13.10108,100.98444:189811 101.02323:1900992 101.0346:59652 101.05966:129699 102.01379:42326 102.0549:84180 103.03889:119410 105.0447:85518,51.31365:3218 57.03337:52827 59.62349:3360 65.69463:3375 72.72124:3425 73.02835:4210 73.86111:3810 81.90873:3131 83.01266:6362 84.3037:3487 87.45252:3142 90.24079:3520 93.81426:3376 97.39246:3512 100.70386:3266 100.92477:5377 101.02328:75630 101.05953:36745
49,Unknown,967,1.97874,2.170456,2.244349,154.0216,44055.88672,243841.2969,null,[M+Na-2H]-,M + 1,isotope of 40,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,8.988934,154.02162:48061 154.08632:68956 154.94646:232283 156.01166:3423982 156.62482:49313 157.015:219378 157.05099:53220 157.12253:257308 158.00751:127859,
50,Unknown,967,2.089844,2.170456,2.280172,159.0654,398773.125,2561541,null,[M-H]-,M + 0,adduct linked to 41_[M+Na-2H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,9.973794,159.06541:515749 160.07002:43762 161.91273:42129 162.05544:98972 162.06664:96676 163.06134:58677 163.07567:1921966 164.03413:97370,51.349:3078 55.01769:24766 57.03344:3408 57.13276:3497 60.37291:3311 61.91706:3378 65.01324:15691 71.04896:5284 75.24637:3543 77.51712:3832 85.0283:8470 90.92207:3511 91.02884:6575 91.47559:3598 93.0527:10234 94.9697:3939 99.00758:436457 106.0398:14924 110.45878:3953 113.09625:4873 115.07533:7404 118.04011:5888 119.04768:5348 120.21908:3766 132.05557:14743 137.60033:3593 158.89214:13431 159.01073:8648 159.02988:7419 159.0667:19835 159.08409:4336 159.10187:13012
51,Unknown,967,2.099031,2.170456,2.263564,232.0908,94077.32813,462364.5625,null,[M-H2O-H]-,M + 1,isotope of 44,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,17.45768,232.09053:127477 233.10312:199722 234.04039:79025 234.10591:55086 235.95378:210650,
52,Unknown,967,1.808686,2.170456,2.42765,331.1093,570459.5,5596499.5,null,[M-H2O-H]-,M + 0,adduct linked to 55_[M-C6H10O4-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,135.3672,331.10934:654772 332.11258:128773 333.11465:48864,51.03608:3380 54.28523:3116 58.03537:3615 63.97327:3864 67.22038:3318 68.22588:3225 70.03976:3888 78.47878:4244 82.2769:3334 91.83967:3386 99.20522:3495 100.28639:3653 101.86388:3189 116.04942:385483 116.93369:3509 130.065:8725 142.06511:7049 192.56483:4569 199.29958:3749 200.31136:3428 206.05432:4013 219.18921:33582 245.25189:3540 257.10828:6066 259.12393:10101 263.36652:3334 271.08759:10814 296.71478:4164
53,Unknown,971,2.099031,2.178233,2.257512,80.91568,76949.23438,475701.5938,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,16.78733,80.60706:42319 80.91568:109777 80.96404:171746 81.04465:137246 82.02869:196455 82.03986:412805 83.01267:132195 83.02386:1007114 83.02516:81067 84.00794:211334 85.02832:159278 85.0395:63661,
54,Unknown,971,1.972439,2.178233,2.390902,195.0295,37172.75391,211726.2344,null,[M+Hac-H]-,M + 0,adduct linked to 38_[M-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,5.978059,194.90544:594533 194.93942:76657 195.02946:60493 195.90533:70204 198.07803:46259 199.16975:65658,
55,Unknown,971,2.076871,2.178233,2.333738,203.0922,169074.9063,1130725,null,[M-C6H10O4-H]-,M + 0,adduct linked to 52_[M-H2O-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,12.46014,203.09216:184448 205.15974:217138,
56,Unknown,979,1.876594,2.19571,2.375586,191.0708,524274.5313,4479415,null,[M+Hac-H]-,M + 0,adduct linked to 40_[M+Na-2H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,31.92471,191.07085:594464 192.07372:86538 192.91095:46353 194.90536:514864 194.9395:53071 195.0294:63997 195.9054:43878,50.71041:3827 55.01768:22932 56.67992:3404 62.2579:3151 65.18133:3775 67.87469:3391 70.38565:3518 76.97267:3315 84.5872:3757 87.84388:3847 91.05414:117099 99.00758:78060 114.57201:3471 115.61662:3797 123.95608:3388 129.06998:6317 135.04424:9397 145.06491:13094 147.08057:196219 164.36406:3574 173.05989:9635 191.07076:32391
57,Unknown,979,1.989084,2.19571,2.31994,245.1086,80358.70313,724373.75,null,[M+K-2H]-,M + 0,adduct linked to 62_[M+Br]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,18.74844,245.1086:100177 248.97333:27283068 249.97012:159849 249.97661:601190,
58,Unknown,983,2.124856,2.202981,2.333738,149.0601,70453.85938,497911.8438,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,11.41729,148.95171:975463 149.06007:74310 150.06635:66340 150.44356:50379 153.01843:659590 154.02182:48803,
59,Unknown,983,2.106752,2.202981,2.250547,164.0345,119701.7734,665893.625,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,6.828936,164.03445:139479 164.07901:82591 165.04018:126560 166.05362:504104 167.34425:45544,
