PeakID,Title,Scans,RT left(min),RT (min),RT right (min),Precursor m/z,Height,Area,Model masses,Adduct,Isotope,Comment,Reference RT,Reference m/z,Formula,Ontology,InChIKey,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,RT similarity,Dot product,Reverse dot product,Fragment presence %,Total score,S/N,MS1 isotopes,MSMS spectrum
10,Unknown,920,1.989851,2.102321,2.352611,140.9676,854062.5,6189783,null,[M-H]-,M + 0,adduct linked to 11_[M+Na-2H]-; found in higher mz's MsMs_12,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,55.8709,140.96758:886550 141.00058:124885 142.96346:105524 143.07025:44878 143.10684:530481 144.04449:127588 144.11043:66014 144.61394:38177 144.97461:71733 145.05067:82534,54.17503:3023 54.32108:3081 80.964:356282 82.52386:3427 85.69873:3583 111.1712:3540 114.51031:3631 121.29622:4167 122.35297:3596 128.93513:3857 132.9913:3230 140.96753:81299
11,Unknown,920,1.930691,2.102321,2.21666,162.9498,114450.9922,599036.4375,null,[M+Na-2H]-,M + 0,adduct linked to 10_[M-H]-; found in higher mz's MsMs_24,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,19.35533,162.9498:157630 163.07568:2910442 164.07904:331776 165.04013:95277 165.07709:43502 166.05362:538732,
12,Unknown,920,1.822698,2.102321,2.424846,270.0267,8376822,59769632,null,[M+Cl]-,M + 0,adduct linked to 8_[M+K-2H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,1869.927,270.0267:9250817 271.0303:1108510 272.02264:842691 272.03064:105224 272.88321:97253 273.02618:56286 273.09753:89551 273.88324:53157,54.29291:4560 56.45454:4035 67.37334:3371 72.12843:3196 73.44299:3330 73.51619:3564 73.83662:3257 75.59451:3576 75.84906:3073 79.95616:12069 80.50515:3743 80.96399:285341 92.26453:3645 94.15408:3745 106.50681:3244 109.73453:3679 128.76913:3942 131.99571:3764 140.96762:449834 217.13176:7654 217.14157:10058 217.15042:12015 217.16008:11047 217.16988:8690 217.18094:4516 217.19255:5456 217.21512:10133 217.22644:17743 217.24216:31693 225.29442:3834 265.83578:4443 267.4249:3603
13,Unknown,920,1.863564,2.102321,2.41855,271.0303,964823.6875,6633162,null,[M+Cl]-,M + 1,isotope of 12,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,271.1514,271.0303:1108510 272.02264:842691 272.03064:105224 272.88321:97253 273.02618:56286 273.09753:89551 273.88324:53157 275.11395:103088,
14,Unknown,920,1.91712,2.102321,2.313501,443.1596,43488.99219,230229.3906,null,[M-H]-,M + 1,isotope of 6,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,11.63721,443.15964:108256,
15,Unknown,921,1.906556,2.10574,2.341292,215.0922,681689.5625,5918560.5,null,[M+Cl]-,M + 0,adduct linked to 25_[M+Na-2H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,36.31005,215.07399:149671 215.09218:626330 216.09534:81528 217.07155:750931 217.10802:141774 218.07481:75372 219.02496:554663,
16,Unknown,921,1.930691,2.10574,2.305118,218.0748,66415.29688,322578.4375,null,[M+Cl]-,M + 1,isotope of 21,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,7.64908,218.07481:75372 219.02496:554663 221.15411:38244,
17,Unknown,924,1.989851,2.11195,2.344888,93.03345,1629376.25,13870863,null,[M-H]-,M + 0,adduct linked to 7_[2M+FA-H]-; found in higher mz's MsMs_19,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,49.76767,93.03345:1713994 94.02849:44730 94.03685:102208 94.97946:22744360 95.12463:36349 95.97511:41774 95.97903:1201008 96.0556:64283 96.57756:34621 96.95898:67290 96.97631:730743 96.98369:164242 97.03945:53130 98.02357:72926,
18,Unknown,924,2.025913,2.11195,2.240264,94.03685,98037.13281,553847.9375,null,[M-H]-,M + 1,isotope of 17,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,3.889864,94.02849:44730 94.03685:102208 94.97946:22744360 95.12463:36349 95.97511:41774 95.97903:1201008 96.0556:64283 96.57756:34621 96.95898:67290 96.97631:730743 96.98369:164242 97.03945:53130 98.02357:72926 99.00767:641469 99.01881:75940 99.0268:39297,
19,Unknown,924,1.975184,2.11195,2.514474,137.0235,6344294.5,48852416,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,299.548,137.02345:7242313 137.93936:71833 138.01878:60772 138.02686:552479 138.06648:56010 140.96764:901796 140.98529:56324 141.00043:86448,75.19863:3559 90.294:3697 93.03341:567725 100.41221:3280 102.05936:3528 115.83575:3490 127.48099:3372 136.89079:8581 136.9416:4952 137.02342:134689 137.03474:7666
20,Unknown,924,2.025913,2.11195,2.252647,138.0269,468006.125,3341865.25,null,[M-H]-,M + 1,isotope of 19,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,12.47539,137.93936:71833 138.01878:60772 138.02686:552479 138.06648:56010 140.96764:901796 140.98529:56324 141.00043:86448 142.96356:62237,
21,Unknown,924,1.920843,2.11195,2.305118,217.0715,696418.5,4655324.5,null,[M+Cl]-,M + 0,adduct linked to 24_[M-H2O-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,43.96977,217.07156:802758 217.10802:185444 218.07478:48921 221.15439:60321,51.18544:3247 51.38561:2825 54.04152:2984 55.01772:23243 55.60608:3147 55.93538:3190 56.99093:3570 57.03337:9479 59.17019:3344 59.17204:3342 63.70908:3411 68.8303:3197 71.01273:5251 71.04911:7045 73.02835:7784 75.2369:3223 81.94939:3069 83.01266:22501 85.02833:93906 97.06458:4701 99.00761:461170 101.02328:13097 106.78077:3918 109.06478:22317 114.6207:3944 116.9276:6010 117.01844:10991 122.9745:4081 127.07555:10817 141.05479:6309 147.78767:3513
22,Unknown,925,2.01268,2.115521,2.344888,164.0791,331048.0313,2349805,null,[M-H2O-H]-,M + 1,isotope of 24,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,13.5451,164.07899:382177 165.01852:48993 165.04016:89687 165.96295:38749 166.05359:683072,
23,Unknown,929,2.032657,2.123889,2.179447,143.034,42814.22656,144265.7813,null,[M-H]-,M + 0,similar chromatogram in higher mz_27,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,4.59311,142.96344:90015 143.03423:63751 143.07043:55917 143.10693:379205 144.04453:243330 144.97458:54505 145.05069:70732 146.02376:74090 146.06027:85701 146.96506:101526 147.06541:82001,
24,Unknown,929,1.93421,2.123889,2.41855,163.0757,3193073,25392686,null,[M-H2O-H]-,M + 0,adduct linked to 21_[M+Cl]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,105.9854,162.94969:98269 162.95961:38279 163.07573:3378697 164.07909:386448 165.04022:216573 166.05367:542740 167.0569:38819 168.04932:62998,51.29614:3156 56.99455:20713 62.69987:3121 64.61479:3228 67.10596:3169 69.15499:3652 70.91548:3090 71.0966:3309 79.95615:6673 80.74008:3537 82.03992:5462 97.03973:3964 100.77972:3904 102.94597:33511 115.16235:3700 117.06981:14348 118.94086:7176 119.01263:4334 120.95656:17396 121.05083:25305 122.96638:9059 128.5139:3614 134.91797:5065 135.60805:3735 136.05067:4490 140.97716:4137 141.35414:4202 155.15649:3376 162.89261:25967 162.94978:34471 163.06093:12915 163.07558:259105 163.11171:5397 163.30826:3601
25,Unknown,929,2.025913,2.123889,2.27357,201.1128,513543.2813,3729481.25,null,[M+Na-2H]-,M + 0,adduct linked to 15_[M+Cl]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,35.36118,200.96262:181172 201.11282:562445 202.11613:62003 202.95959:53257 205.15953:187237,53.8416:3105 55.01778:5896 56.31821:3423 57.03336:63328 57.39748:3126 57.62811:3331 61.09286:3936 64.06019:3645 64.35577:3311 80.964:32844 83.01268:185082 83.10651:4730 83.28436:3205 87.50251:3250 91.19559:4127 95.37128:3542 97.06461:6231 101.02328:253292 111.04398:6411 114.92504:4432 117.09068:11329 119.34796:4068 125.09602:10288 140.93655:3834 147.1752:3639 149.74243:4567 169.99983:3579 201.11273:79764 201.14926:4585
26,Unknown,929,1.816117,2.123889,2.53598,288.1228,725875.375,7095895.5,null,[M-H]-,M + 1,isotope of 28,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,179.7199,288.12283:748733 289.12759:55088 290.8938:48089 292.00888:39961,
27,Unknown,933,1.955526,2.132337,2.222934,284.0059,121902.3906,590777.75,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,25.32638,283.62909:45146 283.63702:54630 284.00592:215920 284.04431:50248 284.26791:288608 286.62836:44563 287.11935:3890211 288.12296:760934,
28,Unknown,933,1.802865,2.132337,2.572097,287.1194,3550003,35809088,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,802.2108,286.62836:44563 287.11935:3890211 288.12296:760934 289.12604:70760 292.00833:51784,58.94079:3752 59.551:3837 74.39888:3963 86.38599:4569 87.53267:4354 101.0232:3955 109.61351:3371 116.04503:7186 116.04948:118200 128.04947:14676 129.05714:4389 130.06514:64319 132.04413:7739 142.06532:35306 144.04457:8640 146.06024:20308 147.04807:4144 156.04457:29397 157.05243:434164 158.0603:78267 170.06023:22420 183.6516:3562 219.05347:32342 251.15742:3421 252.85275:3990 287.11905:71573
29,Unknown,933,1.83606,2.132337,2.504993,350.1154,216133.9844,2014610,null,[M+Hac-H]-,M + 0,adduct linked to 31_[M-C6H10O4-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,48.45609,350.11539:344748 351.11789:47698,
30,Unknown,937,2.052703,2.140075,2.243834,99.00763,649057.25,5727003.5,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,8.808395,99.00762:690874 99.01896:104446 99.92463:63468 100.03915:103526 100.9845:161221 101.02327:776574 101.05964:171759 102.05494:203533 103.03895:149638,55.01768:22012 57.03329:9763 66.24767:3014 71.01258:6571 75.51606:3355 75.5187:3303 75.73293:3165 78.96547:4889 80.96983:6253 98.94767:19541 98.95458:7285 99.00767:29604 99.01884:37048 99.02695:5825
31,Unknown,937,1.941532,2.140075,2.252647,144.0446,196734.8906,1964432.125,null,[M-C6H10O4-H]-,M + 0,adduct linked to 29_[M+Hac-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,9.659217,144.04463:205107 145.05101:99206 146.06017:80378 146.96504:89069 147.06554:53286 148.11209:60614 148.95168:1022237,
32,Unknown,944,2.029299,2.1541,2.252647,165.0402,220061.8281,1539675.25,null,[M-H]-,M + 0,adduct linked to 46_[2M-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,12.55422,165.04019:292192 166.05373:590258,
33,Unknown,944,2.056069,2.1541,2.262457,171.0116,134901,1035269.875,null,[M+Cl]-,M + 0,adduct linked to 40_[M+FA-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,10.00742,171.01155:183238 171.10204:58567 171.13824:109131 172.95728:968653 173.04639:54213 173.08151:73613 173.11784:50513 173.95695:71288 174.11998:44366 175.06166:61594 175.09695:885032,
34,Unknown,944,1.877827,2.1541,2.373888,188.0712,503173.375,4546403.5,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,33.24137,188.03476:62991 188.0712:576812 191.0712:206994,51.8614:3335 51.89474:3102 60.6088:3136 64.84119:3294 73.02827:7305 75.25165:3648 78.90268:3371 82.96268:3270 84.7256:3368 88.57497:3769 89.09825:3136 89.85799:3496 99.3354:3355 102.05498:35605 102.35471:3447 105.89398:3704 126.49672:3723 128.04982:3871 129.05736:6976 130.06519:97252 144.0446:21224 146.06021:223994 161.04684:5704 168.14372:3448 188.03487:5958 188.07114:86133
35,Unknown,948,2.032657,2.16252,2.493041,91.01776,1093060.375,11753248,null,[M-H]-,M + 0,found in higher mz's MsMs_40; found in higher mz's MsMs_36; found in higher mz's MsMs_38,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,12.61537,91.01775:1164815 91.02083:74066 91.02905:137466 92.02106:70099 92.02433:74158 93.0334:915904 94.74036:66641 94.97945:22721984 95.97901:1087628,50.00238:73964 59.96609:14576 60.40742:3157 60.66886:3423 64.01798:5836 66.02966:3724 72.95837:3776 74.98958:107485 75.96107:4657 77.66155:3749 78.97601:3451 90.9702:9236 91.02091:21336 91.02901:152272
36,Unknown,948,1.846081,2.16252,2.46871,153.0185,861119.1875,7580646,null,[M-H]-,M + 0,adduct linked to 38_[M-H2O-H]-; found in higher mz's MsMs_40,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,74.44402,153.01846:1200592 154.0218:101809 154.08644:47028 154.46042:45568 154.94647:294350 156.01166:3623532 157.01509:223010 157.08601:56894 157.12256:298610 158.00755:162078,58.48695:3115 61.42395:3464 62.90417:3522 65.41798:3411 71.61671:3933 73.4491:3329 81.03106:3886 81.1638:3517 81.59048:3224 91.01777:190074 109.0284:10351 135.00775:357317 153.01839:209653 153.02892:6157
37,Unknown,948,2.025913,2.16252,2.313501,213.113,290095.8438,2503151,null,[M+FA-H]-,M + 0,adduct linked to 44_[M+Cl]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,72.95797,212.87634:66050 213.07823:3781251 213.11299:383463 214.0706:1766621 214.07997:161056 214.1082:79546 215.07397:189610 215.09244:369084 216.09474:42746 216.99612:927927 217.07153:333628 217.10741:74656,
38,Unknown,952,1.73903,2.170981,2.700921,135.0079,20062790,186850848,null,[M-H2O-H]-,M + 0,adduct linked to 36_[M-H]-; found in higher mz's MsMs_40; found in higher mz's MsMs_36,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,519.2813,134.8938:51906 135.00786:23154470 135.06656:54882 135.94415:245519 136.01122:1517214 136.05074:174745 137.01195:93835 137.01462:78381 137.02354:2849945 137.16722:44828 137.93971:107924 138.01871:86361 138.02681:286472 138.02985:100592 138.06644:131444,65.00205:21662 67.01763:4837 69.5517:3402 75.00748:5890 91.01776:514348 91.44411:3526 99.15003:3532 107.01305:6277 120.71703:3824 134.86443:6495 134.89378:30715 135.00768:47029 135.04414:8715
39,Unknown,952,1.828883,2.170981,2.483887,136.0112,1421061.875,12966980,null,[M-H2O-H]-,M + 1,isotope of 38,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,32.32496,135.94415:245519 136.01122:1517214 136.05074:174745 137.01195:93835 137.01462:78381 137.02354:2849945 137.16722:44828 137.93971:107924 138.01871:86361 138.02681:286472 138.02985:100592 138.06644:131444 140.9677:363753 141.0004:107603,50.01054:2930 55.13607:2987 58.75439:3825 65.00202:4290 66.00548:5924 66.47432:3400 66.65675:3403 67.57526:3584 71.22699:3711 79.21209:3475 86.0077:3740 91.01779:64246 91.0209:3402 91.02447:3984 92.02114:384943 104.30069:3395 106.95612:3609 108.01609:3582 109.94095:129092 135.94412:63914 135.9698:6852 136.01125:44065 136.05055:9697
40,Ethyl Dihydroxybenzoate,952,1.766594,2.170981,2.589032,181.0501,16160997,152508128,null,[M+FA-H]-,M + 0,adduct linked to 33_[M+Cl]-,2.08,181.05008,null,null,null,null,annotated by user-defined text library,TRUE,TRUE,FALSE,100,null,null,null,100,1748.069,181.05006:17572122 182.05342:1881588 183.00418:54507 183.05412:98471 184.28708:46427,59.01262:5062 68.20093:3964 77.44537:3570 79.58659:3843 82.37746:3732 91.01775:681883 92.80198:3604 99.57849:3791 102.75375:3563 113.96953:3676 135.00771:1445430 137.0961:5176 144.30852:4051 153.01839:799430
41,Unknown,952,1.816117,2.170981,2.62829,182.0534,1587325,14500693,null,[M+FA-H]-,M + 1,isotope of 40,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,182.1296,182.05342:1881588 183.00418:54507 183.05412:98471 184.28708:46427 186.07794:149731,
42,Unknown,952,1.980799,2.170981,2.369396,183.0541,83566.32813,585529.6875,null,[M+FA-H]-,M + 2,isotope of 40,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,7.721879,183.00418:54507 183.05412:98471 184.28708:46427 186.07794:149731 187.06114:55771 187.09674:80543,
43,Unknown,952,1.924393,2.170981,2.301532,332.1128,108375.9219,899191.8125,null,[2M-H]-,M + 1,isotope of 46,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,31.38109,332.11276:117338 336.32745:75190,
44,Unknown,956,1.975184,2.179447,2.305118,203.0922,162763.375,1132479.875,null,[M+Cl]-,M + 0,adduct linked to 37_[M+FA-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,10.32703,203.09203:221070 205.15953:328846 206.16296:54237,
45,Unknown,956,2.09674,2.179447,2.28398,231.0873,684203.3125,5175397,null,[M-H2O-H]-,M + 0,adduct linked to 49_[M+Na-2H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,80.62686,231.08731:895217 232.09048:89355 233.10291:198681 234.93213:46210 235.95326:122080,54.30499:2817 55.01777:7470 57.03337:6921 64.53731:3532 71.32658:3502 77.19354:3126 83.01273:22823 85.0285:3466 99.00755:35506 101.02325:82325 118.28484:3931 125.0967:3706 181.15884:3465 226.9962:10196
46,Unknown,956,1.971589,2.179447,2.651175,331.109,559529.3125,5664558.5,null,[2M-H]-,M + 0,adduct linked to 32_[M-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,127.2774,331.10901:678161 332.11246:146374,52.11895:3385 53.36967:3404 53.72218:3213 54.22343:3404 61.53096:4104 76.24568:3105 101.44581:3435 112.70824:3775 116.04944:604634 125.96091:3642 128.7092:4042 128.90337:3660 130.06526:13004 142.06558:5806 227.19868:6572 257.10904:8153 259.12421:31082 271.08841:11445 301.05942:3580 310.28076:3863
47,Unknown,960,2.083579,2.188654,2.3283,101.0233,1556292,14143592,null,[M-H]-,M + 0,found in higher mz's MsMs_45,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,9.976898,100.9845:183922 101.02326:1876230 101.03458:87888 101.05964:150653 102.02669:87957 102.05491:93609 103.03894:45911 105.04459:45362,50.51896:3123 54.14977:3614 55.13332:3693 57.03334:30378 58.02863:6564 59.7591:3548 60.11169:3279 65.84943:3286 66.91662:3447 69.46363:3152 73.02827:4326 83.01275:6006 84.39572:3432 88.16397:3237 89.98011:4118 91.76562:3072 92.55931:3363 93.39767:3078 95.21274:3713 100.92468:4132 100.94502:5181 101.02324:50713 101.05955:38001
48,Unknown,960,2.09674,2.188654,2.319826,159.0655,372045.5,2711530.25,null,[M-C6H10O4-H]-,M + 0,adduct linked to 50_[M-H2O-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,10.15869,159.06546:528184 162.05531:91419 163.07571:1590382 164.03464:155709,52.7611:3289 55.01767:20448 57.03336:6057 63.44003:3360 65.01318:8447 68.65073:3393 71.0127:6655 71.04906:4874 85.02847:8628 93.05273:4863 99.00761:428958 103.60551:4301 106.03991:7906 111.80136:4038 114.59889:4242 115.07536:8153 118.03988:4395 118.94099:4062 132.05573:7634 144.60454:3401 151.17085:3895 158.89214:10684 159.01071:5444 159.06615:10866 159.10197:9183
49,Unknown,964,2.025913,2.19636,2.341292,271.088,134990.4219,830517.125,null,[M+Na-2H]-,M + 0,adduct linked to 45_[M-H2O-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,35.47629,271.03076:330672 271.08795:170392 272.02277:176680 272.8837:83893 273.10391:874245 274.10672:188785 275.11444:82015,
50,Unknown,968,2.102321,2.203341,2.385898,287.0771,217808.7969,1494615.25,null,[M-H2O-H]-,M + 0,adduct linked to 48_[M-C6H10O4-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,58.64119,287.07712:254450 287.11926:2379090 288.12274:593216 289.09799:58802,
51,Unknown,972,1.877827,2.211078,2.363946,191.0708,510113.625,4316054,null,[M+K-2H]-,M + 0,adduct linked to 53_[M+Na-2H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,29.96986,191.07079:609182 192.07382:52874 194.9054:530751 194.93939:111236 195.02956:54517 195.9054:56951,50.33624:3425 50.61338:3528 55.01767:17926 63.01092:3078 65.23123:3617 69.35806:3315 82.00458:4148 87.78978:3635 91.05414:125356 95.16198:3526 99.00755:82874 109.46152:3323 125.70512:4427 129.06964:4150 135.04401:8767 144.69992:3306 145.06479:6386 147.08055:196258 166.25682:3302 173.06004:11944
52,Unknown,975,2.10574,2.21666,2.265655,164.0344,140821.7188,796555.25,null,[M+Na-2H]-,M + 0,adduct linked to 59_[M+Hac-H]-,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,7.063809,164.03444:137287 164.89511:43007 165.04005:154832 165.46205:38690 166.05368:572846 166.95651:54859,
53,Unknown,975,2.093152,2.21666,2.55233,175.0969,5242641,36282076,null,[M+Na-2H]-,M + 0,adduct linked to 51_[M+K-2H]-; similar chromatogram in higher mz_57,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,209.6183,174.95422:110362 175.09689:6097682 176.10031:538928 179.36154:38314,53.77106:3253 55.0177:44641 55.24524:3659 57.4454:3553 61.49092:3533 71.01266:5157 74.55292:3588 83.01267:605853 85.75021:4374 99.00766:3597 101.02324:20070 128.6264:3948 129.05467:66123 129.05975:4740 133.05099:4108 135.04753:7146 156.94345:39031 156.95099:11410 174.95406:5163
54,Unknown,975,2.056069,2.21666,2.392092,176.1003,447178.5625,2939743.5,null,[M+Na-2H]-,M + 1,isotope of 53,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,28.73104,176.10031:538928 179.36154:38314 181.05:12375679,
55,Unknown,975,1.993834,2.21666,2.27357,192.0741,57732.10156,296167.9375,null,[M+K-2H]-,M + 1,isotope of 51,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,8.553555,192.0741:94969 194.90533:600368 194.93945:114469 195.08809:38246 195.90509:64588,
56,Unknown,975,1.980799,2.21666,2.258893,274.1069,200108,991562.5625,null,[M-H]-,M + 1,isotope of 60,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,48.58496,274.1069:279370 275.11377:156048,
57,Unknown,975,2.10574,2.21666,2.335092,359.104,86891.92969,642679,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,11.20967,359.10397:123395,
58,Unknown,978,2.038855,2.222934,2.27357,78.91762,70742.46094,411766.3125,null,[M-H]-,M + 0,,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,null,null,null,null,null,15.71452,78.91762:81506 78.96563:117127 80.01054:148605 80.96394:151721 81.04455:94985 82.02865:118206 82.03983:429779 83.01276:121775 83.02389:669463,
